Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,47218,31
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,15496,177
301774903545521,Brasil Paralelo,Brasil Paralelo,9610,148
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,6002,188
198849783539777,Buscofem,Buscofem,4624,5
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,4155,9
141627992572943,Budweiser,Ambev,4130,6
1608447079411218,Portal Concursos,PORTAL CURSOS PREPARATORIOS E OAB LTDA,3126,163
118558464851986,ACTbr,ACTbr,3003,6
333720355130,Petrobras,Petrobras,2823,9
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,2672,52
111498884648739,Instituto Cultural Vale,Instituto Cultural Vale,2291,2
159103797542,Greenpeace Brasil,Greenpeace Brasil,1838,153
329948620416635,Marcelo Cid Heráclito Queiroz,Marcelo Cid Heráclito Queiroz,1762,7
286861344662855,Stella Artois,Ambev,1416,3
109226467222782,Brasil Sem Medo,Brasil Sem Medo,1402,75
157912844276400,Governo da Bahia,Governo da Bahia,1385,38
110190561574954,Inst. Conhecimento Liberta,Instituto Conhecimento Liberta,1360,71
330379553673497,Oxfam Brasil,Oxfam Brasil,1288,156
465235726843103,Ambev,Ambev,1103,2
1211366248899077,Prefeitura de Duque de Caxias,Prefeitura de Duque de Caxias,1089,22
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",1081,15
255804437808407,Vale,Vale,1062,2
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,1060,47
1578235319127195,Seiko Brasil,ORIENT RELOGIOS DA AMAZONIA LTDA,1017,134
105527742878890,Prefeitura do Recife,Prefeitura do Recife,992,4
104625758942119,Siga Antenado,Siga Antenado,986,20
263563620333111,Eduardo Braga,Carlos Braga,970,5
101189854802059,Revista Oeste,Revista Oeste,962,5
1389429587984302,Renato Antunes,Renato Antunes,936,22
7970426802,WWF-Brasil,WWF-Brasil,837,43
398845206932703,Guilherme Boulos,Guilherme Boulos,768,5
224777780881144,Visão Mundial,Visão Mundial,671,16
143803862450980,Célio Studart,Célio Studart Barbosa,632,6
394623300572500,Febraban Tech,Febraban Tech,630,6
505522072927016,Flávio Nogueira Júnior,Flávio Nogueira Júnior,627,4
239665829565195,Cidade de São Paulo,Prefeitura da Cidade de São Paulo,608,4
1544493995819099,Roberto Cláudio,Roberto Claudio Bezerra,602,2
102773638649611,Bruno Pereira,These ads ran without a disclaimer,572,3
113165042099382,Brasil 61,Brasil 61,541,2
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,536,11
343655492351770,Associação Brasileira de Apoiadores Beneméritos do Teatro Guaíra,Associação Brasileira de Apoiadores Beneméritos do Teatro Guaíra,526,4
135611223190336,ClimaInfo,Instituto ClimaInfo,516,11
109770755848061,Suzano,Suzano SA,509,5
111241944518289,Cristãos na Política,Instituto Dankemo,494,43
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,482,67
111091275764781,Prefeitura Municipal Barretos,Hold Comunicação,467,6
600112283417119,Márcio Coimbra,Casa Política,467,6
102046893217762,Escola de Negócios e Seguros,Escola de Negócios e Seguros,465,2
100106159009340,Marcelo Messias,MARCELO MESSIAS,460,3
454225234639209,Vereadora Edir Sales,Edir Sales,459,12
142652206199393,Aliança Pela Alimentação Adequada e Saudável,Aliança Pela Alimentação Adequada e Saudável,442,3
650190518395498,Fabio Garcia,FÁBIO PAULINO GARCIA,432,20
169743843175117,Bruno Ganem SP,Bruno Ganem,429,12
486914985073732,Eduardo Girão,Eduardo Girão,408,28
234606016649878,EcoRodovias,ECORODOVIAS CONCESSÕES E SERVIÇOS S.A,402,2
314916388685112,Deputado Val Ceasa,Deputado Val Ceasa,397,2
139007399495933,Fundação SOS Mata Atlântica,FUNDACAO S.O.S. PRO-MATA ATLANTICA,376,9
104088705327627,Destaques Digitais,Talquimy Comunicação LTDA,369,8
111130822268479,IDP,"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa IDP - LTDA",351,32
101321981647613,Instituto Monitor da Democracia,Instituto Monitor da Democracia,348,9
302972573369748,Fellipe Corrêa,Fellipe Corrêa,346,26
172271576134185,Habitat para a Humanidade Brasil,Habitat para a Humanidade Brasil,325,4
448928461819807,Matheus Mafepi,Matheus Mafepi,320,6
105903775544880,Alexandre Braga,Alexandre Braga,315,12
258088921369,TOTVS,TOTVS,303,19
186029714861523,Dr. Valdomiro Lopes,Valdomiro Lopes,301,2
231018984119082,Cris Monteiro,Cris Monteiro,298,17
142073912632259,Carlos Giannazi,Deputado Carlos Giannazi,298,13
165175370206522,Citi Brasil,Citi Brasil,296,3
139585730140435,Allyson Bezerra,Allyson Bezerra,287,4
112344911690345,Amanda - Consultora,These ads ran without a disclaimer,285,9
128327663956877,Ney Leprevost,Ney Leprevost,275,2
105262805652284,Summit Cidades,FEPESE - Fundação de Estudos e Pesquisas Socioeconômicos,271,26
1423260667905496,Câmara Municipal de Salvador,Câmara Municipal de Salvador,268,4
251235795032635,Itamar Borges,Itamar Borges,264,7
110225312350543,Nova Escola,Associação Nova Escola,262,12
1678605519056745,Rodrigo Goulart,Rodrigo Goulart,259,4
106706101241632,Raiff Matos,Raiff Matos,258,3
273642106068512,Paulo Alexandre Barbosa,Paulo Alexandre Pereira Barbosa,258,1
102450435902267,Poliana Sales,These ads ran without a disclaimer,254,25
156951837773645,Flavio Bolsonaro,Flavio Nantes Bolsonaro,254,2
126491270729748,Childhood Brasil,Childhood Brasil,254,5
213048568820524,Vereador Paulo Frange,Rodrigo Carvalho,244,16
104425865901639,Viver bem,These ads ran without a disclaimer,241,3
102514015656580,Agrofy News Brasil,These ads ran without a disclaimer,241,2
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,238,19
255504581501394,Adriane Lopes,Adriane Lopes,231,7
109272165397476,Gerson Aragao,Scirejus Aplicativos Jurídicos LTDA,229,32
1557799944466685,Delegado Christiano Xavier,Christiano Ferreira,227,2
114603584930023,Bruno Ganem - SP,Bruno Ganem,224,4
