Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
159639460764792,LATAM Airlines,LATAM Airlines,1537062,2
231350380299380,Las Últimas Noticias (LUN),Las Últimas Noticias (LUN),419204,18
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,225213,5
103527991214141,Cero DICOM,Cero Dicom,205333,8
558224964238853,Anglo American,Anglo American,115386,4
228557190541436,BancoEstado,BancoEstado,114671,15
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,107612,14
1548643738480723,Asistencia Deudores,Asistencia Deudores,102745,2
105798328215264,Asistencia Familia,Asistencia Familia,92046,5
116896819680750,Flamin hot,These ads ran without a disclaimer,59379,2
386423238164424,Enel Chile,Enel Chile,59154,1
2257351691213562,Noticias que marcarán pauta,Noticias que marcarán pauta,54677,3
101248444922540,Pescadores Industriales del Biobío,Pescadores Industriales del Biobío,51558,4
756450494522524,Andrés Jouannet Diputado,Andrés Jouannet,42059,5
110835964029132,Var Constitucional,Var Constitucional,39110,6
211676538936148,Fundación Reforestemos,Fundación Reforestemos,37003,3
109453328902388,RNxChile,Retarget,32815,5
372456629467521,Red Los Lagos,Diarios En Red,31124,5
243541299064994,Red Biobio,Diarios en red,31124,5
371453409556353,Red Coquimbo,Diarios en Red,30821,5
285417644878678,Red Antofagasta,Diarios En Red,30283,5
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,30000,1
103916934813191,HIF Chile,HIF Global,29448,2
256214294989170,DaleProfe,daleProfe,27862,12
260111984014486,Clínica Alemana de Santiago,These ads ran without a disclaimer,23957,4
117396934582415,Cuidemos la Infancia,Cuidemos la Infancia,21299,13
113043358539924,ValpoxClima,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,17904,8
143360859486032,Alejandro Bernales Maldonado,Alejandro Bernales Maldonado,16708,1
26929188652,El Observatodo,MiVoz.cl,14996,24
112414063439760,DeliBest Chile,Brecha Digital Consultores,13726,11
100306353029408,Shop Todo en Uno,These ads ran without a disclaimer,13619,2
317374934946185,AIEP,Instituto Profesional AIEP,13459,1
1440240282902180,Teck,These ads ran without a disclaimer,13091,1
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,11777,6
248421278648620,Mario Vilches Alcaíno,Mario Vilches Alcaíno,10217,1
179469489118356,UDLA Chile,UDLA Chile,9446,2
761606963919174,Somos Aclara,Somos Aclara,9098,2
632687896928177,Oscar Crisóstomo,Oscar Crisóstomo,8892,3
110309894432662,Gerald Castillo - Concejal Ovalle,Gerald Castillo - Concejal Ovalle,8547,2
350025708997760,Minera Vizcachitas,Minera Vizcachitas,7809,1
68846675598,Jaime Mulet - Diputado por Atacama,Jaime Mulet - Diputado por Atacama,7778,2
78239901502,Diario Financiero,Grupo DF,7571,17
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,7571,1
105423425922613,Es Tiempo de Ahorrar,Es Tiempo de Ahorrar,7489,13
386634201382499,Marco Enriquez-Ominami,Marco Enríquez-Ominami,7207,2
200033693376679,Norte Verde,Inmobiliaria Norte Verde Spa,7175,1
113540781539326,Workmed,Workmed,7059,5
104224427947088,Circula el Plástico,Metrix,6948,1
