Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
231350380299380,Las Últimas Noticias (LUN),Las Últimas Noticias (LUN),393803,10
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,338830,5
103527991214141,Cero DICOM,Cero Dicom,198083,6
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,103136,13
1548643738480723,Asistencia Deudores,Asistencia Deudores,99249,2
580663538777736,Consejo Minero,Feedback Comunicaciones,97550,4
558224964238853,Anglo American,Anglo American,95517,3
105798328215264,Asistencia Familia,Asistencia Familia,88876,6
386423238164424,Enel Chile,Enel Chile,79341,1
256214294989170,DaleProfe,daleProfe,55319,48
1409821842658101,Merlín Research,Merlín Research,40752,1
572161723127136,Copsa Chile,COPSA Chile,36074,4
228557190541436,BancoEstado,BancoEstado,32221,6
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,31583,15
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,30000,1
106405161058714,ATI Coquimbo - Oficial,These ads ran without a disclaimer,25572,7
104923331929196,Enciclopedia Bío-Bío,Enciclopedia Bío Bío,25019,11
761606963919174,Somos Aclara,Somos Aclara,24212,4
968772086505075,Gerardo Espíndola Rojas,Gerardo Espíndola Rojas,23309,2
26929188652,El Observatodo,MiVoz.cl,21971,46
103303247695129,Internet 21,Internet21,20482,8
632687896928177,Oscar Crisóstomo,Oscar Crisóstomo,20079,10
181189911970230,Alberto Undurraga V,Alberto Undurraga V,18614,3
114930128298380,Mineros Unidos,These ads ran without a disclaimer,17636,5
922533087852291,Luis Malla Diputado,Luis Malla Diputado,16868,4
184559421980613,Vlado Mirosevic,Vlado Mirosevic,16834,1
109615570880157,Luciano Rivas Stepke,Luciano Rivas,16179,2
200033693376679,Norte Verde,Inmobiliaria Norte Verde Spa,16033,2
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,15865,11
198921630648476,Vidrios Lirquén,Vidrios Lirquen,12927,1
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,12818,10
292561364107245,Centro de Estudios Publicos,Centro de Estudios Públicos CEP,12490,1
386634201382499,Marco Enriquez-Ominami,Marco Enríquez-Ominami,10225,2
1101427233255754,Christopher White,Christopher White Bahamondes,9553,13
112555455065264,Vehículos en Peligro,Vehículos en Peligro,9199,7
78239901502,Diario Financiero,Grupo DF,8818,23
209448929103954,Ministerio de Educación,These ads ran without a disclaimer,7215,1
104224427947088,Circula el Plástico,Metrix,7215,1
112414063439760,DeliBest Chile,Brecha Digital Consultores,6885,1
1384455488528563,Sociedad Nacional de Minería,Sociedad Nacional de Minería,6721,5
1468305710113914,Soñadores Indestructibles,Soñadores Indestructibles,6712,3
113540781539326,Workmed,Workmed,6448,2
160041474192578,Bernardo Berger,Bernardo Berger Fett,6356,1
106876844324420,kws.chile,Semillas KWS Chile Ltda,5652,2
226593947367922,Cultiva,Brotar,5611,1
486113348433421,Ximena Ordenes Neira,Ximena Ordenes,5600,21
105447415944108,Claudio Martínez Cerda,These ads ran without a disclaimer,5485,1
100925928305320,SOMOS,SOMOS,5422,6
350025708997760,Minera Vizcachitas,Minera Vizcachitas,5105,1
109626371709961,Salmones Austral,Salmones Austral,5044,10
478976528820583,I. Municipalidad de La Granja,Brecha Digital Consultores Ltda.,4828,1
1644925999153601,Alejandra Parra  Concejal,Alejandra Parra  Concejal,4729,1
419006974914571,Facultad de Agronomía e Ingeniería Forestal UC,Facultad de Agronomía e Ingeniería Forestal UC,4343,8
104684192398328,Francisco Corral Macías,SocialClick Ads,3878,3
300345197052910,Pablo Gutierrez Core,Pablo Gutierrez Core,3863,3
106088671518497,Agustín Iglesias Concejal Independencia,Agustín Iglesias Concejal Independencia,3817,1
714668238565787,Felipe Delpin,Felipe Delpin,3558,1
600661340080888,Municipalidad de Salamanca,Municipalidad de Salamanca,3466,8
184169995325116,Gerardo Rojas Escudero,Gerardo Rojas Escudero,3435,3
173417548106840,Natalia Romero,Natalia Romero,3256,4
154785904692548,SalmonChile,SalmonChile,3207,3
100545818677825,Manuel León Saa,Manuel León Saa,3184,1
391338058160314,Desafío Chile Sin Basura,Asesorías y Servicios Kyklos SpA,3074,1
329983507923908,Psicologa Consuelo Mujica,These ads ran without a disclaimer,2824,1
107151670642286,Al Aguaite Sin Censura,Al Aguaite Sin Censura,2667,1
110405624650830,Chile En La Encrucijada,Chile En La Encrucijada,2533,2
105725594737658,Biosfera Austral,These ads ran without a disclaimer,2405,1
317209815074690,Diario La Batalla de Maipú,Diario La Batalla de Maipú,2261,2
108523631002340,Loreta Villegas- Consejera Regional Aysen,Loreta Villegas- Consejera Regional Aysen,2198,3
103030962615298,Chile YAAC,Chile YAAC,1991,1
221901754840837,Acciona.Chile,ACCIONA Chile,1972,1
108557574347706,Fundación Conecta Mayor,Fundación Conecta Mayor,1858,2
541390972732127,Consejero Regional Rodrigo Vera,Consejero Regional Rodrigo Vera,1855,1
106404409149887,Fundación Redecap,Fundación Redecap,1722,7
211625929000469,Jaime Escudero,Jaime Escudero,1663,18
158163533010270,Javiera Calvo,Javiera Calvo,1603,1
224305631330569,La Tribu,These ads ran without a disclaimer,1376,1
1621023591454427,Sandro Puebla Veas,Sandro Puebla Veas,1348,1
