Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
1595135787365287,Dansk Retursystem,Dansk Retursystem,8751,3
101875098313543,Andel,Andel,7899,6
65929129383,Røde Kors,Røde Kors,7082,52
26458152911,SOS Børnebyerne,SOS Børnebyerne,4777,17
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,4015,31
116269191760882,DSB,DSB,3448,7
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,3428,19
55365680705,Greenpeace Danmark,Greenpeace Danmark,3386,44
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,2911,17
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,2556,24
12787473132,Berlingske,Berlingske,2481,23
72672361910,Børns Vilkår,Børns Vilkår,2247,8
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,1975,15
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,1678,1
67571270393,Red Barnet,Red Barnet,1577,4
154415494575789,IDA,IDA,1523,3
250994288337708,Sex og Samfund,Sex og Samfund,1306,4
41459763029,Socialdemokratiet,Socialdemokratiet,1228,12
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,1210,52
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,1129,10
304554445813,Videncentret Bolius,Videncentret Bolius,1069,12
87468072466,Copenhagen Pride,Copenhagen Pride,1069,1
133707013355759,Danner,Danner,1043,1
108041771950114,Danmarksdemokraterne,Danmarksdemokraterne,899,7
102154048301476,Lederstof.dk,Lederne,867,23
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,837,4
867877683280051,Weekendavisen,Weekendavisen,834,17
167891603415958,Lederne,These ads ran without a disclaimer,818,5
126543540781090,Ældre Sagen,Ældre Sagen,723,41
304554445813,Videncentret Bolius,Bolius,704,3
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,704,7
748887235210811,Obton Forvaltning A/S,Obton A/S,672,7
46265612799,FDM,FDM,582,1
167891603415958,Lederne,Lederne,507,7
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,500,2
36664432940,Amnesty International Danmark,Amnesty International Danmark,499,12
529124290474705,Nikolaj Villumsen,Enhedslisten,482,1
246977185497434,Plastic Change,Plastic Change,461,15
287306323369,Børnecancerfonden,Børnecancerfonden,460,2
144098125661833,Nordea Invest,Nordea Invest,370,9
144965885963,Oxfam Danmark,Oxfam Danmark,364,8
359674067377201,BUPL,BUPL,341,2
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,336,14
852608988134698,Tikko,Tikko,316,10
105511328705392,HØRT,Børns Vilkår,304,5
183887801641951,Verdens Skove,Verdens Skove,280,1
17428770950,RÆSON,RÆSON,260,1
