Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
106467375444708,Karachi Presenter,Karachi Presenter,63868,2
111378401865271,Jawad Sohrab Malik,Rehma Chaudhary,38025,32
112611718401040,Pakistan Markazi Muslim League - Karachi,Pakistan Markazi Muslim League - Karachi,18558,5
111021638285303,Chaudhry Aurangzeb,Chaudhry Aurangzeb,14710,40
107739801980383,Karachi Stories,Karachi Stories,12723,1
101269169346393,Barrister Abdullah Mumtaz Kahloon,Barrister Abdullah Mumtaz Kahloon,7541,3
108032181861181,Suno News HD,SUNO TV,6887,23
388501561700814,Ch Tariq Irshad,Ch Tariq Irshad,6074,10
108032181861181,Suno News HD,Suno News HD,5376,1
565225540184937,CGTN,These ads ran without a disclaimer,5258,3
448981518645687,Chaudhary Shahid Bashir,Chaudhary Shahid Bashir,5147,6
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,4329,8
200480966638039,Supremacy 1914,These ads ran without a disclaimer,3275,2
109493084543028,Four Corners with Tarar,NEXT TV,2883,1
105412451500076,Mian Hassan Yousaf,Mian Hassan Yousaf,2800,2
104472305969130,Maher Muhammad Javed,Shah Nawaz Daula,2707,5
152389405506628,Muhammad Fiaz Bhatti,Muhammad Fiaz Bhatti,2344,2
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,2034,2
101160702224736,White News,White News,1833,5
19740928752,World Animal Protection,These ads ran without a disclaimer,1784,5
304781399652673,Jamshed Iqbal Cheema,Jamshed Iqbal Cheema,1322,1
102384149455341,PMLN Lahore Official,These ads ran without a disclaimer,1316,2
1706863532970589,Nasir Hashmi,Nasir Hashmi,1163,2
117570394575101,Rai Waqas Aslam Kharal,Rai Waqas Aslam Kharal,1000,3
148143495361532,Hafiz Farhat Abbas,Hafiz Farhat Abbas,986,2
113223601404356,CH Imran Saleemi Official,Ahsan Ur Rehman,923,1
100112112760730,Adeel Ali Khan,Adeel Ali Khan,914,1
111670551510964,Pak Dairy,These ads ran without a disclaimer,877,1
101206152972905,Voice of PP 60,M Aniq Hassan Randhawa,830,2
122578684096711,Usman Ahmad Bhatti,Haider Munir,742,2
108074574926706,Dawate Islami Phalia,These ads ran without a disclaimer,670,2
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,651,1
1814850698741724,Senator Mohsin Aziz,Senator Mohsin Aziz,642,1
795663433908531,Kayhan Life,These ads ran without a disclaimer,635,1
887289491336788,Like Really?,These ads ran without a disclaimer,628,1
105690462092880,MM News,M M DIGITAL (PRIVATE) LIMITED,616,1
111320974880220,The Solution,Taha Bin Muhammad,600,2
111791888503468,Hafiz Shahid Ghug,Hamza Sharif,558,1
123089817433991,,Haider Munir,516,1
109891242098953,Social Circle,Muhammad Imran,499,2
117190381337524,S&K Herbals,Khuram Shahzad,495,1
103447032720703,Jan Muhammad Javaid - JMJ,These ads ran without a disclaimer,492,2
234578749895304,Relief Foundation International,Relief Foundation International,488,1
113155675083831,Haji Faiz Ul Haq Hashmi,Abdul Hadi Hashmi,479,1
104901805715054,Syeda Rubina Zahra Gardezi,Syeda Rubina Zahra Gardezi,472,1
427648547297783,Hasan Ismaik - حسن إسميك,These ads ran without a disclaimer,468,2
108727162154282,Azhar Iqbal,Azhar Iqbal,468,1
106573632404586,NYCrippyK,These ads ran without a disclaimer,465,1
330546873795572,Mehar Muhammad Saleem,Mehar Muhammad Saleem,465,2
279870685422915,Eviance,These ads ran without a disclaimer,419,1
