Location name,Amount spent (USD)
Ahmadi Governorate,196
Capital Governorate,3554
Farwaniya Governorate,896
Hawalli Governorate,1195
Jahra Governorate,≤100
Mubarak Al-Kabeer Governorate,≤100
Unknown,≤100
