Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,7895,3
547821942058909,Pilipinas Today Radyo,WFPH,2923,24
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,2917,41
102340105982970,MABULOk San Fernando,Teresita Bolima,2848,1
101520066053972,RepublicAsia,"RepublicAsia Media, Inc.",2709,7
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2494,1
1922749344643532,The World Tonight,The World Tonight,2118,6
2382257968459872,Pakshet,NM,2100,2
100406438859954,Fight Illicit Trade,Fight Illicit Trade,2062,2
495629064258114,Lolita Karen Javier,Amor U. Nacional,1697,3
229162103880856,Wanna Fact PH,WFPH,1634,4
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,1591,5
100367838013436,Ka Fuerte Medical Assistance Program,Ericka Jones Magat,1316,2
1856611721228196,BH Bernadette Herrera,Bagong Henerasyon Partylist,1173,6
100170811672425,Kyusi,WFPH,1120,13
112145160219921,Euphoria,NM,1041,1
269175894020945,Radyo Pilipinas Today,WFPH,1022,5
48688071399,Greenpeace Philippines,Greenpeace Philippines,1013,2
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,991,2
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,974,1
186667502068528,Larry De Costa,WFPH,963,12
2101088876594734,MBS- Senior Deputy Speaker DOY Leachon,Ronalee Escondo Leachon,917,2
118263363420286,Ilocos Trends,WFPH,857,4
105728894975533,Pilipinas ng Laguna,WFPH,841,2
1566478310240623,Francis Tolentino,Francis Tolentino PH,800,8
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,792,4
1462101314018879,Congressman Arnie A.Teves,Teves Cares,753,1
100745692299201,Pilipinas Today Mindanao,WFPH,725,3
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,716,3
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,639,5
389832831155174,Joke Joke Joke,Kristine Reyes Sablan,627,2
390661781384394,"Makati Business Club, Inc.","Makati Business Club, Inc.",619,1
114857213210297,Ninong Dela Cruz,Batang Malabon'yan Movement,586,4
75665129515,Go Negosyo,Go Negosyo,585,1
112512037866969,BM Ric Ric Dy Olegario,Irina Kristi Bagongon Pidor,575,1
103556275878679,Chef JoseSarasolaa.,These ads ran without a disclaimer,558,3
103455198663006,PNOY,WFPH,555,1
103215701288140,Random News Media,NM,542,1
1303847879710886,Philippine Star Blog,NM,541,1
1800179613633967,Radyo Simple 82.9AM,John Paul Misina Reyes,515,1
956992934491805,Jaye Lacson-Noel,Jaye Lacson-Noel,500,1
100262295333622,USWAG Ilonggo Party-list,USWAG Ilonggo Party-list,494,1
529901257160994,Paz Radaza,Klin Mar Mejo,492,1
257830240980106,Ronnie Dadivas,Roxas City United,485,4
104955062184489,BBM Movement,UEEI Consorcia Inc,481,1
113057453504592,Peoples Champ,WFPH,472,1
326284471110414,Usapang Politika,Usapang Politika,461,1
705660422953865,About Metro Pacific,WFPH,457,6
1329675533726600,Pilipinas Today QC,WFPH,453,1
100305568984268,EdukNaman,Philippine Business for Education,447,3
470742197006546,The Big News,WFPH,438,1
100100005165556,ALERTayo 2022,"IDEALS, Inc.",416,2
1779870368752390,May JOY sa QC,Polsure,385,2
156752721080952,Sonny Angara,Sonny Angara,383,3
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,382,9
249691921715548,Commission on Higher Education(CHED),Commission on Higher Education(CHED),368,2
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,368,2
2147575852160385,Congresswoman Ann Matibag,Congresswoman Ann Matibag,359,2
307380403398913,Magsasaka Partylist,Magsasaka Partylist,346,1
320130741416822,Special Olympics Pilipinas,Special Olympics Pilipinas,334,9
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,330,2
101935445680941,Inside Politico,Polsure,314,1
1583192448412216,Tama Na Sobra Na,Polsure,311,1
103234338747358,MJournal,MJournal,309,1
387099348540838,Vice Mayor Ninong Dela Cruz,Vice Mayor Ninong Dela Cruz,301,5
1332938170076882,Tatak QC,Polsure,298,1
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,298,1
113607078003192,Teka Lang,Gibby Gorres,297,2
106352075165169,e-Boto,e-Boto,292,2
2103172176611007,Aksyon Demokratiko,Aksyon Demokratiko,291,2
675526249465359,Rolando A. UY,Jerome L. Jungco,284,1
197171390303624,Arlene B. Arcillas,Sharon Bawan De Dios,276,1
1840292579606063,Jam Jam Baronda,Jam Jam Baronda,256,2
105691871912480,Joel B. Tingbaoen Jr.,Joel B. Tingbaoen,236,1
374004705980904,Philippine Business for Education,Philippine Business for Education,234,2
106219125482934,"Vice Mayor J. Melchor Quitain, Jr.",Melchor Jr. Bumpus Quitain,228,2
105646971599355,Surigao Viral Issues,Surigao Viral Issues,228,1
102886345339673,Ben Patron,Ben Patron,218,1
245779419247809,Metro Manila Blog,WFPH,218,2
110985836193,Loren Legarda,Clutch Media,213,1
234749586876960,Tyron Uy,Team Walang Iwanan,204,1
100461849486706,Fred Pascual,Department of Trade and Industry,198,1
104092505306470,"Mayor Jerry ""Jercans"" Canoy Jr.",Jerry Agustin Canoy Jr.,196,1
325780477966356,Geo 24/7,Energy Development Corporation,191,1
105307862322635,Samuel G.F Parilla II,Samuel G.F Parilla II,187,1
111324628476603,REact PH: Choose Renewables,REact PH: Choose Renewables,186,1
352659278684227,MP Marjanie S. Mimbantas Macasalong,MP Marjanie S. Mimbantas Macasalong,182,2
111518131388232,CharityPhilippines.org,CharityPhilippines.Org,170,1
102070751171612,Tuloy Ang Aksyon Konsehala RL Leachon,Ronalee Escondo Leachon,170,1
223618785182273,Pilipinas,WFPH,155,2
109221950807340,Serbisyong Ka Fuerte,Ericka Jones Magat,155,1
116877730169772,Atty. Ana Alvarez,Jan Ione Royo Salveron,148,2
103485942191411,Juan Bulletin,Polsure,145,1
105969951219886,Sibika.ph,Philippine Business for Education,144,1
105085851944713,Kuya Kifli L Salliman,Kifli Hataman Salliman,140,1
105619205369684,Congresswoman Ching Bernos,Gene Lloyd Villarta Torres,127,2
254225618540932,Love ng QC si Teacher,Polsure,126,1
307855770033568,"Estelito ""Litoy"" R. Marabe, CPA",Mark Anthony Pelere Alima,125,1
225739332741916,Konsehala Trixie Salvador,Trixie Salvador,125,3
406656099381045,Jose Ma Montelibano's Blog,Jose Ma. Locsin Montelibano,121,1
176725369945441,Pilipinas Today Files,The World Tonight,119,1
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,117,2
108716480730147,Cong Jing Paras,Cong Jing Paras,115,1
1860498353989958,Carl Steven Avellana Weigel,Carl Steven Avellana Weigel,115,1
105910268672335,Pinaura ka ni Sandy Javier,Amor U. Nacional,101,1
107709755469083,Bayan ng Magigiting,The Message Booster Enterprise,101,3
108838321574806,Charles Cahilig,Charles Jason Cahilig,≤100,1
100173486265813,Malayang Pilipinas,The Message Booster Enterprise,≤100,2
