Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
7860876103,Joe Biden,BIDEN VICTORY FUND,35126,382
851220855030432,J.P. Morgan,"JPMORGAN CHASE BANK, NA",29932,66
122258358636926,Sound of Freedom Movie,"Sound of Freedom, LLC",23448,11
172758932738142,PhRMA,PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,23084,50
113891694102,Energy Citizens,AMERICAN PETROLEUM INSTITUTE,22656,78
107483817554072,WorkMoney,WorkMoney,18630,150
192448150001,Jeff Anderson & Associates,Jeffrey R Anderson PA,15862,219
1505244559517282,Colin Allred,COLIN ALLRED FOR SENATE,14889,80
278478315828826,CNN Original Series,CNN Original Series,13878,5
7341997111,Conservation International,Conservation International with Facebook Ad Credits,13668,54
114008535880,Foundation for Individual Rights and Expression,FOUNDATION FOR INDIVIDUAL RIGHTS IN EDUCATION,13643,77
103552914774916,Science Moms,"Potential Energy Coalition, Inc. with Facebook ad credits",13605,22
24413227922,Kamala Harris,BIDEN VICTORY FUND,11879,174
570092813023833,Matt Walsh,The Daily Wire,11675,72
6514736316,Walden University,Walden University,8952,8
7030901126,Campaign for Tobacco-Free Kids,Campaign for Tobacco-Free Kids,8866,49
18982436812,ACLU,American Civil Liberties Union,8863,58
111994897803195,What's Good,Rare with Facebook Ad Credits,8849,12
431891506856669,Dove,Unilever,7459,12
2353537341582545,Proud Patriots,Proud Patriots,7368,184
376006035816016,Storyworth,These ads ran without a disclaimer,7365,10
140357056032320,NEA Today,National Education Association,6881,33
385473284886474,Hillsdale College,Hillsdale College,6851,89
342294162453301,Planned Parenthood,Planned Parenthood Federation of America,6716,406
203197030603239,8 Billion Trees,8 Billion Trees LLC,6406,27
15771560300,Earthjustice,EARTHJUSTICE,6260,175
314499212242,Pfizer,Pfizer Inc.,6089,249
108774614054683,American Edge Project,American Edge,5983,48
92925746942,Judicial Watch,Judicial Watch,5892,111
103478796015358,Neverbackdown,NEVER BACK DOWN INC.,5842,39
80562389320,NARAL Pro-Choice America,NARAL PRO-CHOICE AMERICA CORP,5825,12
114024978273728,Protect SA,Protect SA PAC,5640,11
24330467048,Americans for Prosperity,AMERICANS FOR PROSPERITY,5082,168
215653202574079,Future Majority,"Future Majority, Inc",4955,84
201248453800242,My Pay My Say,Mackinac Center for Public Policy,4610,24
592707041080920,Stand Together,Stand Together Chamber of Commerce Inc.,4588,60
18709174006,National Audubon Society,"NATIONAL AUDUBON SOCIETY, INC.",4456,320
57259033959,AARP,AARP,4379,65
111515841026178,Counterspark,"Counterspark, Inc.",4376,63
152789358067261,Wells Fargo,These ads ran without a disclaimer,4365,2
152759126824,Enbridge,Enbridge Inc.,4320,16
1700040490027062,Faith In Minnesota,Faith in Minnesota,4299,13
109320440856128,Stand Up to Jewish Hate,"Foundation to Combat Anti-Semitism, Inc.",4258,97
6041057841,The Humane Society of the United States,"HUMANE SOCIETY OF THE UNITED STATES, THE",4245,49
359477377917,American Federation for Children,American Federation for Children,4031,120
1461100540775171,The Tuttle Twins,LIBERTAS INSTITUTE,4013,137
106568024842114,Rideshare Assault Support,Citizen Ad Network LLC,3824,14
103496691094956,Freespoke,"FREEDOM FRIES, LLC",3822,14
7030901126,Campaign for Tobacco-Free Kids,TOBACCO-FREE KIDS ACTION FUND,3777,30
2053678114723700,President Trump's Patriot Army,I Love My Freedom,3658,55
181293946098833,Philly for Growth,Philly for Growth,3636,18
7292655492,MoveOn,MOVEON.ORG POLITICAL ACTION,3594,46
200480966638039,Supremacy 1914,These ads ran without a disclaimer,3588,2
109292105296240,Affordable Fuel Washington,AFFORDABLE FUEL WASHINGTON,3578,6
309308412520731,Sandy Hook Promise,Sandy Hook Promise,3544,34
8492293163,Environmental Defense Fund,Environmental Defense Fund,3412,180
6204742571,Sierra Club,SIERRA CLUB,3384,23
1669941646417657,Senior Choice Financial,Senior Choice Financial,3382,57
103715861368344,McCormick & Company,MCCORMICK & COMPANY INC,3367,30
121626482110,Operation Smile,OPERATION SMILE,3334,86
100249953038234,Capital Access Alliance,Capital Access Alliance,3332,68
100768036281308,Right Our Story,Right Our Story,3332,16
111217358472855,Minnesota's Health Care Future,"Partnership for America’s Health Care Future Action, Inc.",3321,11
1413858742171052,Melinda French Gates,Melinda French Gates,3315,21
76470053424,TIAA,TEACHERS INSURANCE AND ANNUITY ASSOCIATION OF AMERICA,3303,16
100454874847928,Texas Federation for Children,American Federation for Children,3282,52
166618413413767,Jay Sekulow,American Center for Law and Justice,3245,137
104811701387594,Our Community's Health,TruthNotLies,3184,35
109999331898234,My Affordable Care Act,The Burial Solution,3165,56
212799632483,"SEMCOG, Southeast Michigan Council of Governments",The Southeast Michigan Council of Governments,3133,4
147368882623027,Black Futures Lab,Black Futures Lab,3084,12
106444204538370,Climate Jobs Illinois,Climate Jobs Illinois,2988,3
116821227998416,Protect Women Ohio,Protect Women Ohio,2963,2
40217893542,AIPAC,AIPAC,2883,104
104394262049761,Jeremy's Razors,The Daily Wire,2852,70
10128918116,Gavin Newsom,Campaign for Democracy PAC,2840,2
104760636770,Vera Institute of Justice,Vera Institute of Justice,2757,9
392189600337,Minnesota Nurses Association,MINNESOTA NURSES ASSOCIATION,2702,5
702582586516561,CBN Israel,The Christian Broadcasting Network,2618,40
366741496830,Southern California Edison (SCE),Southern California Edison,2597,51
32682889528,U.S. Chamber of Commerce,The U.S. Chamber of Commerce,2566,10
112258312240526,Con Edison,"CONSOLIDATED EDISON COMPANY OF NEW YORK, INC.",2559,12
105858001496295,Mattie Parker for Fort Worth Mayor,Mattie Parker For Mayor Campaign,2539,21
113496178208014,Protecting Our Democracy,Protecting Our Democracy,2499,16
875653915822271,Dream.Org,Dream.Org,2483,21
303374266418976,AFPM,American Fuel & Petrochemical Manufacturers,2436,22
30139072158,CARE,CARE,2406,33
309798029121030,Everytown for Gun Safety,Everytown for Gun Safety Action Fund Inc,2380,43
7341997111,Conservation International,Conservation International,2378,104
570953166908066,Vivek Ramaswamy,VIVEK 2024,2356,17
106244251043808,America's Plastic Makers,"AMERICAN CHEMISTRY COUNCIL, INC.",2342,76
216311481960,Bill Gates,These ads ran without a disclaimer,2330,14
19554217292,American Heart Association: You're the Cure,American Heart Association,2305,6
