Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
173356406366158,States Assembly - Jersey’s elected parliament,States Assembly,≤100,6
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,4
109904545005338,Max Andrews - St Helier North Deputy,These ads ran without a disclaimer,≤100,2
8002590959,Rainforest Action Network - RAN,These ads ran without a disclaimer,≤100,3
101459741907326,Jerusalem Online - Culture,These ads ran without a disclaimer,≤100,1
107688978949088,the_adhd_midwife,These ads ran without a disclaimer,≤100,1
101388509327100,Extra famous,These ads ran without a disclaimer,≤100,1
13204463437,"UNHCR, the UN Refugee Agency",These ads ran without a disclaimer,≤100,1
101922875434564,Road to Vintage - Music,These ads ran without a disclaimer,≤100,1
100408139141307,Concerts Lovers,These ads ran without a disclaimer,≤100,1
289446947817747,Global Citizen,These ads ran without a disclaimer,≤100,1
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
115157034796408,Aisling AI,These ads ran without a disclaimer,≤100,2
