Page ID,Page name,Disclaimer,Amount spent (GTQ),Number of ads in Library
196258110831945,Partido Valor,Partido Valor,25777,9
274120089379114,Edmond Mulet,Edmond Mulet,11130,17
187073013532,Partido VIVA,Partido Político VIsión con Valores VIVA.,10006,40
331961940541181,Partido Victoria,Partido Político Victoria,9144,7
161800283848513,CREO,CREO,7215,6
142373979127061,Partido Unionista,Partido Unionista,5967,60
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,4123,100
100169482992019,Sebastián Arzú,Sebastián Arzú,4071,5
110226594945647,Partido BIEN,Partido BIEN,1804,45
268285610002238,FCN Nación,FCN Nación,1457,9
102762215788405,VOS.gt,VOS.gt,1450,8
96594798704,Movimiento Cívico Nacional - MCN,Movimiento Cívico Nacional,946,6
101692028646792,El Chisme Guate,El Chisme Guate,737,1
100787018649683,Más Media,Más Media,723,1
436246383083297,TODOS,TODOS,530,1
1882597935332956,Partido VAMOS,These ads ran without a disclaimer,440,1
341441999835173,La Plaza 2015,La Plaza 2015,416,7
106414945477006,TODOS Nueva Concepción,TODOS Nueva Concepción,415,4
110582257361172,Partido Azul,Partido Azul,409,12
111055994050917,E-data,E-data,404,7
744048319050593,Partido Humanista de Guatemala -PHG-,Partido Humanista de Guatemala -PHG-,392,22
114837441584687,Not-Satélite,These ads ran without a disclaimer,390,1
1612828795636861,Movimiento Semilla,Movimiento Semilla,372,15
120378894361010,Que Chilero Ser Chapín,These ads ran without a disclaimer,242,1
116255971414800,Política Migración,Política Migración,231,1
2363255300363966,Informativo Guate,Informativo Guate,191,1
106906785360928,PARTIDO CAMBIO,PARTIDO CAMBIO,171,1
102267512735628,Nosotros Petén,Nosotros Petén,162,7
107390778294561,Lewis Logan-Podemos Escuintla,Lewis Logan-Podemos Escuintla,162,16
1212640285520369,Asociación Política Caminemos,Asociación Política Caminemos,150,1
114322204614011,Afiliados VALOR Barillas.,These ads ran without a disclaimer,127,1
104383898835101,Hagamosgrandeizabal,Hagamosgrandeizabal,120,2
101971388212641,Noticias Pajapita S.M.,Noticias Pajapita S.M.,118,1
101372268406640,Unión Republicana,Unión Republicana,113,4
249889355058521,Red Ciudadana,Red Ciudadana,109,1
1849068175149032,Movimiento Político WINAQ,Movimiento Político WINAQ,107,4
103621869176207,Angela Romero - La Revolución del Amor,These ads ran without a disclaimer,≤100,127
281554395331686,República,"Republica GT, S.A.",≤100,7
102764015939243,Rosario Menéndez,Rosario Menéndez,≤100,3
109854858755537,Irrain Corado,Irrain Corado,≤100,2
100567842339226,Noticias URNG Maíz,Noticias URNG Maíz,≤100,2
106908785419555,Goberna Guatemala,Goberna,≤100,5
113365157671290,Unionista Depto. Chimaltenango,Unionista Depto. Chimaltenango,≤100,2
333731437290922,La Critica Gt,La Critica Gt,≤100,1
377807776194425,Los Indignados,Los Indignados,≤100,6
102205156104079,Ludin  el ganador,Ludin  el ganador,≤100,1
