Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
106626487721376,Amazon Europe,Amazon France,19990,13
122074554119,EU Social,EU Social,3172,6
39435457457,Greenpeace France,Greenpeace France,2064,67
100160149099313,Justice Initiative,Justice Initiative,1200,8
335868279790722,CIWF France,CIWF France,805,43
14053295787,Oxfam France,Oxfam France,771,55
328157150830,Fondation Perce-Neige,Fondation Perce-Neige,589,16
211392938886625,Ville de Marseille,Ville de Marseille,481,2
384955301529344,Institut du Cerveau - Paris Brain Institute,Institut du Cerveau - Paris Brain Institute,444,5
113579678698073,La SPA - Société Protectrice des Animaux,La SPA - Société Protectrice des Animaux,348,2
129740893750695,Sexosafe.fr,Santé Publique France,331,9
106554597767346,UNHCR France,UNHCR France,307,46
128938130499216,Fepem - Fédération des particuliers employeurs de France,FEPEM,297,16
116070051527,Mediapart,Mediapart,280,131
116455261255,Action contre la Faim (France),Action contre la Faim,270,21
115262603249034,Le Déclic Community,WeTechCare,254,11
124635890909275,Apprentis d'Auteuil,Apprentis d'Auteuil,229,40
126664467395166,Fédération Française des Diabétiques,Fédération française des diabétiques,223,8
625616024204368,DIGNITE international,Dignite International,213,52
178362315106,European Parliament,European Parliament,206,5
107898832590939,European Commission,European Commission,204,4
152835304742765,Les Petits Frères des Pauvres,Les Petits Frères des Pauvres,196,8
107952054291157,AED - Aide à l'Eglise en Détresse,AED - Aide à l'Eglise en Détresse,170,13
100255681599847,Veolia France,Veolia,159,12
112547358788607,CCFD-Terre Solidaire,CCFD-Terre Solidaire,152,57
128664172024,Confédération Nationale des Associations Familiales Catholiques - AFC,Confédération nationale des Associations Familiales Catholiques,152,2
79566127213,Challenges,Challenges.fr,150,21
81753537108,TotalEnergies,TotalEnergies,140,6
54309785742,Fondation pour la Nature et l'Homme,Fondation pour la Nature et l'Homme,139,49
135590433555491,Diffuz Solidaire,MACIF,137,21
405300923583699,MéO,These ads ran without a disclaimer,119,1
9025047571,Amnesty International France,Amnesty International France,118,28
26907085049,Scouts et Guides de France,Scouts et Guides de France,116,18
197118360320055,ONE France,ONE Fr,116,21
100140410085507,350 France,350 France,116,5
154912951193067,Médecins Sans Frontières / MSF,Médecins Sans Frontières,115,6
252417390706,APF France handicap,APF France handicap,113,74
105433001916166,Brut.Adnetwork,BRUT SAS,112,8
256197435586,Handicap International - Humanity & Inclusion,Handicap International,107,12
1620638098209175,SOS MEDITERRANEE France,Solimut Mutuelle de France,102,1
801651953289918,La Société Française des Monnaies,Société Française des Monnaies,≤100,2
677902065668703,Fondation des Femmes,Fondation des femmes avec des coupons publicitaires Facebook,≤100,2
147126052393,Libération,Libération,≤100,22
120780477955028,Secours populaire,Secours populaire,≤100,15
190767987677923,Institut Curie,Institut Curie,≤100,4
1620638098209175,SOS MEDITERRANEE France,SOS MEDITERRANEE France,≤100,15
1684441541609223,Pour l'Éco,Pour l'Éco,≤100,17
145664313583,AVSF - Agronomes & Vétérinaires Sans Frontières,AVSF - Agronomes et Vétérinaires Sans Frontières,≤100,4
321595547867008,Association Prévention Routière,Association Prévention Routière,≤100,4
730681673751055,"Médicis, la mutuelle retraite des indépendants et entrepreneurs",Mediaplus France,≤100,1
382775905162847,Unlock France,Agir pour le climat,≤100,2
520430624775359,1 innovation par jour.,Explore Media,≤100,5
176663393102,La Cimade,La Cimade,≤100,7
1891306977793412,France Alzheimer et maladies apparentées,France Alzheimer et maladies apparentées,≤100,26
111813051744,ACTION ENFANCE,ACTION ENFANCE,≤100,4
398893737205896,Pierre Fabre Oral Care France,Pierre Fabre Oral Care France,≤100,5
124821480532,Max Havelaar France,Max Havelaar France,≤100,5
164585262346234,La santé au féminin,La santé au féminin,≤100,1
111839965247351,Nmushi,These ads ran without a disclaimer,≤100,3
360872824739466,Fondation Française de l'Ordre de Malte,Fondation Française de l'Ordre de Malte,≤100,4
93745060700,CARE,CARE France,≤100,16
146613439195230,Michel-Edouard Leclerc,Michel-Edouard Leclerc,≤100,3
113096307692289,ADF International France,ADF International,≤100,13
159828091120,Solidarités International,Solidarités International,≤100,4
