Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
116269191760882,DSB,DSB,10907,3
100493784938009,Danske Æg,Danske Æg,8516,4
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,5909,15
399210657232918,PlanBørnefonden,PlanBørnefonden,5875,32
65929129383,Røde Kors,Røde Kors,5355,39
72672361910,Børns Vilkår,Børns Vilkår,4359,17
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,4220,8
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,3910,11
55365680705,Greenpeace Danmark,Greenpeace Danmark,3694,30
437410226312057,Københavns Kommune,Københavns Kommune,3485,10
26458152911,SOS Børnebyerne,SOS Børnebyerne,3120,28
12860228293,Politiken,Politiken,3119,37
250994288337708,Sex og Samfund,Sex og Samfund,2774,28
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,2346,16
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,2302,4
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,2024,19
12787473132,Berlingske,Berlingske,1888,41
110321008383861,Red Barnets landsindsamling,Red Barnet,1775,134
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,1717,50
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),1716,3
867877683280051,Weekendavisen,Weekendavisen,1452,33
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,1424,26
20303574131,Nationalmuseet,Nationalmuseet,1418,27
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,1370,9
304554445813,Videncentret Bolius,Videncentret Bolius,1288,14
102154048301476,Lederstof.dk,Lederne,1081,23
1033120613483808,AURA,AURA,1048,3
133707013355759,Danner,Danner,1002,1
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,910,1
21465928829,"Venstre, Danmarks Liberale Parti","Venstre, Danmarks Liberale Parti",860,6
183887801641951,Verdens Skove,Verdens Skove,847,2
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,817,2
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,812,6
178362315106,European Parliament,European Parliament,798,2
304554445813,Videncentret Bolius,Bolius,702,3
748887235210811,Obton Forvaltning A/S,Obton A/S,668,7
126543540781090,Ældre Sagen,Ældre Sagen,630,10
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,623,1
182121298931589,Odense Kommune,Odense Kommune,577,4
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,564,6
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,529,5
106737299409142,Folkemødet,Foreningen Folkemødet,525,3
146458868730806,ROSE - Dansk kylling siden 1952,HKScan Denmark A/S,523,20
167891603415958,Lederne,Lederne,503,6
110560691837684,SolCompagniet,SolCompagniet,495,18
125934997444897,SuperBrugsen,Coop,488,1
130388840342741,Danske Bank,Danske Bank,471,5
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,468,4
287306323369,Børnecancerfonden,Børnecancerfonden,455,2
52824116986,Testrup Højskole,Testrup Højskole,450,1
529124290474705,Nikolaj Villumsen,Enhedslisten,405,1
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,397,2
145392175531068,JydskeVestkysten,JydskeVestkysten,396,2
66328502645,Dagbladet Information,Dagbladet Information,385,1
1704424023182897,Politiken Historie,Politiken Historie,329,11
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,303,7
356520931077196,Europabevægelsen,Europabevægelsen,303,9
246977185497434,Plastic Change,Plastic Change,300,18
520449347983427,Dansk Folkeparti,Dansk Folkeparti,299,12
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,284,4
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,270,1
147547541961576,Council of the European Union,Council of the European Union,268,5
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,261,1
115737371820702,DEO - Demokrati i Europa,DEO - Demokrati i Europa Oplysningsforbundet,232,3
591683257511399,Sprøjtefri - Nej til sprøjtegifte i haven,VPU - Vandværkerne i Aarhus,227,2
246097715413231,Alkohol & Samfund,Alkohol & Samfund,224,11
334571029981175,DM og MA studerende,DM,209,7
200480966638039,Supremacy 1914,These ads ran without a disclaimer,209,2
550512865030230,Promissio,Promissio,202,3
36664432940,Amnesty International Danmark,Amnesty International Danmark,202,2
657491824390744,Spring Copenhagen,Spring Copenhagen,201,10
105511328705392,HØRT,Børns Vilkår,196,3
239624940212,HK Kommunal,HK Kommunal,189,2
645454495955240,Madmødet,Madmødet,188,14
227357657280228,Børnehjælpsdagen,Fonden Børnehjælpsdagen af 6. maj 1904,183,14
708245239243699,Dansk Beton,Dansk Beton,181,2
314676938743,DM din akademiske fagforening,DM,173,8
111561545539837,Krigsmuseet,Krigsmuseet,164,3
1865749133661872,Cirkusbygningen,These ads ran without a disclaimer,161,4
494902077334290,Tuborgfondet,Tuborgfondet,151,2
194452460650048,Global Aktion,Global Aktion,148,3
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,136,13
186645960378,Danwatch,Danwatch,134,7
67571270393,Red Barnet,Red Barnet,126,3
560749690620685,DBVVS,These ads ran without a disclaimer,125,1
217135424459,Karen Blixen Museum,Karen Blixen Museum,121,5
98673036962,ROLDA,These ads ran without a disclaimer,115,5
56918968721,Tigerekspressen,These ads ran without a disclaimer,111,1
126084211821,Danmarks Socialdemokratiske Ungdom (DSU),Danmarks Socialdemokratiske Ungdom,103,1
336333896418452,Assens Kommune,Assens Kommune,≤100,3
180519405977219,Frederiksværk Krisecenter,Frederiksværk Krisecenter,≤100,3
103170447987623,Rosa Lykke Yde - SF,SF Randers,≤100,1
121570596369,CARE Danmark,CARE i Danmark,≤100,6
622795374413773,Venstre i Favrskov,Venstre i Favrskov Kommune,≤100,2
49348971479,Pia Olsen Dyhr,SF,≤100,2
367522986719919,Gastech-Energi,Gastech-Energi A/S,≤100,3
1282577791766364,Kirsten Normann Andersen,SF,≤100,2
144098125661833,Nordea Invest,Nordea Invest,≤100,3
156750397714790,AOF Danmark,AOF Danmark,≤100,1
1246666085407861,Karsten Hønge,SF,≤100,2
297422283612612,TotalEnergies,TotalEnergies,≤100,3
341299649231023,Zetland,Zetland,≤100,3
376442055780548,"Søren Søndergaard, formand for Landbrug & Fødevarer",Landbrug & Fødevarer,≤100,2
924692171033381,"UNHCR, FN’s Flygtningeorganisation",These ads ran without a disclaimer,≤100,2
123114457761430,Valby Lokaludvalg,Valby Lokaludvalg,≤100,2
294885907302040,AdResult - Vi skaber online resultater,AdResult ApS,≤100,5
568507866664113,Forlaget Orbis,Forlaget Orbis,≤100,1
141343589252160,Dansk Industri - DI,Dansk Industri,≤100,1
101286428483346,Annette Blynel,SF - Socialistisk Folkeparti,≤100,1
862049590591113,Lærerstandens Brandforsikring,Lærerstandens Brandforsikring,≤100,1
111210480291603,European Youth International,European Youth International,≤100,4
74796954245,SF,SF,≤100,2
821686444837174,Billund Kommune,Billund Kommune,≤100,3
12390252419,Region Nordjylland,Region Nordjylland,≤100,1
29097589538,Årsskriftet Critique,Årsskriftet Critique,≤100,2
