Location name,Amount spent (EUR)
Andalusia,3341
Aragón,517
Balearic Islands,546
Cantabria,212
Castilla y Leon,703
Castilla-La Mancha,675
Cataluña,3913
Comunidad Valenciana,2090
Comunidad de Madrid,2908
Extremadura,500
Galicia,1025
Islas Canarias,969
La Rioja,103
Navarra,213
País Vasco,964
Principality of Asturias,404
Region of Murcia,493
Unknown,≤100
