Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
110568602036048,Córdoba La Número 1,Córdoba La Número 1,2558128,74
465558466800210,Maxi Pullaro,Unidos para Cambiar Santa Fe,1448239,94
103107652819753,Elijo Hacer,Elijo Hacer Santa Fe,1114556,92
120110414388057,Santa Fe Puede,Santa Fe Puede,1064467,60
101023709706410,Soñemos en Grande,Soñemos en Grande,697067,32
391359140978849,Carolina Losada,Carolina Losada,661527,10
101481752980291,Derecho al Futuro,Derecho al Futuro,614577,7
174970176018,Horacio Rodríguez Larreta,Juntos por el Cambio,395412,329
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,340219,12
437781189936346,Alejandra Rodenas,Alejandra Rodenas,304659,33
1726365124243504,Clara García,Clara Garcia,285748,18
1418780111682690,Marcos Cleri,Marcos Cleri,272059,25
622853724492420,Federico Otermín,PJ Lomas de Zamora,243149,8
149721655226597,Oscar Cachi Martinez,Podemos Más,240836,51
110890318187982,Escucharte Santa Fe,Escucharte Santa Fe,235209,81
120527421023470,Despierta Chubut,Despierta Chubut,220141,70
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,189686,22
958750317533178,Manuela Castañeira,Nuevo MAS,181607,16
723782314401584,Enrique Estévez,Enrique Estevez,176044,17
1398451080397096,Alejandro Rossello,Alejandro Rossello,154461,13
525334380868858,Martín Lousteau,Juntos por el Cambio - Capital Federal,153146,25
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,153050,8
108146311912164,Laburen Ladris,www.laburenladris.com,144322,25
174545086044880,Gobierno de Santa Fe,Brote AD S.A.,131678,38
104147274759706,Periodismo de Izquierda,Periodismo de Izquierda,124364,9
353492111467605,Julio Garro,Julio Garro,122543,8
194659330554017,Mónica Fein,Monica Fein,116867,14
118556275460610,Marcelo Lewandowski,Marcelo Lewandowski,115836,3
103644022784798,El equipo que pelea por Rosario,El equipo que pelea por Rosario,114959,14
104358815744949,Hurlingham Post,Hurlingham Post,111506,9
103088924366000,Noticias d,Noticias d,108500,86
317140548314140,San Fernando Municipio,San Fernando Municipio,108411,8
101979009606605,Union por Lomas,PJ Lomas de Zamora,104664,4
231635610267892,Policía de la Ciudad,Gobierno de la Ciudad de Buenos Aires,104496,15
109379355501358,El futuro de Lomas,El futuro de Lomas,103642,3
274499579265964,María Eugenia Schmuck,María Eugenia Schmuck,103393,5
110746414660916,Lomas Noticias,Lomas Noticias,93303,3
1576976629211448,Paco Garibaldi,Paco Garibaldi,92446,21
171947460298026,Macarena Posse,San Isidro Juntos,90071,9
57718951374,Jorge Macri,Jorge Macri,89738,14
102810666178100,Coco Bascolo,Reconquista PUEDE,89504,7
104754869652010,Antonio Bonfatti,Antonio Bonfatti,88791,24
393029947474606,Gobierno de Río Negro,Gobierno de Río Negro,87935,7
513899261972162,Frente de Izquierda FIT,Frente de Izquierda,87127,2
104668866011793,Hace Falta Gobierno,Hace falta gobierno,85377,16
139780689504552,Frente de Izquierda,Frente de Izquierda,82386,10
248730858601074,Juan Andreotti,Frente Renovador San Fernando,77989,5
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,76488,46
119701434467367,La Fuerza de Rosario,La Fuerza de Rosario,74526,5
65695624363,Rubén Giustiniani,Igualdad y Participación,74299,15
117782078843803,Juan Argañaraz,INSPIRAR,70669,50
1421690934790095,Eugenio Malaponte,Eugenio Malaponte,69957,5
1383679141758544,Total República,Total República,66505,39
102201116202672,Federico Lifschitz,Federico Lifschitz,65015,28
107590944370114,Voz de Santa Fe,www.vozdesantafe.com.ar,64419,29
104782484202318,Medio Buenos Aires,Medio Buenos Aires,63997,12
865033767162444,Carla Deiana,Partido Obrero,62960,12
746367662125053,Damian Contreras,Damian Contreras,61757,12
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,61574,8
101796745514316,Arriba Rosario,Arriba Rosario,61327,4
465558466800210,Maxi Pullaro,Juntos por el Cambio Evolución,61041,29
108284725460224,Sumate a Pablo 2023,Sumate a Pablo 2023,60981,6
171330806277312,Diego Santilli,Instituto República,60937,58
543106696185653,Lucas Simoniello,Más para Santa Fe,60622,9
436246103621788,Damián Selci,Unidad Ciudadana Hurlingham - UCH,58296,10
648791755133650,Norma López,Unamos Fuerzas,53912,35
227513130941976,Ignacio Torres,Juntos por Chubut,52952,33
111491151231777,Maxi Bagilet,Maxi Bagilet,51805,13
461289767298782,Juan José Giani Concejal,Vamos Rosario,50145,6
1593982957494264,Charly Cardozo,Juntos por el Cambio,49634,16
103222639479535,Unión por la Patria Hurlingham,Unión por la Patria Hurlingham,49106,1
104135655737522,El Mate Amargo,El Mate Amargo,44006,11
189940771071192,Secretaría de Turismo de San Luis,Secretaría de Turismo de San Luis,42840,1
169481676449081,Adán Bahl,PJ Entre Ríos,41708,4
304859109656812,Octavio Crivaro,Frente de Izquierda,40801,20
805670376206651,Ramón Lanús,Ramón Lanús,40772,12
363825283650115,Vicente López,Vicente López,40389,9
136275719722184,Diario El Litoral Santa Fe,El Litoral,40040,7
111456641922572,Es de Pelados,Es De Pelados,39786,2
360320400750322,Nacho Martinez Kerz,Ignacio Martinez Kerz,39633,1
