Location name,Amount spent (VEF)
Amazonas,≤100
Anzoátegui,3260125
Apure,17685
Aragua,6318084
Barinas,2779481
Bolívar (state),3757875
Capital District,16219479
Carabobo,11007875
Cojedes,1583614
Delta Amacuro,≤100
Falcón,818119
Guárico,3375
Lara,5689211
Miranda (state),6756750
Monagas,1004500
Mérida,2505625
Nueva Esparta,1253375
Portuguesa,821054
Sucre,1754500
Trujillo,256750
Táchira,5262375
Unknown,≤100
Vargas,1793613
Yaracuy,1784488
Zulia,11275875
