Location name,Amount spent (USD)
Chaouia-Ouardigha,≤100
Doukkala-Abda,≤100
Fès-Boulemane,141
Gharb-Chrarda-Béni Hssen,≤100
Grand Casablanca,544
Guelmim-Es Semara,≤100
Laâyoune-Boujdour-Sakia El Hamra,≤100
Marrakesh-Tensift-El Haouz,167
Meknès-Tafilalet,109
Oriental,121
Oued Ed-Dahab-Lagouira,≤100
Rabat-Salé-Zemmour-Zaer,275
Souss-Massa-Drâa,183
Tadla-Azilal,≤100
Tangier-Tetouan,187
Taza-Al Hoceima-Taounate,≤100
Unknown,≤100
Western Sahara,≤100
