Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
203652059653094,Government of British Columbia,Government of British Columbia,5972,2
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,5466,44
16761458703,University of British Columbia,The University of British Columbia,5237,93
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Dairy Farmers of Canada,5150,36
1817729271829272,Secrétariat à la condition féminine,Secrétariat à la condition féminine,4226,12
632493333805962,Environment and Climate Change,Environment and Climate Change Canada,2942,15
104811292976689,SOS violence conjugale,SOS violence conjugale,2479,23
113297740077607,Canadian Energy Centre,Canadian Energy Centre,2435,141
109045051805492,Made The Canadian Way,Canadian Energy Centre,1947,27
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,1786,17
154462904588700,Enbridge Gas,Enbridge Gas,1474,60
230448456985193,Elections Ontario,Elections Ontario,1440,8
163336718421,PSAC - AFPC,PSAC - AFPC,1316,42
115835521825983,UNHCR Canada,UNHCR Canada,1127,88
139019864276,Oxfam Canada,Oxfam Canada,1076,30
107385241806,Plan International Canada,Plan International Canada,876,160
1562700347383830,Chef Craig Wong,Ivy Lam,852,6
33730130515,Metro Vancouver,Metro Vancouver,832,24
633812813408377,Elections Canada,Elections Canada,816,24
1097840090260804,National Police Federation,National Police Federation,808,104
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,789,55
370233926766473,Environnement et Changement climatique,Environnement et Changement climatique Canada,770,15
160136850711053,CUPE Ontario,CUPE Ontario,765,4
1583430205202800,City of Toronto,City of Toronto - Your Local Government,756,4
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,741,61
167577709932867,Fédération des professionnelles et  professionnels de l'éducation FPPE,Fédération des professionnelles et  professionnels de l'éducation FPPE,722,10
27321532378,Pierre Poilievre,Conservative Party of Canada - Parti conservateur du Canada,694,2
105168452865235,Bell Aliant,Bell,651,2
105833301076507,CUPE Local 38,CUPE Local 38,629,8
184257548280251,Alberta's NDP,Alberta's NDP,622,49
447980405253906,Public Service Alliance of Canada - Prairie Region,Public Service Alliance of Canada - Prairie Region,609,15
394745970602999,The Council of Canadians,The Council of Canadians,590,30
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,581,28
134147499998111,Ministère de la Sécurité publique du Québec,Ministère de la Sécurité publique,581,6
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,527,51
163261390365324,Elementary Educators,Elementary Educators,491,4
186062823629,Québec sans tabac,Conseil québécois sur le tabac et la santé,489,12
625254780822339,CUPE Manitoba,CUPE MB,485,6
117926081552324,Équiterre,Équiterre,468,12
146592973368,Sunnybrook Health Sciences Centre,Sunnybrook Foundation,436,175
90032605269,UHN Foundation,UHN Foundation,423,30
114849617772737,Care2 Canada,Press Pause Collective,404,13
180862678644381,Ontario NDP,Ontario NDP,402,22
150435931672156,Élections Québec,Élections Québec,394,9
127923173900910,Ontario Federation of Agriculture,Ontario Federation of Agriculture,389,27
901776976544599,RBC Wealth Management,RBC Wealth Management,372,4
35715544220,Stand.earth,Stand.earth,368,27
121455674601185,The Manitoba Teachers' Society,The Manitoba Teachers' Society,363,10
1590219921201770,Élections Canada,Élections Canada,363,24
27234020592,UNICEF Canada,UNICEF Canada,350,8
586362242026180,Radio-Canada OHdio,Radio-Canada,338,22
190502667652613,Canada’s NDP / Le NPD du Canada,Canada’s NDP / Le NPD du Canada,332,14
136772905237,Historica Canada,Historica Canada,322,2
172424676165115,Canadian Alliance to End Homelessness,Canadian Alliance to End Homelessness,320,18
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,317,6
203485052997041,Hospital Employees' Union,Hospital Employees' Union,317,6
181701075182303,Crohn's and Colitis Canada,Crohn's and Colitis Canada,315,40
222322717930469,Government of New Brunswick,Government of New Brunswick,309,5
174238299256105,Manitoba Government and General Employees' Union (MGEU),Manitoba Government and General Employees' Union (MGEU),298,9
121681904511500,CMHA National / ACSM National,Canadian Mental Health Association,297,8
177741812241442,SCFP-Québec,le SCFP,292,19
