Location name,Amount spent (CHF)
Aargau,304
Appenzell Ausserrhoden,≤100
Appenzell Innerrhoden,≤100
Basel-City,242
Basel-Landschaft,≤100
Bern,412
Canton of Geneva,288
Canton of Glarus,≤100
Canton of Nidwalden,≤100
Canton of Obwalden,≤100
Canton of St. Gallen,213
Fribourg,224
Graubünden,≤100
Jura,≤100
Luzern,193
Neuchâtel,≤100
Schaffhausen,≤100
Schwyz,128
Solothurn,115
Thurgau,115
Ticino,151
Unknown,≤100
Uri,≤100
Valais,162
Vaud,552
Zug,≤100
Zürich,1069
