Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
135843375926,UNICEF Norge,UNICEF Norge,9264,27
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,4796,18
140883578419,Flyktninghjelpen,Flyktninghjelpen,3489,3
132368899297,Framtiden i våre hender,Framtiden i Våre Hender,1580,79
98673036962,ROLDA,These ads ran without a disclaimer,1493,5
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,1493,48
300127442096,Norske Kvinners Sanitetsforening,Norske Kvinners Sanitetsforening,1464,2
344674789296133,McKinsey & Company Norge,McKinsey & Company Inc Norway,1254,12
1241838412569626,Novartis Norge,Novartis Norge AS,636,10
772203719475318,Oslo Arbeidersamfunn,Kasper Silkoset Syvertsen,545,2
371106536283235,DAG OG TID,Dag og Tid AS,528,2
126448980866214,Klassekampen,Klassekampen,504,3
198748346812235,Drammen Venstre,Drammen Venstre,486,6
171408368520,Norad,Norad,432,3
20468812735,LO,LO,389,6
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,388,6
109820865749775,Betong Norge - Betongelementforeningen,John E Reiersen,332,1
298357179829,Trondheim Arbeiderparti,Trondheim Arbeiderparti,303,3
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,300,3
111322125898812,Filter Nyheter,Filter Nyheter,290,4
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,267,4
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,242,2
185349298793613,"Kari Nessa Nordtun, ordfører i Stavanger","Ordfører Kari Nessa Nordtun, Stavanger kommune",237,2
125185750841432,LO Møre og Romsdal,LO,200,1
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,160,1
109103902009501,Edvin Søvik - Ordførerkandidat for Ås Arbeiderparti,Edvin Søvik,153,1
58345093445,Natur og Ungdom,Natur og Ungdom,150,1
227165807403160,Vestland Innvandrerråd,Vestland Innvandrerråd,145,1
207071939324369,Kristiansand KrF,Stefan Christian Avila,144,1
34448777123,Haugesund Venstre,Bjørn Gunnar Husby,140,1
108372578794017,Inpro 24,These ads ran without a disclaimer,133,1
178151959629,Europabevegelsen,Europabevegelsen i Norge,112,6
126842761364857,Trøndelag MDG,Miljøpartiet De Grønne Trøndelag,108,1
105939782037295,Altinget.no,Altinget AS,103,2
108386818580441,Ordførerkandidat Arne Buchholdt Espedal,Arne Espedal,101,1
126448980866214,Klassekampen,Klassekampen AS,≤100,1
186626994701210,Forbundet for Ledelse og Teknikk (FLT),Forbundet for Ledelse og Teknikk (FLT),≤100,2
227438343945838,Forum for utvikling og miljø,Forum for utvikling og miljø,≤100,1
111036919049229,Offshore Norge,Offshore Norge,≤100,1
128566103830426,Civita,Civita AS,≤100,2
156709917836458,Øvre Eiker Venstre,Øvre Eiker Venstre,≤100,2
102040431616976,Beaufort Solutions,Beaufort Solutions,≤100,4
100231879042950,Fylkesordførerkandidat Niklas Eriksen - FrP,Niklas Eriksen,≤100,2
180922468616209,Oslo SV,Oslo SV,≤100,1
312898778847834,TERRAM PACIS,TERRAM PACIS,≤100,1
102560641840786,Preventio,Preventio,≤100,1
100168202468850,Ordfører Siri Martinsen,Fredrikstad Arbeiderparti,≤100,1
718942011483190,Aftenposten Historie,Aftenposten,≤100,1
447470820360,Tromsø SV,Tromsø SV,≤100,1
173739506066242,LO Internasjonalt,LO,≤100,2
100551646021298,Gualberto,These ads ran without a disclaimer,≤100,2
139523776116756,Stjørdal Arbeiderparti,Bjørnar Strøm Larsen,≤100,3
218004474913475,Aina Stenersen,Aina Stenersen,≤100,1
