Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
102266292553995,Sucia Política,Diego Ricardo Ramírez,1501225,10
241512319274531,Sixto Pereira,Sixto Pereira,1176365,5
325540631525675,En La Tecla,En la Tecla,858839,5
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,704587,22
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,693313,10
1468570519872644,Santiago Peña,PRANA SA,486019,10
110303418588991,Baby Appleyard,Baby Appleyard,463046,2
102467002671611,Jorge Heisecke,Jorge Heisecke,331133,5
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,307498,7
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,270759,7
124476131441330,Partido Hagamos,Partido Hagamos,163963,1
105796025619350,Tati Giménez Diputado 2023,Tati Giménez Diputado 2023,161468,2
943824938962084,Luis Fernando,Luis Carlos Arce,156190,2
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,147036,4
102917519228790,Bruno Defelippe,Bruno Defelippe,142389,6
103373961784268,Giani Ramírez,Giani Ramírez,132990,2
103681832340596,Nelson Kpeto Cano,Kpeto Cano,104648,2
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,102590,3
114914053295532,Ernesto Guerin,Hector Ernesto Guerin Morinigo,94965,1
517426394969535,Ricardo Canese,Ricardo Canese,94004,4
161156667809582,Leo Rubin,Leo Rubín,88073,1
1575743279360941,Carlos Cáceres Sarubbi Senador 2023,Carlos Agustin Caceres Sarubbi,85473,2
1927558977499398,Carolina Rivas,Eusebio Vera,76219,1
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,73395,2
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,62913,2
102940895895901,Victor Herreros Gimenez,Victor Herreros,62806,3
2091152541182518,OLACEFS,These ads ran without a disclaimer,61730,1
153958777947957,Paulo Reichardt,Paulo Reichardt,52886,2
118890043360348,Pedro Santa Cruz,Pedro Arthuro Santa Cruz Insaurralde,49917,1
338961084535,WWF Paraguay,WWF Paraguay,44037,2
137071910500968,Alvaro Grau,Oscar David Baez Alvarenga,44037,1
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,44037,1
1518537951510136,Sidinei Heinemann Zuse,Sidinei Heinemann Zuse,41458,2
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,40842,2
725834240910220,Noticiero Paraguay,Noticiero Paraguay,40390,2
490637354648727,Ing.Juan Carlos Baruja - Gobernador 2018/2023,Juan Carlos Baruja Fernandez,35697,1
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,30871,1
110665567053224,DimartinoIntendente,Jorge Dimartino,30358,5
613341488786700,Miguel Del Puerto,Miguel Angel Del Puerto Silva,29262,2
359307964420456,Terere Cómplice,Meli Olavarrieta,28581,3
105199707946952,Crónicas del Caaguazú Noticias,Crónicas del Caaguazú,27874,1
112692571431064,Jaime Samudio,Maria Irismar Armoa Diaz,26296,3
101840779897426,Cristian Cardozo,Cristian Antonio Cardozo Villalba,25173,2
237898026337131,Impacto Caaguazú- Digital.,impactocaaguazu,24628,3
105181039022571,Alcides Samudio RAS Diputado,Rumildo Alcides Samudio Peña,22127,1
518726648648192,Carlos Arrechea,Carlos Arrechea,22042,1
108982768685910,Cynthia Rios Diputada,Wilson Armoa,22018,1
1094373423935985,German Solinger,Grissel Zárate Sotelo,22018,1
1614185262209913,Noelia Lambaré Concejal Departamental,Partido de la Participación Ciudadana,21917,2
1386037631635162,Hugo Ramírez,Nahuel Ayala Gomez,20972,1
222961017827862,Edgar Olmedo,Edgar Olmedo,20457,2
1644521299000789,Penayo Y ALGO +,Alejandro R Acosta,16201,1
107833595148374,Diputado José Rodríguez 2023 - 2028,Diputado José Rodríguez 2023 - 2028,15980,1
123892278310235,Eduardo Valiente,Rocio Soledad Martinez Larroza,15550,1
1147436678784009,Dennis Fraulob,Dennis Fraulob,14947,1
114574908102864,Alianza VAMOS Por Boquerón,Alianza Vamos Por Boquerón,14594,1
107706177740738,Periodismo 29,Periodismo 29,14375,2
221829277840831,Luis Alberto Wagner,Luis Alberto Wagner,14287,1
100445112671378,Fernando Camacho Senador 2023,Norma Graciela Ávalos Lezcano,12158,1
101589739286507,Óscar González Senador,Maria Alejandra Correa Miño,10698,1
141678063114851,Ruben Velazquez,Dalva Natividad Acosta Vallejos,10661,1
101694278594292,Nelson Cano,Eric Fabian Benitez,10464,2
102649292598442,Senador Hugo Richer,Senador Hugo Richer,10461,1
107326631853562,Hugo Sosa Pasmor,Maria Alejandra Correa Miño,10190,1
100385868930919,Federico Wunderlich,DECIDE Movimiento Decisión Ciudadana y Democrática,9772,1
111912341409356,Centinela del Norte,Centinela del Norte,9586,1
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,9583,1
181461032397199,Billy Vaesken,Billy Vaesken,9329,1
1151984808290856,Hugo Portillo,Hugo Portillo,8806,2
102341649441886,hill.com.co,These ads ran without a disclaimer,7339,1
109400298573862,Dr. Víctor Ocampos Gobernador Paraguarí,Victor Luis Ocampos Gómez,6957,1
388077265097651,Romualdo Bogado,Romualdo Bogado Quiñonez,6865,1
468846806618050,Hugo Cabrera,Hugo Javier Cabrera Franco,6352,1
