Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
532962446729390,Australian Families,Department of Social Services,4367,49
494820897261439,Bank Australia,Bank Australia,2595,44
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,2529,138
101589645013040,Thrive by Five,Thrive By Five,2509,21
299753643444311,AEC,Australian Electoral Commission,2404,4
109540078293238,Affordable Medicines Now,The Pharmacy Guild of Australia,1669,10
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,1621,14
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1531,4
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,1327,15
117241141903,Barnardos Australia,Barnardos Australia,1312,13
376006035816016,Storyworth,These ads ran without a disclaimer,1281,10
291704124236419,WorkSafe Victoria,WorkSafe Victoria,1237,107
160054227468,World Vision Australia,World Vision Australia,1221,11
1776727752614025,Glencore,Glencore Australia,1210,12
845410525497100,Launch Housing,Launch Housing,1069,133
447447719391089,Health Care Providers Association,Health Care Providers Association,1034,10
195538532456,UNICEF Australia,UNICEF Australia,794,12
182564410468,Australia for UNHCR,Australia for UNHCR,787,47
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,743,24
22746335927,Bob Brown Foundation,Bob Brown Foundation,730,21
655173787829512,National Zakat Foundation Australia,NATIONAL ZAKAT FOUNDATION INCORPORATED,727,77
324035071010940,CPSU Victoria,CPSU Victoria,673,1
92824008332,Plan International Australia,Plan International Australia,621,27
105348385388237,Senator Babet,Ralph E D Babet,602,5
10113538711,WWF-Australia,WWF-Australia,593,6
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,550,20
102292348146435,The Uluru Statement from the Heart,"Indigenous Law Centre, UNSW",471,2
102329728050606,Yes23,Yes23,436,7
184543928960,National Party of Australia,National Party of Australia,430,12
109248588789442,Xian Laput Ranile 1,These ads ran without a disclaimer,403,4
104180525925926,Fair Australia,Advance Australia,391,16
125812604095801,Invasive Species Council,Invasive Species Council,383,106
140527268700,Act for Peace,Act for Peace Ltd,361,58
101594851651707,The Affordable Housing Party,Matthew Peter Osland,342,2
8422338499,The Wilderness Society,The Wilderness Society,340,63
345960425540557,The Climate Council,The Climate Council,332,25
76212817063,CARE Australia,CARE Australia,294,16
157481181070130,Indigenous Employment Australia,Access,285,61
1734173853529152,Queensland Family and Child Commission,Queensland Family and Child Commission,283,14
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),271,46
110456094190032,Changing Aged Care,HSU National,270,14
54879226285,Teach For Australia,Teach For Australia,269,40
105187691260140,"Pharmacy Guild of Australia, QLD","Pharmacy Guild of Australia, QLD",267,40
89794331215,Oxfam,Oxfam Australia,267,43
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,260,3
694832627392516,Prime Super,Prime Super,260,114
537762462924537,Anthony Albanese,Anthony Albanese,254,9
159487260807787,Tindo Solar,Tindo Solar,241,2
100314522404427,Andrew Willcox MP,Liberal National Party of Queensland,235,6
32799215298,Animals Australia,Animals Australia,222,42
2202229243381304,The Vocal Minority,These ads ran without a disclaimer,216,3
127045912874975,Dr Michelle Ananda-Rajah MP,Dr Michelle Ananda-Rajah MP,214,10
425487554863185,First Peoples' Assembly of Victoria,First Peoples' Assembly of Victoria,214,26
150255771679533,Karen Andrews MP,Karen Andrews MP,211,1
134712696593275,Dan Andrews,Daniel Andrews MP,209,5
1020802664670984,Llew O'Brien MP,Llew O'Brien MP,207,4
2080670615483977,Verve Super,Verve Super,205,4
121201504755819,Animal Justice Party AJP Victoria,Animal Justice Party,205,45
160021291752,Environment Victoria,Environment Victoria,204,8
272757739102,Engineers Australia,Engineers Australia,200,11
307339209323908,Dan Tehan MP,Dan Tehan MP,193,2
105084998845350,BPH Energy,BPH ENERGY LTD,188,76
696379037237660,Department of the Prime Minister and Cabinet,"The Department of Prime Minister and Cabinet,",186,11
111105897150325,Solitaire Home Design,These ads ran without a disclaimer,178,1
2383045228374491,CPAC Australia,Conservative Political Action Network Ltd,176,22
231341250224498,Australian Ethical Investment,Australian Ethical Investment,168,50
1621692424754301,Minderoo Foundation,Minderoo Foundation,167,4
100356216050100,Family First Party Australia,Family First Party Australia Ltd,160,6
948595148496917,Andrew Hastie,Andrew Hastie,155,2
504855933190931,Time for Change - Change Aged Care,United Workers Union,154,37
157812980921536,Environmental Defenders Office,Environmental Defenders Office,150,32
1501550403427903,Senator Anthony Chisholm,Senator Anthony Chisholm,147,11
351313714891862,Australian Good Meat,Meat & Livestock Australia,143,3
149648047339,Save the Children Australia,Save the Children Australia,141,9
161854162881,Greenfleet,Greenfleet,138,14
328245481103110,Senator Alex Antic,Alex Antic,136,8
145262132264710,Angus Taylor MP,Angus Taylor MP,133,4
1856952217890753,Sam O'Connor MP,Sam O'Connor MP,131,1
268606619928735,Voice of the Martyrs Australia,Voice of the Martyrs Australia,130,4
107939487783753,Garth Hamilton MP,Garth Hamilton MP,129,4
107486612302851,Xian Laput Ranile 2,These ads ran without a disclaimer,126,4
352953834815624,Jason Wood MP,Jason Wood MP,122,3
200819325600,ActionAid Australia,ActionAid Australia,116,12
173168582700205,SBS中文,SBS Mandarin中文普通话,107,15
21145917717,Powerhouse Museum,Powerhouse Museum,106,2
49991482906,Tearfund Australia,Tearfund Australia,104,47
129209787133659,NSW Nurses and Midwives' Association,NSW Nurses and Midwives' Association,102,4
205327792883589,Stuart Robert MP,Stuart Robert MP,102,3
107765634022348,Henry Pike MP,Henry Pike MP,102,6
655944151127130,SBS Cantonese 廣東話節目,Special Broadcasting Service,101,20
111577958275695,Better BeCause,Better BeCause,101,10
2232624883416629,Melissa McIntosh MP,Melissa McIntosh MP,≤100,1
1483396328456198,Acciona.Australia,ACCIONA Australia,≤100,3
316480331783930,Australian Unions,Australian Unions,≤100,7
119931654696956,Victorian Greens,Victorian Greens,≤100,4
145933972484735,Tasracing,Tasracing,≤100,3
385546494895133,"UNSW Arts, Design & Architecture",These ads ran without a disclaimer,≤100,1
22936848857,Institute of Public Affairs,Institute of Public Affairs,≤100,3
112129948486119,National Poll,Curious Minds Media Pty Ltd,≤100,3
102453932266472,Aaron Violi MP,Aaron Violi MP,≤100,5
69731837262,Planet Ark,Planet Ark Environmental Foundation,≤100,1
10852627380,World Animal Protection Australia,World Animal Protection Australia,≤100,1
287789063686,Brendan O'Connor MP,Brendan O'Connor MP,≤100,3
111079565164631,Homes Tasmania,Homes Tasmania,≤100,5
2095657470702857,Senator Susan McDonald,Senator Susan McDonald,≤100,2
280996218747910,Tim Richardson,Tim Richardson,≤100,8
100162559396,The Australia Institute,The Australia Institute,≤100,1
