Page ID,Page name,Disclaimer,Amount spent (LSL),Number of ads in Library
105363750882345,Young Activists Summit,These ads ran without a disclaimer,≤100,3
105682309044648,Livemarkets,These ads ran without a disclaimer,≤100,1
218798922334223,COFCO,These ads ran without a disclaimer,≤100,1
100211619492021,fanakameanssuccess,These ads ran without a disclaimer,≤100,1
102916809366515,Rosito Dinero Music,These ads ran without a disclaimer,≤100,1
