Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
120370174702378,Magyarország Kormánya,Magyarország Kormánya,1179295,1
109414841321682,Magyar Falu Program,Magyar Falu Program,302947,15
543788999005363,ORIGO,Mediaworks Hungary Zrt.,204571,12
109637397268775,Nyugati Pályán,Splendidea Communications Kft,187526,4
178362315106,European Parliament,European Parliament,146556,21
191461774219575,hirado.hu,hirado.hu,110447,38
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,95811,8
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,77707,11
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,62089,8
248172631940,Mandiner,Mediaworks Hungary Zrt.,60635,9
594088897289853,Alapjogokért Központ,Alapjogokért Központ,56088,16
294815374340858,Donáth Anna,Donáth Anna - Momentum,52355,1
211156277497,WWF Hungary,WWF Hungary,45474,34
1880809845328535,Dobrev Klára,Demokratikus Koalíció,42790,10
287770891404,Jobbik-Konzervatívok,Jobbik Magyarországért Mozgalom,40939,1
781030738624077,Gyöngyösi Márton,Jobbik Magyarországért Mozgalom,39925,3
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,38219,4
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,38040,8
187280168720178,NE HAGYD,International Organization for Migration (IOM) Hungary,37970,15
365977046868250,Nemzeti Agrárgazdasági Kamara - NAK,Nemzeti Agrárgazdasági Kamara,34340,3
461099763986577,Szabó Szabolcs,Szabó Szabolcs,32381,1
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,29660,10
189020783523,Mathias Corvinus Collegium - MCC,Mathias Corvinus Collegium Alapítvány,28860,11
614294538753164,Dunántúli Regionális Vízmű Zrt. hivatalos oldala,Dunántúli Regionális Vízmű Zrt.,23734,9
108346693873484,Győrffy Balázs,Balazs Gyorffy,21726,3
851784814892644,Simicskó István,KDNP frakció,21657,2
76748198685,Budapest Pride,Budapest Pride,21064,13
264517713636590,PestiSracok.hu,PestiSrácok.hu,20657,8
1534911313439123,Ripost,Ripost,20236,5
592204747588011,Momentum Mozgalom,Momentum Mozgalom,20151,2
408924035951553,Körforrás,Körforrás,19732,32
131283758531,HVG,HVG Kiadó ZRt.,19041,8
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,18024,5
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,17336,4
14226545351,Red Bull,These ads ran without a disclaimer,16893,1
1232913973409781,Provident Pénzügyi Zrt.,These ads ran without a disclaimer,16465,4
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,14912,2
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,14777,4
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,14332,12
221761091331222,Danube Institute,Danube Institute,13258,20
104416498264707,Jánosi Zoltán,Jánosi Zoltán,13088,1
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,12857,11
431912934327201,Lőcsei Lajos,Momentum Mozgalom,12825,1
127701053984874,Flesch Központ,Flesch Központ,12558,1
92932085233,TASZ,TASZ,11922,4
108248022589754,Bosch Magyarország,Bosch Magyarország,11873,8
142116653162328,Márki-Zay Péter,Márki-Zay Péter,11694,28
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,11673,6
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,11643,4
376436808069,Eventim - Ticket Express Hungary,TEX Hungary Kft.,11545,1
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,11256,2
102426795954406,Nobilis Márton,Nobilis Márton,11180,13
107760432613264,Sonline.hu - Somogy közösségi és hírportálja,Sonline.hu - Somogy közösségi és hírportálja,11125,2
172936669443469,Dunaújvárosi Hírlap - duol.hu,Dunaújvárosi Hírlap - duol.hu,10901,2
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,10541,6
103607814480517,Kovács Alex Gábor,Kovács Alex Gábor,10408,4
268042136672212,Századvég,Századvég Közéleti Tudásközpont Alapítvány,9904,4
308871671705,BAON Bács-Kiskun vármegyei Online,Mediaworks Hungary Zrt.,9841,2
296310837699,vaol.hu,Mediaworks Hungary Zrt.,9680,2
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,9484,63
320986996098,zaol.hu,Mediaworks Hungary Zrt.,9474,2
116905388345518,veol.hu,Mediaworks Hungary Zrt.,9379,2
276554411147,Szabolcs Online,Mediaworks Hungary Zrt.,9330,2
463251933733036,Csongrád-Csanád Vármegyei Kormányhivatal,Miniszterelnökség,9153,3
506244332746545,TEOL.hu,TEOL.hu,9095,2
326763130286,Borsod Online,Mediaworks Hungary Zrt.,9066,2
147633001941737,kisalfold.hu,kisalfold.hu,8830,2
122922027734811,feol.hu,Mediaworks Hungary Zrt.,8784,2
160935777365,bama.hu - a baranyai hírportál,bama.hu - a baranya megyei hírportál,8380,2
129255963785124,Heol.hu,Heol.hu,8372,2
125953004085398,Kemma.hu,Kemma.hu,8346,2
134324809941862,Szoljon.hu,Mediaworks Hungary Zrt.,8343,2
113684438795574,Párbeszéd Magyarországért,Párbeszéd Magyarországért,8231,6
345496092135627,Hír TV,Mediaworks Hungary Zrt.,7963,2
1627127484170228,NHC24,Mediaworks Hungary Zrt.,7930,2
258636010813346,Delmagyar.hu,Mediaworks Hungary Zrt.,7916,2
203158929827,Beol.hu Békés vármegyei online,Mediaworks Hungary Zrt.,7797,2
128573907819549,Fekete-Győr András,Momentum Mozgalom,7747,1
451844608304228,Metropol,Metropol,7531,3
316020218573726,JYSK Magyarország,These ads ran without a disclaimer,7476,1
618962048554434,Havasi Gábor,Momentum Mozgalom,7248,3
