Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
241512319274531,Sixto Pereira,Sixto Pereira,1700329,6
325540631525675,En La Tecla,En la Tecla,950065,6
102266292553995,Sucia Política,Diego Ricardo Ramírez,790671,4
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,713064,8
102467002671611,Jorge Heisecke,Jorge Heisecke,626533,5
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,543119,6
1468570519872644,Santiago Peña,PRANA SA,469725,1
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,418349,2
102917519228790,Bruno Defelippe,Bruno Defelippe,369706,6
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,367604,7
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,206449,1
153958777947957,Paulo Reichardt,Paulo Reichardt,141187,1
196599783696918,Efrain Alegre,Efrain Alegre,138739,3
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,129472,3
103759862278474,Victor Miranda Py,Clicnovo,98129,2
1151984808290856,Hugo Portillo,Hugo Portillo,82378,6
102940895895901,Victor Herreros Gimenez,Victor Herreros,78751,3
943824938962084,Luis Fernando,Luis Carlos Arce,75944,1
106721948731693,Prof. Aldo Centurión López,Prof. Aldo Centurión López,75094,1
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,74662,3
106008797475136,Nicolás Verón,Gilberto Nicolas Veron Benitez,73395,2
441529192988697,Rubén Penayo Senador 40/44,Rubén Penayo Senador 40/44,66737,1
110303418588991,Baby Appleyard,Baby Appleyard,62459,1
104813164326510,Ko'ê Pyahu Ka'asapa,Emmanuel Pratt,60010,2
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,58070,1
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,57207,1
106506085341990,Raúl Portillo,Rodney Zorrilla Ortiz,52003,1
725834240910220,Noticiero Paraguay,Noticiero Paraguay,51354,3
105545157610039,Euclides Acevedo,Euclides Roberto Acevedo Candia,47893,1
103373961784268,Giani Ramírez,Giani Ramírez,44491,2
1094373423935985,German Solinger,Grissel Zárate Sotelo,42422,1
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,34831,4
490637354648727,Ing.Juan Carlos Baruja - Gobernador 2018/2023,Juan Carlos Baruja Fernandez,32482,1
110665567053224,DimartinoIntendente,Jorge Dimartino,31854,7
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,31339,2
338961084535,WWF Paraguay,WWF Paraguay,29358,2
107686348789567,Alberto Ayala 123,Adan Alberto Ayala,27031,3
498022813689642,Oscar González Drakeford,IMAGEN DE GOBIERNO,26128,1
105181039022571,Alcides Samudio RAS Diputado,Rumildo Alcides Samudio Peña,21733,1
100385868930919,Federico Wunderlich,DECIDE Movimiento Decisión Ciudadana y Democrática,21417,1
108246601026063,Derlis Rodríguez Diputado 2023,Derlis Manuel Rodríguez Baez,20894,1
517426394969535,Ricardo Canese,Ricardo Canese,20560,1
1644521299000789,Penayo Y ALGO +,Alejandro R Acosta,18649,1
125249971414945,Hugo Meza,Hugo Joel Meza,17228,1
114574908102864,Alianza VAMOS Por Boquerón,Alianza Vamos Por Boquerón,15146,1
221829277840831,Luis Alberto Wagner,Luis Alberto Wagner,13838,1
181461032397199,Billy Vaesken,Billy Vaesken,13507,1
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,13462,2
110258800564741,Ing. Luis Riveros,Luis Riveros,13310,1
101676101965512,Cayito Cáceres Concejal,Cayo Cesar Cáceres Flores,12860,1
613341488786700,Miguel Del Puerto,Miguel Angel Del Puerto Silva,12478,2
518726648648192,Carlos Arrechea,Carlos Arrechea,11226,1
105704565507675,Andrés Fernández Concejal Dptal.,Cristhian Isaac Fretez Caceres,10860,1
495567100804506,Tito 2023,Federico Rafael Vergara Aguero,10699,1
170330755094107,Marcelo Ramirez,Marcelo Ramirez,10595,1
2271652869544024,"Ygnacio  ""Nacho"" Sánchez.",Ygnacio Daniel Sanchez Duarte,10266,1
101557432041474,Levi Leguizamón,Levi Leguizamón,9916,2
237898026337131,Impacto Caaguazú- Digital.,impactocaaguazu,9413,1
106438588789107,Luis Palacios Intendente,Viviano Baez Gonzalez,8682,1
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,8124,1
141678063114851,Ruben Velazquez,Dalva Natividad Acosta Vallejos,7638,1
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,7603,1
1365651890238610,Soberanía Paraguay,Prensa_Py,7187,1
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,4686,1
109252182048593,Nestor Martínez Bernal,Viviano Baez Gonzalez,4093,1
1753251591598763,Dani Mujica,Celso Kevin Ramon Sánchez Florentin,1884,1
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,1394,1
