Page ID,Page name,Disclaimer,Amount spent (BSD),Number of ads in Library
137651823623470,Office of the Prime Minister - The Bahamas,The Office of The Prime Minister Bahamas,597,6
114606549484,Philip Brave Davis,The Office of The Prime Minister Bahamas,258,2
108786101365665,Senator Maxine Seymour,Senator Maxine Seymour,≤100,2
108786101365665,Senator Maxine Seymour,Maxine Valarie Seymour,≤100,3
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100,4
1065631633538453,Physicians Across Continents,These ads ran without a disclaimer,≤100,1
111727494842051,Maria Silva,These ads ran without a disclaimer,≤100,1
