Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
102639461303190,Fair Pay For All,Fair Pay For All,8137,237
7715002593,UNICEF UK,Unicef UK,8123,91
106626487721376,Amazon Europe,Amazon Europe,7077,14
348366988862054,Oxfam Campaigns,Oxfam Great Britain,3270,13
9250349228,Greenpeace UK,Greenpeace UK,3064,108
7214031395,Oxfam Great Britain,Oxfam Great Britain,2522,64
311627208673,WWF UK,WWF UK,2256,60
190330747706140,UNISON,UNISON,2052,12
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),2047,29
569834799727730,National Grid UK,National Grid UK,1384,60
799576543492660,The Week Junior,The Week Junior,1234,37
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,1034,20
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",1008,13
7527864602,WaterAid UK,WaterAid UK,1001,32
121936349543,World Vision UK,World Vision UK,970,44
10677003998,Shelter,Shelter,950,169
117476785190,Save the Children UK,Save the Children UK,929,39
1450681158291594,Counter Terrorism Policing,UK Counter Terrorism Policing,919,3
105298484651843,SME Climate Hub,SME Climate Hub,907,12
26698813123,British Red Cross,British Red Cross,890,34
34044296391,Surfers Against Sewage,Surfers Against Sewage,888,107
107509044383300,Médecins Sans Frontières / Doctors Without Borders (MSF),Médecins Sans Frontières / Doctors Without Borders (MSF),886,10
101958682650112,ESG UK,Energy Saving Grants,813,64
10114144851,NSPCC,NSPCC,782,8
177855115588808,The Week UK,The Week UK,727,32
345463602161853,bp,bp,715,1
220543443746,International Rescue Committee - UK,International Rescue Committee UK,618,25
18168505158,The Woodland Trust,Woodland Trust,609,23
186622728032,RSPB,RSPB,607,67
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,603,16
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,603,6
108951391565231,Help to Heat,Huw John Llewellyn,543,14
47612991154,Dignity in Dying,Dignity in Dying,527,29
8807334278,Conservatives,The Conservative Party,502,12
111956985487415,Social Democratic and Labour Party,Social Democratic and Labour Party (SDLP),487,28
53108467689,National Lottery Good Causes,The National Lottery,455,3
1660600037490738,Guardian Labs,Guardian Labs,450,18
59367068326,The Ramblers,The Ramblers,423,7
112712550420527,Ekō UK,Ekō,421,1
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,386,3
35671512696,World Animal Protection UK,World Animal Protection UK,384,18
167898406587045,Holiday Extras,Holiday Extras,364,7
195754307110390,Right To Life UK,Right To Life UK,355,24
246872175166,Action Against Hunger UK,Action Against Hunger UK,353,163
104768005247443,Say No To WHO,Say no to WHO,351,2
274651352565844,Oltco Ltd,Oltco Ltd,347,118
139695000173,Good Energy,Good Energy,343,135
310039442421596,Scottish Labour Party,Scottish Labour Party,341,37
13047522725,Crimestoppers,Crimestoppers,335,25
730993880393394,Michelle O'Neill,Sinn Féin,330,49
490007667679401,Hugh James,Hugh James,311,4
169042736456594,All Out,All Out,292,11
158077247591710,Refuge,Refuge,266,27
104255571968810,Save My Vape,Save My Vape,263,2
10642639740,Alliance Party of Northern Ireland,Alliance Party of Northern Ireland,263,11
208573062515662,Freedom from Torture,Freedom from Torture,262,11
1452904361600284,Rio Tinto,These ads ran without a disclaimer,250,1
227427673437,Tree Aid,Tree Aid,237,21
290498754454402,European Movement UK,European Movement UK,228,8
7569385657,Co-operative Party,Co-operative Party,213,3
797745283923218,Consent In Notts,Nottinghamshire Sexual Violence Support Services,211,3
166917856704286,Essex County Council,Essex County Council,205,24
112845639376,Refugee Action,Refugee Action,205,73
102419351480447,Budweiser Brewing Group UK&I,AB InBev,202,6
8422578815,Soil Association,Soil Association,199,18
7624294394,Amnesty International UK,Amnesty International UK,195,18
249209468838241,Good Law Project,Good Law Project,194,81
113389667191398,ROOT ZERO,Puffin Produce,191,14
1721275931466984,The Reclaim Party,The Reclaim Party,190,5
110934940687948,"Sharon Graham - General Secretary, Unite the Union",Unite Sharon Graham,188,2
1046117708754519,Care4Calais,Care4Calais,187,15
358706239805,Scope,Scope,186,11
353224381469808,ifaw,IFAW,185,39
9695206314,Sustrans,Sustrans,181,19
18044497940,Plan International UK,Plan International UK,170,22
110538548040758,Care2 UK,John Ayling & Associates,168,14
47496679743,The Climate Coalition,The Climate Coalition,158,9
158714780827513,UNFPA,UNFPA,158,10
103004792660944,Longleaf Valley,These ads ran without a disclaimer,153,2
260012884055691,Metropolitan Police Service,Metropolitan Police Service,151,2
88845925295,Fairtrade Foundation,Fairtrade Foundation,148,4
144289436063611,Drax Group UK,Drax Corporate Limited,147,43
114651147002520,SSE Energy Solutions,SSE,147,14
18933990398,Stonewall,Stonewall UK,140,6
159969930741814,The Wildlife Trusts,The Wildlife Trusts,138,12
1863944713844924,Best For Britain,Best for Britain,134,11
10986039307,VSO,VSO,131,6
111503161740182,AGBI,AGBI,129,13
601388547012748,Ecologi,Ecologi,129,98
107458721218674,ADF UK,ADF UK,126,24
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,124,4
46852258376,Anti-Slavery International,Anti-Slavery International,123,51
346684596111093,KinKind,KinKind Ltd,115,7
135456716565905,Guardian Jobs,Guardian Jobs,113,13
97955320269,MAG (Mines Advisory Group),MAG (Mines Advisory Group),112,22
40409120801,Refugee Council,Refugee Council,110,4
143837658998810,WWT,Wildfowl and Wetlands Trust,108,4
110100268235797,Hyphen,Link Media Corporation Ltd,107,15
342479172537927,The Tree Council,The Tree Council,107,6
200006375787,38 Degrees,38 Degrees,106,2
352592201521,Northumberland County Council,Northumberland County Council,106,1
7231383046,RSPCA (England & Wales),RSPCA (England & Wales),105,14
303381303198329,Local Government Boundary Commission for England,LGBCE,105,5
39195572726,Republic,Republic,104,17
313376249090900,The Humane League UK,The Humane League UK,103,5
2047806148766050,Animal Equality UK,Animal Equality UK,≤100,2
547761111920012,Anglian Water - Love Every Drop,Anglian Water,≤100,1
388650307829032,Rachel Reeves,Office of Rachel Reeves MP,≤100,7
323967924444168,YesCymru,YesCymru,≤100,13
657070411062471,Anas Sarwar,Scottish Labour Party,≤100,2
108483351572575,Anu Prashar - Unison NEC London,Anu Prashar - Unison NEC London,≤100,4
116658961367075,GloryRideMusical,Fifty Technology,≤100,12
125695284110771,Hertfordshire County Council,Hertfordshire County Council,≤100,5
25040545213,Contact - For families with disabled children,Contact,≤100,16
99745777276,Porchlight,Porchlight,≤100,9
804917826282199,Elmbridge Liberal Democrats,Jaska Alanko,≤100,11
101558386889,Shelter Scotland,Shelter Scotland,≤100,3
134213516600832,Logistics UK,Logistics UK,≤100,1
314545075249245,Glasgow City Council,Spiritmedia Ltd.,≤100,1
18366996074,War on Want,War on Want,≤100,85
210400546162648,Development Bank of Wales,Development Bank of Wales,≤100,16
111558906866208,Octopus Energy for Business,Octopus Energy,≤100,1
102959175630065,Net Zero Now,Net Zero Now Ltd,≤100,7
13655260370,Penguin Books,Penguin Books,≤100,3
32514078659,Liberty,Liberty,≤100,5
37981137361,The Children's Society,The Children's Society,≤100,2
183578656917,Wellcome Trust,Wellcome Trust,≤100,25
603389616739829,Bite Back 2030,Bite Back 2030,≤100,7
2596018927105284,Re-elect Unison Community NEC Reps John Gray & Denise Thomas 2023,Re-elect Unison Community NEC Reps John Gray & Denise Thomas 2023,≤100,6
164362913586214,Womankind Worldwide,Womankind Worldwide,≤100,22
111339325988454,The Coders Guild,The Coders Guild,≤100,4
264444526901270,Human Aid & Advocacy,Human Aid & Advocacy,≤100,1
102652489284681,London Hair and Cosmetic Surgical Centre,Maziar Sadri,≤100,4
110442216978919,Helen Morgan MP,Alexander Simon Wagner,≤100,9
148726998530273,Sinn Féin Ireland,Sinn Féin Ireland,≤100,6
175584152579855,Unite the union,Unite the union,≤100,1
100758923011214,Green Energy Approved,These ads ran without a disclaimer,≤100,4
89151782746,Fauna & Flora International,Fauna & Flora International,≤100,2
303760836322372,Bullen Healthcare,Bullen Healthcare,≤100,18
19895907944,CAFOD,CAFOD,≤100,6
404114017051274,The Proud Trust,The Proud Trust,≤100,4
1536244863288071,Terravesta,Terravesta,≤100,4
19110072263,FOUR PAWS,FOUR PAWS GB,≤100,6
121292038029801,The Passage Charity,The Passage,≤100,5
705825476138789,Hubbub,Hubbub,≤100,7
157492274367801,Cruelty Free International,Cruelty Free International,≤100,11
7525251658,Virgin Unite,Virgin Unite,≤100,1
134106130027796,Oxfordshire County Council,Oxfordshire County Council,≤100,2
104117508042217,Spitting Image,Spitting Image,≤100,32
6708565748,CBM UK,CBM UK,≤100,5
