Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
102811109411234,Do:łącz,Dołącz,5106,23
122074554119,EU Social,EU Social,4652,8
102931488739,Platforma Obywatelska,Platforma Obywatelska,3752,36
178362315106,European Parliament,European Parliament,2702,12
237466786344157,European Movement,European Movement International with Facebook ad credits,2148,4
107023882460931,Aleksandra K. Wiśniewska,odwazyszsie.pl,1621,2
618179678235315,wschód,wschód,1380,2
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,1369,4
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,1142,30
57544755889,Amnesty International Polska,Amnesty International Polska,1107,21
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,1089,10
100758976350452,LubBezpośrednio.PL - Instytut Demokracji Bezpośredniej,"Fundacja ""Potrafisz Polsko""",1010,16
228168274881,wysokieobcasy,wysokieobcasy,997,16
109223993792330,Andrzej Domański,Andrzej Domański,902,12
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,890,13
202473923251760,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Gdańsku,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Gdańsku,874,10
237466786344157,European Movement,European Movement International,874,4
142614625077,WWF Polska,WWF Polska,787,14
349783468716743,Włodzimierz Tomaszewski Minister ds. Samorządu Terytorialnego Poseł na Sejm,Włodzimierz Tomaszewski Minister ds. Samorządu Terytorialnego Poseł na Sejm,740,1
959387840744974,Bezpartyjni Samorządowcy,Ogólnopolska Federacja Bezpartyjni i Samorządowcy,655,30
107099115544539,Zostań Dłużej,Euvic Media,626,13
339855706171439,Dobra Fabryka,Dobra Fabryka,571,3
511908632322302,Artur Chojecki - Wojewoda Warmińsko-Mazurski,Artur Chojecki - Wojewoda Warmińsko-Mazurski,565,6
104581499325617,Wybory bez picu,Obywatelska Kontrola Wyborów,510,10
178415208919146,Suwerenna Polska,Solidarna Polska,508,10
95661128574,Radio ESKA,Radio ESKA,507,5
513969188677442,Compassion Polska,Compassion Polska,507,8
818457621539495,Poseł Mejza,Poseł Mejza,468,14
395533923834784,PSL Mazowsze,PSL Mazowsze,447,36
104442609633150,Lubuskie,Lubuskie,443,3
1227194230675141,Pratia,Pratia SA,433,11
749393698434460,Jarosław Krajewski,Jarosław Krajewski,403,8
110554885250920,Postawmy na młodzież,Stowarzyszenie Projekt Poznań,398,63
1937461523203000,Fundacja Promocji Pojazdów Elektrycznych FPPE,Fundacja Promocji Pojazdów Elektrycznych,390,2
105849852557018,Centrum Analiz Wyborczych,Akademia Jagiellońska w Toruniu,384,16
308684629246305,Tomasz Latos,Tomasz Latos,368,9
335107452998,"InPost - Paczkomat, Kurier","InPost - Paczkomat, Kurier",354,4
1431092387136668,Jan Grabiec,Jan Grabiec,324,3
107590839282206,BNP Paribas Bank Polska,BNP Paribas Bank Polska S.A.,321,4
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,318,3
123910440019,Renew Europe,Renew Europe Group,311,1
475584852475176,Pozytron,POZYTRON Radiologia Medyczna,299,10
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,298,6
160978464020426,Sławomir Nitras,Sławomir Nitras,291,8
371359310400318,Janusz Kowalski,Janusz Kowalski,288,16
1683534065241470,OKO.press,OKO.press,286,8
105636040979969,Polska 2050,Polska 2050 Szymona Hołowni,278,26
198092287759134,Wrocławskie Fakty,Wrocławskie Fakty,275,6
101861849611988,Nie dla Tuska,Nie dla Tuska,269,7
340765409708087,Ryszard Madziar,Ryszard Madziar,249,8
1619161438342114,Krzysztof Tchórzewski,Krzysztof Tchórzewski,246,1
959387840744974,Bezpartyjni Samorządowcy,Fundacja Bezpartyjni i Samorządowcy,242,6
514735281965536,Demagog,Stowarzyszenie Demagog,239,14
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,238,44
286672948180163,Tomasz Trela,Poseł Tomasz Trela,233,3
256314858405394,Paweł Olszewski,Paweł Olszewski,232,4
323818978380073,Stanisław Derehajło,Stanisław Derehajło,231,10
195591907176717,Grzegorz Piechowiak - Wiceminister Rozwoju i Technologii,Biuro Posła Grzegorza Piechowiaka,225,6
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,223,8
106416337982425,"Indyk z certyfikatem QAFP - gwarantujemy, nie obiecujemy",Proben,221,16
1821361227955255,Magazyn Aptekarski,Magazyn Aptekarski,208,1
114699243232023,Paweł Jabłoński,Paweł Jabłoński,208,9
163488137165461,E.ON Polska,E.ON Polska,200,17
102759805294356,Dariusz Matecki - Radny Miasta Szczecin,Dariusz Matecki Radny Miasta Szczecin,197,7
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,196,9
145329992215815,Piotr Król,Piotr Król,194,2
