Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,220
Guria,≤100
Imereti,322
Kakheti,≤100
Kvemo Kartli,110
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,149
Samtskhe-Javakheti,≤100
Shida Kartli,108
Tbilisi,1228
Unknown,≤100
