Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),17721,33
26458152911,SOS Børnebyerne,SOS Børnebyerne,10950,37
125934997444897,SuperBrugsen,Coop,8183,10
63691965101,UNICEF Danmark,UNICEF Danmark,8118,13
72672361910,Børns Vilkår,Børns Vilkår,7660,29
59143726810,Psykiatrifonden,Psykiatrifonden,6629,5
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,5626,33
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,5130,9
67571270393,Red Barnet,Red Barnet,4619,46
12860228293,Politiken,Politiken,4468,9
399210657232918,PlanBørnefonden,PlanBørnefonden,4020,26
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,3706,49
122577072476986,Amalo,Amalo,3650,27
116269191760882,DSB,DSB,3344,4
867877683280051,Weekendavisen,Weekendavisen,2968,25
107893513382,Liberal Alliances Ungdom,Liberal Alliances Ungdom,2752,3
65929129383,Røde Kors,Røde Kors,2475,13
66328502645,Dagbladet Information,Dagbladet Information,2455,14
12787473132,Berlingske,Berlingske,2211,22
748887235210811,Obton Forvaltning A/S,Obton A/S,1989,12
178362315106,European Parliament,European Parliament,1971,16
55365680705,Greenpeace Danmark,Greenpeace Danmark,1854,53
314676938743,DM din akademiske fagforening,DM,1675,10
106468772046278,Project Greensand,Project Greensand,1597,7
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,1565,39
287306323369,Børnecancerfonden,Børnecancerfonden,1553,4
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,1273,10
102154048301476,Lederstof.dk,Lederne,1172,2
250994288337708,Sex og Samfund,Sex og Samfund,1120,8
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1105,13
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,1033,19
19176473894,IMS (International Media Support),IMS (International Media Support),980,16
1704424023182897,Politiken Historie,Politiken Historie,927,8
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,902,18
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,882,32
130388840342741,Danske Bank,Danske Bank,850,6
126543540781090,Ældre Sagen,Ældre Sagen,838,12
1643818125897989,Fonden Novavi,Fonden Novavi,782,23
175901923124109,København LIV,København LIV,775,2
121570596369,CARE Danmark,CARE i Danmark,764,53
759082797552576,Folkekirkens Nødhjælps Genbrug,Folkekirkens Nødhjælp,742,6
154415494575789,IDA,IDA,731,4
173328802715590,Region Midtjylland,Region Midtjylland,716,2
