Page ID,Page name,Disclaimer,Amount spent (THB),Number of ads in Library
161651553861945,Amnesty International Thailand,Amnesty International Thailand,9174,15
108515294626891,สอบข้าราชการท้องถิ่น By Thurakan,สอบข้าราชการท้องถิ่น By Thurakan,1606,2
345127652279503,มูลนิธิสากลเพื่อคนพิการ,มูลนิธิสากลเพื่อคนพิการ,1329,4
480222865705980,สรรเพชญ บุญญามณี,สรรเพชญ บุญญามณี,992,1
2147352858864607,เตรียมสอบบรรจุ ข้าราชการท้องถิ่นและครูผู้ช่วย อปท.,These ads ran without a disclaimer,932,2
1105604039583762,Line One สว.นท. ขอเชิญส่งประวัติ ส่วนตัว องค์กร เพื่อเข้ารับรางวัลประจำปี,Line One สว.นท. ขอเชิญส่งประวัติ ส่วนตัว องค์กร เพื่อเข้ารับรางวัลประจำปี,850,1
177948972256358,เอกนัฏ พร้อมพันธุ์ (ขิง),เอกนัฏ พร้อมพันธุ์ (ขิง),847,2
105125715202609,ส.ส.ไผ่ ลิกค์,ส.ส.ไผ่ ลิกค์,814,6
651699931624315,Techsauce,Techsauce,690,2
622674297897819,Screenshirt2020,Screenshirt2020,614,1
104571979194914,ปานทิพย์  พิมพ์พิชชา  ชัยศุภกิจเจริญ,ปานทิพย์  พิมพ์พิชชา  ชัยศุภกิจเจริญ,566,4
972019486321939,บู้ จเด็ศ จันทรา,บู้ จเด็ศ จันทรา,533,5
106500602280120,เตรียมสอบข้อราชการท้องถิ่น อปท. กพ.,เตรียมสอบข้อราชการท้องถิ่น อปท. กพ.,443,2
104393812499502,ชีทสรุปกฎหมาย สำหรับสอบราชการ พนักงานราชการ by.kantap,ชีทสรุปกฎหมาย สำหรับสอบราชการ พนักงานราชการ by.kantap,406,2
111914873805471,AIS Shop Central Eastville,These ads ran without a disclaimer,402,1
104553005992573,Short Note & Sheet สรุปสอบข้าราชการ และใบงาน,Short Note & Sheet สรุปสอบข้าราชการ และใบงาน,383,2
111341764925564,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,364,4
100624122148338,โรงพยาบาลรวมใจรักษ์ สุขุมวิท 62 Ruamjairak Hospital Sukhumvit 62,โรงพยาบาลรวมใจรักษ์ สุขุมวิท 62 Ruamjairak Hospital Sukhumvit 62,360,37
105711950893323,The Modernist,บริษัท โอพีเนียน มีเดีย จำกัด,358,3
106151945819870,Dr.Fon clinic หาดใหญ่,Dr.Fon clinic หาดใหญ่,305,4
190744968374504,British Council Thailand English,These ads ran without a disclaimer,304,1
101903785231136,นายกไก่กังวาล ศักดิ์ชัย พิศาลผล,นายกไก่กังวาล ศักดิ์ชัย พิศาลผล,231,6
107407659074125,Evergreen Farm - ฟาร์มต้นกล้าชั้นนำของเมืองไทย,These ads ran without a disclaimer,225,2
113612254945592,Toyota Sure เภตรา รังสิต เซลล์ฟางฟาง,These ads ran without a disclaimer,213,3
100222561935335,สจ.เอกชัย สืบสารคาม,สจ.เอกชัย สืบสารคาม,192,2
108876478142078,Maxtive Banana,These ads ran without a disclaimer,189,2
1647814138801784,Physiogel Thailand,These ads ran without a disclaimer,176,1
174738095989909,Pichai Naripthaphan,These ads ran without a disclaimer,171,1
234345809961492,ส.ส.จ๋า - วชิราภรณ์ กาญจนะ,ส.ส.จ๋า - วชิราภรณ์ กาญจนะ,159,1
539119526485380,ทนายใหญ่ ธิมาชัย,ทนายใหญ่ ธิมาชัย,152,1
109552337467130,THE STANDARD WEALTH,"THE STANDARD CO., LTD",141,1
111122188630484,Pukkamon Nunarnan - ภคมน ลิซ่า หนุนอนันต์,Pukkamon Nunarnan - ภคมน ลิซ่า หนุนอนันต์,136,2
107612328588715,The Voters,The Voters,135,8
108078728711599,Dr.Fon clinic -หาดใหญ่,Dr.Fon clinic -หาดใหญ่,126,2
108992755009125,Social Diver,Social Diver,123,1
