Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,38639,27
314038193269,211 - Zdravotní pojišťovna ministerstva vnitra ČR,Zdravotní pojišťovna ministerstva vnitra ČR,11593,23
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,4988,8
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,4564,2
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",3498,3
197010357446014,Ondřej Prokop,Ondrej Prokop,3444,6
137778619615350,Voyo.cz,TV Nova s. r. o.,3165,13
178362315106,European Parliament,European Parliament,2951,17
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,2810,6
1956144064659620,BlueTV,Aliance pro budoucnost,2461,1
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,2043,5
361281313901258,Komerční banka,These ads ran without a disclaimer,2005,1
397919187215,Evropská komise v ČR,Evropská komise v ČR,1848,1
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,1729,5
52479821102,Týdeník Respekt,Týdeník Respekt,1640,6
143332019059223,DOC Mercury,Jakub Lorenc,1565,1
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,1537,3
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,1451,4
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,1247,2
356451014434612,Marian Jurečka,KDU-ČSL,1113,7
107898832590939,European Commission,European Commission,1014,4
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,891,6
424114981002397,Český rozhlas Plus,Český rozhlas,888,24
495496033796328,Stanislav Blaha,Stanislav Blaha,870,8
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",868,10
55408246161,Amnesty International ČR,Amnesty International ČR,847,1
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,831,6
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,771,2
549810151781648,VŠB - Technická univerzita Ostrava,Vysoká škola báňská - Technická univerzita Ostrava,738,1
1393826507513693,"Jan Recman, místostarosta Prahy 2",Občanská demokratická strana,699,4
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,680,1
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,679,4
287724754662359,HateFree Culture,HateFree Culture,671,3
728042047306282,"ANO, tohle je Český Těšín","ANO, tohle je Český Těšín",666,2
443745829377101,SSPD Tomio Okamura,Turek Jan,594,1
711658465662315,XTV,XTV,580,13
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,578,2
693725074166331,Naše zdravotnictví,Naše zdravotnictví,563,4
822146574595819,Agrární komora České republiky,Agrární komora České republiky,558,2
90002267161,TOP 09,TOP 09,549,4
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,521,21
107996628144164,PRAHA 6 SOBĚ,PRAHA SOBĚ,500,6
251656685576,KDU-ČSL,KDU-ČSL,391,2
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",391,2
117823623864,Transparency International ČR,Transparency International ČR,386,3
102844685102730,Olga Richterová - místopředsedkyně Sněmovny,Česká pirátská strana,379,1
171936526824,EKONOM.cz,"Economia, a.s.",379,3
43855944703,Svobodní,Svobodní,376,2
199064530104466,Hodina Země ČR,ZO ČSOP Veronica,370,5
2297075120544646,Spojenci pro kraj,JsmePRO! (Spojenci pro kraj),332,1
113743658978459,Meltingpot,Meltingpot,327,4
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",325,4
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,318,1
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,313,4
