Location name,Amount spent (ARS)
Buenos Aires,11645169
Catamarca,418783
Chaco,441863
Chubut,2356689
Ciudad Autónoma de Buenos Aires,2654302
Corrientes,484586
Córdoba,4665470
Entre Rios,1362739
Formosa,200454
Jujuy,370288
La Pampa,181504
La Rioja,224782
Mendoza,477552
Misiones,294375
Neuquén,231675
Río Negro,334805
Salta,469516
San Juan,294235
San Luis,203108
Santa Cruz,527435
Santa Fe,1664228
Santiago del Estero,291333
Tierra del Fuego,190929
Tucuman,395486
Unknown,1036
