Page ID,Page name,Disclaimer,Amount spent (VND),Number of ads in Library
111831663772285,BOMvn,BOMvn,306309,7
101914358044085,Tài Liệu Ôn Thi Viên Chức Giáo Dục,Tài Liệu Ôn Thi Viên Chức Giáo Dục,199743,5
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,192077,3
35182380619,Việt Tân,These ads ran without a disclaimer,118164,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,76018,2
192195994956428,Tài Liệu Thi Viên Chức Giáo Viên,Tài Liệu Thi Viên Chức Giáo Viên,47525,1
1831330046916094,Tuyển Dụng Giáo Viên Hà Nội,Tuyển Dụng Giáo Viên Hà Nội,35382,1
101957285428877,Thức Tỉnh,These ads ran without a disclaimer,529,1
1621814511404139,Getz Pharma,These ads ran without a disclaimer,106,2
200667473630895,Italian Feelings by Alifood,These ads ran without a disclaimer,≤100,1
100636899712,Uusi Suomi,These ads ran without a disclaimer,≤100,1
111967013731903,Goldwind,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
237650313048963,China Admissions,These ads ran without a disclaimer,≤100,2
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,2
285530825204,Klitschko,These ads ran without a disclaimer,≤100,2
116907477960615,Anisur Rahman,These ads ran without a disclaimer,≤100,1
13185976173,National Aquarium,These ads ran without a disclaimer,≤100,2
101437972324392,jkmusicalnfilms,These ads ran without a disclaimer,≤100,1
