Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
12860228293,Politiken,Politiken,11296,5
26458152911,SOS Børnebyerne,SOS Børnebyerne,9972,19
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,7617,53
633648073469576,Folketingets EU-Oplysning,Folketingets EU-Oplysning,6630,30
65929129383,Røde Kors,Røde Kors,6164,25
59143726810,Psykiatrifonden,Psykiatrifonden,5522,8
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,4060,31
399210657232918,PlanBørnefonden,PlanBørnefonden,3392,25
867877683280051,Weekendavisen,Weekendavisen,3353,35
101875098313543,Andel,Andel,3188,23
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,3055,4
748887235210811,Obton Forvaltning A/S,Obton A/S,2843,15
12787473132,Berlingske,Berlingske,2443,46
105511328705392,HØRT,Børns Vilkår,1894,4
67571270393,Red Barnet,Red Barnet,1816,12
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1605,33
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,1555,8
304554445813,Videncentret Bolius,Videncentret Bolius,1350,13
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,1284,8
250994288337708,Sex og Samfund,Sex og Samfund,1188,8
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,1147,3
133707013355759,Danner,Danner,1077,1
55365680705,Greenpeace Danmark,Greenpeace Danmark,1063,13
126543540781090,Ældre Sagen,Ældre Sagen,1015,17
246977185497434,Plastic Change,Plastic Change,960,22
102154048301476,Lederstof.dk,Lederne,856,16
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,854,13
130388840342741,Danske Bank,Danske Bank,852,4
144098125661833,Nordea Invest,Nordea Invest,850,5
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,813,3
412665418794113,Claus Jensen,Dansk Metal,758,1
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,739,1
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,728,10
146956228206,Red Barnet Ungdom,Red Barnet Ungdom,682,20
267019152979,"DPU, Aarhus Universitet",Carsten Henriksen,663,2
72672361910,Børns Vilkår,Børns Vilkår,594,9
2047554945456852,Climaider,Climaider,530,4
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,487,4
427213910721659,Dansk Blindesamfund,Dansk Blindesamfund,480,5
110560691837684,SolCompagniet,SolCompagniet,480,1
314676938743,DM din akademiske fagforening,DM,469,21
287306323369,Børnecancerfonden,Børnecancerfonden,461,2
334571029981175,DM og MA studerende,DM,432,4
405892706501089,Med Israel for fred - MIFF Danmark,MIFF (Med Israel for fred),416,1
304554445813,Videncentret Bolius,Bolius,397,3
41459763029,Socialdemokratiet,Socialdemokratiet,365,8
437410226312057,Københavns Kommune,Københavns Kommune,317,5
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,316,2
1704424023182897,Politiken Historie,Politiken Historie,281,14
246097715413231,Alkohol & Samfund,Alkohol & Samfund,262,9
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,219,25
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,213,10
195245894329860,Rockdenim.dk,These ads ran without a disclaimer,212,1
36664432940,Amnesty International Danmark,Amnesty Danmark,203,14
437410226312057,Københavns Kommune,These ads ran without a disclaimer,182,1
1405355586351630,Carlsbergfondet,Carlsbergfondet,181,4
101248435485457,Frihedsbrevet,Mediehuset Friheden,161,4
181330585392156,Skattestyrelsen,Skattestyrelsen,156,1
125934997444897,SuperBrugsen,Coop,154,1
458650074898193,Indblik.dk,Indblik.dk,150,4
182121298931589,Odense Kommune,Odense Kommune,150,1
852608988134698,Tikko,Tikko,136,1
261831270603185,Malernes Fagforening Midtjylland,Krumme Andersen,134,1
336333896418452,Assens Kommune,Assens Kommune,128,4
329236874385098,Marianne Vind,Marianne Vind,127,1
119769598101853,Konservativ Ungdom,Konservativ Ungdom,116,1
341299649231023,Zetland,Zetland,112,2
700095613395112,AarhusGuiden,AarhusGuiden,108,1
646746285466931,Nye Borgerlige,Nye Borgerlige,107,9
494902077334290,Tuborgfondet,Tuborgfondet,107,6
384003985972,Greentel,Greentel,106,4
154415494575789,IDA,IDA,104,2
229585537051606,DM Akademikerbladet,These ads ran without a disclaimer,101,1
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,≤100,2
161708011540,Mads Duedahl,Venstre i Nordjylland,≤100,4
1550050698545795,Artpusher,Artpusher,≤100,2
367522986719919,Gastech-Energi,Gastech-Energi A/S,≤100,3
102765819382221,Strøm til Norlys,Søren Strøm,≤100,2
845591568834321,Franciska Rosenkilde,Franciska Rosenkilde,≤100,1
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,≤100,4
517462625009133,Folketinget,Folketinget,≤100,2
109832114803166,Videnskabsår22,Videnskabsår22 c/o Videnskabernes Selskab,≤100,1
1704812646456237,SEGES i marken,Landbrug & Fødevarer F.m.b.A. SEGES,≤100,5
108712950993575,MIGHTY MONDAY,These ads ran without a disclaimer,≤100,1
144073492279043,Teatret Svalegangen,Teatret Svalegangen,≤100,6
101028235491379,Malene Sandfeld KV21 Frederiksberg,Malene R Sandfeld,≤100,1
192783424152018,Socialistisk Information,Leif Mikkelsen,≤100,2
506942356126650,Glostrup Forsyning,Glostrup Forsyning,≤100,7
217135424459,Karen Blixen Museum,Karen Blixen Museum,≤100,2
109261517088528,Fremstillingsindustrien,Marie Thorsø Kousgaard,≤100,3
109261517088528,Fremstillingsindustrien,Dansk Industri,≤100,1
339042332802538,Frederiksberg Forsyning,Frederiksberg Forsyning,≤100,2
100416662311928,Vid&Sans,Tore Bonnerup,≤100,1
112265080144547,Overlægeforeningen,Lisbeth Dahl,≤100,1
807789366096647,Benny Andersen,Benny Andersen,≤100,1
568507866664113,Forlaget Orbis,Forlaget Orbis,≤100,1
820070458166704,Nicolai Sandager - Liberal Alliance,Nicolai Sandager,≤100,1
111544458061503,TimeVision - En del af TimeGruppen,TimeVision Godkendt Revisionspartnerselskab,≤100,4
1708794009385812,Randers Arkitekten,Morten Storgaard,≤100,1
100913339248794,"Alt det vi ikke siger højt, plus det løse - af Kristina Klindt","Alt det vi ikke siger højt, plus det løse - af Kristina Klindt",≤100,1
137990456269928,Ole Jakobsen - den utraditionelle,Ole Jakobsen,≤100,1
330973820371592,Klima Rebild,Rebild Kommune,≤100,1
1417938685172201,Anders Wolf Andresen - politiker,Andresen Anders Wolf,≤100,2
100251701782246,Power House Aarhus,Power House ApS,≤100,1
253132104886911,Kvisten,Kvisten,≤100,1
294885907302040,AdResult - Vi skaber online resultater,AdResult ApS,≤100,5
47703234827,Københavns Hovedbibliotek,Københavns Hovedbibliotek,≤100,1
845591568834321,Franciska Rosenkilde,Allan Hansen Lindemark,≤100,1
1718791748400916,Deep Democracy Denmark,Deep Democracy Denmark,≤100,1
103832165136204,Jacob Aagesen - Det Konservative Folkeparti i Herlev,Jacob Aagesen,≤100,1
221131391257614,Humanistisk Samfund,Humanistisk Samfund,≤100,1
104935758853057,Kim Alexander Jensen - Liberal Alliance,Kim Alexander Lykke Jensen,≤100,3
356590264357569,Palæstinaorientering,Ole Olsen,≤100,1
127374293943963,HK HANDEL,HK Handel,≤100,2
622795374413773,Venstre i Favrskov,Venstre i Favrskov Kommune,≤100,1
102514162425194,Frederik Vad,Nielsen Frederik Vad,≤100,1
107575374711850,SAGA DK,Saga,≤100,1
104414898912918,GOTO Sønderborg,GOTO Sønderborg,≤100,2
102196911847047,Lars Green Bach,Lars Green Bach,≤100,1
398144900313793,"Mads Præstegaard, SF Roskilde",SF Roskilde,≤100,1
165800523803088,Assyrian Play Music,Assyrian Play Music,≤100,2
402677536461567,AllMatters,These ads ran without a disclaimer,≤100,2
378400486022108,Kafé Kloden,Harriet Jensen,≤100,1
26531882197,Peter Westermann,Westermann Peter,≤100,1
635283260257377,Süleyman Yücel - Venstre,Süleyman Yücel,≤100,1
285033188190537,Thomas Medom,SF Aarhus,≤100,1
178362315106,European Parliament,European Parliament,≤100,5
310296079364646,Claus Wistoft,Venstre Syddjurs,≤100,1
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100,9
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
124275457632741,ElectronicSpecifier,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
110148715263206,Jay Jovian,These ads ran without a disclaimer,≤100,1
108012784979216,rruz_design,These ads ran without a disclaimer,≤100,1
146955527905,EU Civil Protection & Humanitarian Aid,These ads ran without a disclaimer,≤100,1
111446015173624,spinbylablaco,These ads ran without a disclaimer,≤100,1
110367919014958,ERGO,These ads ran without a disclaimer,≤100,1
61863318139,World Resources Institute,These ads ran without a disclaimer,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,2
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,≤100,4
101361739432825,0.618033988749,These ads ran without a disclaimer,≤100,1
485290418240956,ROCKWOOL,These ads ran without a disclaimer,≤100,1
