Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
101875106251616,Partido Verde Oxígeno,Partido Verde Oxigeno,2823742,9
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,1555005,23
130834367164,Red PaPaz,Red PaPaz,1400408,7
1059459884138781,Mauricio Tobón Franco.,Minuto 30 S.A.S.,861804,6
1598264127092439,Jacobo Quessep,Jacobo Quessep,839056,2
103754197881668,Esteban Restrepo,Esteban Restrepo,828627,6
117876687966510,NotiGlocal,NotiGlocal,713481,5
251292808253299,Canadian College,Canadian College,655382,17
159514754069267,Partido Cambio Radical,Partido Cambio Radical,634140,2
112586565091697,Fuerza Ciudadana,Fuerza Ciudadana,599483,1
195575853964886,Rodrigo Lara Restrepo,Movimiento Ciudadano Lara por Bogotá,556899,18
108827338788235,Hernando Morales,Por La Defensa de CALI,528919,6
105860962029722,Felipe Vélez,Medellín Vuelve a Brillar,424385,8
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,415815,4
104133069337469,Diego Torres,Diego Torres,391524,4
1589652347763879,Aquileo Medina A,Aquileo Medina A,360038,2
186850511364615,Presidencia de la República de Colombia,Presidencia de la República de Colombia,354286,4
1383605158583178,Chicho Avanzando Ando,Chicho Avanzando Ando,329868,4
1115184931884092,Albert Corredor,Albert Corredor,323949,4
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,290620,7
415910721915879,Hector Fabio Velasco Hernandez,héctor fabio velasco hernandez,257434,27
1668929590004327,Avanzoft Software Avanzado,Avanzoft Software Avanzado,247035,1
286568181368830,Jhon Ortega,Jhon Ortega,238840,12
1735785796740603,José Manuel Sandoval,José Manuel Sandoval,231972,12
1643303432550207,Gustavo Vélez,Gustavo Vélez,231086,21
812165288875574,Jaime Pumarejo,Toro Digital 1972,228201,3
108675595132967,Karol Martínez Silva,Karol Martínez Silva,210270,10
814872645274595,Alicia Peñaranda - La POPlitóloga,Alicia Peñaranda - La POPlitóloga,209613,12
438113889610097,Hosman Yaith Martínez Moreno,Hosman Yaith Martínez Moreno,209610,102
1147318942107929,Todos Somos Una,DEBRAIN LLC,200290,13
112155252163421,Sebastián López V.,Sebastián López V.,199969,5
74489886130,Soy Mafe Rojas,Soy Mafe Rojas,199198,2
