Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
689157954518219,Danielle Smith,United Conservative Party,3806,7
163336718421,PSAC - AFPC,PSAC - AFPC,3681,58
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,2580,17
405377872902754,Canada Action,Canada Action,2444,64
102533697778225,Earth Day Canada,Jour de la Terre Canada,2244,11
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,2159,172
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,1788,39
167800183238142,YourAlberta (Government of Alberta),YourAlberta (Government of Alberta),1747,2
186266941387011,BMO Financial Group,BMO Financial Group,1495,5
115835521825983,UNHCR Canada,UNHCR Canada,1383,72
6319213302,Heart & Stroke,Heart & Stroke,1269,5
154462904588700,Enbridge Gas,Enbridge Gas,1177,89
270323369737229,Elections Alberta,Elections Alberta,1150,14
281999881613,World Vision Canada,World Vision Canada,1044,9
117109432079,CAMH Foundation,CAMH Foundation,1028,46
23543314803,CUPE SCFP,CUPE SCFP,1020,12
108635379686,CNIB,CNIB,964,26
439345863190331,Brad Bradford,Brad Bradford Campaign,954,61
104386908631938,Pathways Alliance,Pathways Alliance,920,8
376006035816016,Storyworth,These ads ran without a disclaimer,917,11
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,813,14
201940626493639,Jour de la Terre Canada,Jour de la Terre Canada,765,8
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,706,38
269577048182,Stollery Children's Hospital Foundation,Stollery Children's Hospital Foundation,696,90
177004795666755,Manitoba Government,Manitoba Government,633,15
633812813408377,Elections Canada,Elections Canada,627,20
85291563763,ICNA Relief Canada,ICNA Relief Canada,570,15
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,561,55
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,558,56
283487578481273,Énergir,Énergir,542,10
200480966638039,Supremacy 1914,These ads ran without a disclaimer,541,2
186062823629,Québec sans tabac,Conseil québécois sur le tabac et la santé,531,12
261752512263,Canadian Red Cross,Canadian Red Cross,529,4
235872037238940,She Is Indigenous,Les Femmes Michif Otipemisiwak / Women of the Métis Nation,509,137
1456690611311640,Canadian Health Coalition,Canadian Health Coalition,491,19
9226212436,SaskPower,SaskPower,490,1
336963316348550,Ucore Rare Metals Inc.,Ucore Rare Metals Inc.,482,1
31912359596,University of Saskatchewan,University of Saskatchewan,477,45
107385241806,Plan International Canada,Plan International Canada,474,42
658318450979357,Globe Content Studio,Globe Content Studio,432,4
114849617772737,Care2 Canada,Press Pause Collective,424,16
177741812241442,SCFP-Québec,le SCFP,392,13
1876748445895294,Canadians for Affordable Energy,Canadians for Affordable Energy,392,5
1097840090260804,National Police Federation,National Police Federation,367,120
121818350969,AUPE - Alberta Union of Provincial Employees,Alberta Union of Provincial Employees,359,18
160136850711053,CUPE Ontario,CUPE Ontario,339,24
43448349479,Josh Matlow,Josh Matlow Campaign,339,9
372498358268,Manitoba NDP Caucus,Manitoba NDP Caucus,328,16
106917558391358,Alliance Nouvelles voies,Pathways Alliance,327,4
160136850711053,CUPE Ontario,Sonya Yalda,327,1
19750184960,Greenpeace Canada,Greenpeace Canada,324,211
486324651440186,Plastic Bank,Plastic Bank,318,8
35715544220,Stand.earth,Stand.earth,313,27
256967407720183,LEO,Léger,305,33
96225168773,TELUSfr,TELUSfr,303,2
196322807083503,OECTA - Ontario English Catholic Teachers Association,OECTA - Ontario English Catholic Teachers Association,297,13
203485052997041,Hospital Employees' Union,Hospital Employees' Union,289,8
146592973368,Sunnybrook Health Sciences Centre,Sunnybrook Foundation,273,128
106231507615280,Delivering Community Power - Vers des collectivités durables,Canadian Union of Postal Workers,270,6
152467601467262,BMO Groupe financier,BMO Financial Group,262,5
181701075182303,Crohn's and Colitis Canada,Crohn's and Colitis Canada,262,15
2130035313905321,Miranda Rosin,Miranda Rosin,253,6
202220023130891,Bell Canada,Bell Canada,244,2
245013842275891,CUPE Alberta,CUPE Alberta,227,10
639491102750080,Government of Newfoundland and Labrador,Government of Newfoundland and Labrador,225,23
625254780822339,CUPE Manitoba,CUPE MB,215,4
129706287121817,Shannon Phillips,Shannon Phillips,213,2
510183342342621,Bell MTS,Lavanya Rajaian,206,2
152467601467262,BMO Groupe financier,BMO Groupe financier,206,3
947240598657969,Keeping Liquor Public,Manitoba Government and General Employees' Union (MGEU),205,9
213671857639,BCGEU,BC General Employees' Union,203,1
