Location name,Amount spent (USD)
Bocas del Toro Province,≤100
Chiriquí Province,≤100
Coclé Province,≤100
Colón Province,≤100
Darién Province,≤100
Herrera Province,≤100
Kuna de Wargandí,≤100
Los Santos Province,≤100
Panamá Province,≤100
Veraguas Province,≤100
