Page ID,Page name,Disclaimer,Amount spent (NZD),Number of ads in Library
103881760966661,Gen Less,Energy Efficiency & Conservation Authority,3747,8
116362033529,Amnesty International Aotearoa New Zealand,Amnesty International Aotearoa New Zealand,1940,46
183355881680015,New Zealand National Party,New Zealand National Party,1276,121
173912362663564,Electoral Commission NZ,Electoral Commission NZ,1257,10
1846207688941551,Ministry for the Environment,Ministry for the Environment,1014,21
92043134118,ACT,the Parliamentary Service on behalf of ACT New Zealand,1012,41
104174354363267,Christopher Luxon,New Zealand National Party,931,14
106194579030381,Doctors Without Borders / Médecins Sans Frontières NZ,Doctors Without Borders / Médecins Sans Frontières NZ,768,11
74410368422,Mental Health Foundation of New Zealand,Mental Health Foundation,530,8
371913763842,Te Kāhui Tika Tangata Human Rights Commission,Te Kāhui Tika Tangata Human Rights Commission,436,6
110613705109260,Independent Electoral Review - He Arotake Pōtitanga Motuhake,Independent Electoral Review,401,4
120703687692577,Mining Means Progress,Straterra Limited,345,14
1281262645251755,Hobson's Pledge,Hobson's Pledge,314,11
1966234280281774,Brooke van Velden MP,ACT,263,7
100272638114473,Tim Costley for Ōtaki,Ōtaki National Party,222,9
114961458268104,The Integrity Institute,The Integrity Institute,169,5
102887312771425,Greg Fleming,Greg Fleming for Maungakiekie,162,36
123093944890778,Re: News,Re:,146,1
106952008971755,Catherine Wedd for Tukituki,Catherine Wedd for Tukituki,134,2
106157572429609,Cameron Brewer for Upper Harbour,Cameron Brewer for Upper Harbour,131,10
100278988277160,Simon Watts MP for North Shore,North Shore National Party,122,2
37547788323,UNICEF Aotearoa,UNICEF Aotearoa,121,1
113846130364869,Rima Nakhle for Takanini,Rima Nakhle for Takanini,116,19
19648092895,Tearfund New Zealand,Tearfund New Zealand,112,10
408747529491004,Department of Conservation,Department of Conservation,101,34
112431991697294,Animal Justice Party Aotearoa NZ,Animal Justice Party Aotearoa NZ,≤100,1
446847072770642,SUPER SAVE Hamilton,These ads ran without a disclaimer,≤100,1
106159648977980,Suze Redmayne for Rangitikei,Suze Redmayne for Rangitikei,≤100,2
114731636915763,Simon Court MP,the Parliamentary Service on behalf of ACT New Zealand,≤100,5
121956660842544,Grant McCallum,New Zealand National Party (Northland Electorate),≤100,13
179342172711193,Dan Bidois,Dan Bidois for Northcote,≤100,1
120853907618462,Mahesh Muralidhar for Auckland Central,Mahesh Muralidhar for Auckland Central,≤100,27
92043134118,ACT,ACT,≤100,7
102500959802535,World Vision New Zealand,World Vision New Zealand,≤100,3
104319172596371,Blair Cameron for Nelson,Blair Cameron,≤100,5
103745874668930,Damien Smith - ACT List Member of Parliament.,the Parliamentary Service on behalf of ACT New Zealand,≤100,2
110974094005509,Nicole McKee MP,the Parliamentary Service on behalf of ACT New Zealand,≤100,2
197006887611387,Citizens Advice Bureau NZ,CABNZ,≤100,2
564453323744421,TOP - The Opportunities Party,TOP - The Opportunities Party,≤100,4
100432998389927,Karen Chhour MP,the Parliamentary Service on behalf of ACT New Zealand,≤100,2
105790469112280,Carl Bates for Whanganui,Carl Bates for Whanganui,≤100,2
104523225895525,Huihui Mai Greater Christchurch,Greater Christchurch Partnership,≤100,3
