Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
46590675335,Save the Children Italia,Save the Children Italia,2085,17
53347533412,LAV,LAV Onlus,1521,24
1493059244111204,Golden Goose,These ads ran without a disclaimer,1272,2
183047736356,EMERGENCY,EMERGENCY,1238,10
39993728498,Amnesty International - Italia,Amnesty International Italia,1121,16
111385701759852,Presi per i fornelli,Presi per i fornelli,1064,84
73493613024,ActionAid Italia,ActionAid Italia,925,34
103968169809912,Credem Banca,Finanziato da Credem Banca,771,4
194123260626794,Pierfrancesco Majorino,Pierfrancesco Majorino,704,197
110353218242095,Alessio D'Amato,PD Lazio,681,22
264302983606606,Stefano Bonaccini,Stefano Bonaccini,660,39
35346524498,Greenpeace Italia,Greenpeace Italia,651,54
1811177225665334,Enel X,Enel X Italia s.r.l.,443,4
48677844864,Amref Health Africa - Italia,Amref Health Africa - Italia,422,9
100180958902602,Letizia Moratti,Letizia Moratti,420,5
557425247931689,Attilio Fontana,Attilio Fontana,393,12
102550058686598,Sotto Il Mantello C O V I D - Libro Inchiesta,Sotto il Mantello Covid,381,21
88997912868,WWF Italia,WWF Italia,378,96
400381673394375,CFC - Crisi Fiscale d'Impresa,CFC Legal,376,24
65737832194,Medici Senza Frontiere,Medici Senza Frontiere,364,10
68826971281,Edison,Edison Spa,349,4
576664002355828,CIWF Italia,CIWF Italia Onlus,346,23
54779960819,United Nations,United Nations with Facebook Ad Credits,299,9
355710427861591,Fratelli d'Italia,Fratelli d'Italia,289,3
579798038791266,Frosta Italia,Frosta,277,2
634243093317092,Amoro srl,Amoro Srl,275,21
693492780985618,HSI/Italia,HSI/Italia,270,20
70212282110,Altroconsumo,Altroconsumo,256,11
309840349048638,e.on,E.ON Energia,238,5
1014207595271736,Azione contro la Fame Italia,Azione contro la Fame Italia,237,5
104112951913918,End The Slaughter Age,Filippo Maria Borsellino,236,2
160476923996021,Assolombarda,Assolombarda,235,4
48677844864,Amref Health Africa - Italia,Amref Health Africa,214,13
251389298296527,Randstad Italia,Randstad Italia Spa,211,3
113071918732530,Animal Equality Italia,Animal Equality Italia,201,16
150200761667597,Oxfam Italia,Oxfam Italia,193,9
107356064962347,Hai Prenotato Vero?,casiraghi greco srl,190,4
289752771388757,Culligan Italiana,Culligan Italiana,182,16
421539548423434,SOS Rifugiati,UNHCR Italia - Agenzia ONU per i Rifugiati,162,68
212519685575,Fondazione AIRC per la Ricerca sul Cancro,Fondazione AIRC per la Ricerca sul cancro,159,24
