Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
100771226087265,Susie's Tips,Susie's Tips,14322,24
311627208673,WWF UK,WWF UK,7807,103
7715002593,UNICEF UK,Unicef UK,6750,49
106626487721376,Amazon Europe,Amazon Europe,6514,14
102639461303190,Fair Pay For All,Fair Pay For All,6366,204
8807334278,Conservatives,The Conservative Party,4395,52
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),3450,30
9250349228,Greenpeace UK,Greenpeace UK,2405,83
25749647410,The Labour Party,The Labour Party,2168,845
7214031395,Oxfam Great Britain,Oxfam Great Britain,2132,45
348366988862054,Oxfam Campaigns,Oxfam Great Britain,1863,30
408582579294175,UK government,UK Government,1744,4
114302109964775,Make My Money Matter,These ads ran without a disclaimer,1740,4
799576543492660,The Week Junior,The Week Junior,1407,38
21242962092,ClientEarth,ClientEarth,1392,88
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",1388,17
569834799727730,National Grid UK,National Grid UK,1229,52
7527864602,WaterAid UK,WaterAid UK,940,62
18168505158,The Woodland Trust,Woodland Trust,888,39
841894835830532,Electoral Commission UK,Electoral Commission UK,859,45
121936349543,World Vision UK,World Vision UK,843,67
137385490131,Electoral Reform Society,Electoral Reform Society,835,192
107509044383300,Médecins Sans Frontières / Doctors Without Borders (MSF),Médecins Sans Frontières / Doctors Without Borders (MSF),828,21
35671512696,World Animal Protection UK,World Animal Protection UK,808,42
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,797,17
61950489543,Labour North West,The Labour Party,775,96
101958682650112,ESG UK,Energy Saving Grants,723,117
10677003998,Shelter,Shelter,707,215
7043497714,Christian Aid,Christian Aid,687,19
34044296391,Surfers Against Sewage,Surfers Against Sewage,670,134
102962406443212,WWF Cymru,WWF Cymru,655,3
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,645,6
177855115588808,The Week UK,The Week UK,629,24
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,604,14
117476785190,Save the Children UK,Save the Children UK,592,20
1586251881644270,Keir Starmer,The Labour Party,568,168
1660600037490738,Guardian Labs,Guardian Labs,551,26
514212165305248,Leigh Day,Leigh Day,536,8
47612991154,Dignity in Dying,Dignity in Dying,525,35
13047522725,Crimestoppers,Crimestoppers,523,40
220543443746,International Rescue Committee - UK,International Rescue Committee UK,523,26
108951391565231,Help to Heat,Huw John Llewellyn,482,13
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,476,20
805056259512648,Transport for Greater Manchester,Transport for Greater Manchester,473,4
10114144851,NSPCC,NSPCC,470,7
116658961367075,GloryRideMusical,Fifty Technology,445,13
1104066886293096,East Midlands Labour,East Midlands Labour Party,419,20
208189704820,Ellen MacArthur Foundation,Ellen MacArthur Foundation,414,37
139075637416,Crime+Investigation,These ads ran without a disclaimer,383,7
200480966638039,Supremacy 1914,These ads ran without a disclaimer,372,2
112712550420527,Ekō UK,Ekō,369,5
105298484651843,SME Climate Hub,SME Climate Hub,365,20
104768005247443,Say No To WHO,Say no to WHO,319,1
40409120801,Refugee Council,Refugee Council,306,4
169042736456594,All Out,All Out,305,13
208573062515662,Freedom from Torture,Freedom from Torture,299,41
167898406587045,Holiday Extras,Holiday Extras,295,3
106631184620192,The Tenant Support Helpline,Tenant Support Helpline,287,1
106205865302441,Just Stop Oil,Just Stop Oil,283,26
26698813123,British Red Cross,British Red Cross,282,8
246872175166,Action Against Hunger UK,Action Against Hunger UK,277,127
274651352565844,Oltco Ltd,Oltco Ltd,276,113
358706239805,Scope,Scope,266,55
18044497940,Plan International UK,Plan International UK,265,30
104255571968810,Save My Vape,Save My Vape,258,6
158077247591710,Refuge,Refuge,256,43
200006375787,38 Degrees,38 Degrees,253,12
71409503111,Manchester City Council,Manchester City Council,243,2
166917856704286,Essex County Council,Essex County Council,239,21
116410721348434,Liberate Liverpool,Liberate Liverpool,225,44
698773137204706,Give My View,Built-ID,224,6
249209468838241,Good Law Project,Good Law Project,214,55
685018844928882,Labour North,The Labour Party,212,36
110538548040758,Care2 UK,John Ayling & Associates,211,14
290498754454402,European Movement UK,European Movement UK,204,8
1608245282744484,Yorkshire and the Humber Labour Party,The Yorkshire and Humber Labour Party,202,57
159969930741814,The Wildlife Trusts,The Wildlife Trusts,190,14
101255718164248,350 UK,350.org,188,5
358126247463,Speech and Language UK,Speech and Language UK,186,8
102419351480447,Budweiser Brewing Group UK&I,AB InBev,185,6
10986039307,VSO,VSO,180,8
486629864706816,Chichester Liberal Democrats,Jill Hilliard,176,26
386752004789933,Canterbury Labour Party,Canterbury Labour Group,172,32
442816382865338,Social Security Scotland,Social Security Scotland,163,4
490007667679401,Hugh James,Hugh James,161,4
262379144296298,Continental Commercial Tyres UK,Continental Commercial Tyres UK,159,2
124471347603278,Positive Money UK,Positive Money,158,4
13533633585,National Trust,National Trust,156,2
7043497714,Christian Aid,These ads ran without a disclaimer,155,3
107334993856,National Theatre Live,These ads ran without a disclaimer,147,7
46074836918,The Trussell Trust,Trussell Trust,145,1
59367068326,The Ramblers,The Ramblers,139,10
353224381469808,ifaw,IFAW,138,14
802578236475504,Erewash Labour,East Midlands Labour Party,136,7
18933990398,Stonewall,Stonewall UK,131,6
114651147002520,SSE Energy Solutions,SSE,129,16
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,128,8
46852258376,Anti-Slavery International,Anti-Slavery International,127,48
108906498687347,Knife Sentence,Knife Sentence,126,12
267272810055454,Mansfield Labour Party,Mansfield Labour Party,125,6
104804655677262,Know Violence Against Women,Cambridgeshire Constabulary HQ,124,6
143837658998810,WWT,Wildfowl and Wetlands Trust,121,8
104267545594639,North East Derbyshire Labour,East Midlands Labour Party,119,6
2047806148766050,Animal Equality UK,Animal Equality UK,118,2
691735234593687,Stop The Arc Group,Stop The Arc Group,117,4
6708565748,CBM UK,CBM UK,116,4
965312526817132,Ashford Labour,Ashford Constituency Labour Party,116,36
323967924444168,YesCymru,YesCymru,115,9
228393814606663,West of England Combined Authority,West of England Combined Authority,113,1
210400546162648,Development Bank of Wales,Development Bank of Wales,109,24
346684596111093,KinKind,KinKind Ltd,107,7
1419943011629069,The National Newspaper,The National,104,2
110100268235797,Hyphen,Link Media Corporation Ltd,104,20
13655260370,Penguin Books,Penguin Books,104,3
111503161740182,AGBI,AGBI,103,24
763665157015124,Silver Voices,Silver Voices,102,1
388650307829032,Rachel Reeves,Office of Rachel Reeves MP,101,9
7231383046,RSPCA (England & Wales),RSPCA (England & Wales),101,22
14169285463,Gumtree UK,Gumtree UK,≤100,4
112845639376,Refugee Action,Refugee Action,≤100,22
123817579216,Labour South East,The Labour Party,≤100,33
9580139707,Battersea,Battersea,≤100,1
601388547012748,Ecologi,Ecologi,≤100,68
32514078659,Liberty,Liberty,≤100,7
407402162736656,Labour East,The Labour Party,≤100,14
104062973021500,Sony Group - Global,These ads ran without a disclaimer,≤100,4
21517406388,Trees for Cities,Trees for Cities,≤100,9
1842552962660642,Saffron Walden Labour,Saffron Walden Labour,≤100,23
104659471147991,City of Leicester Conservatives,City of Leicester Conservative Federation,≤100,17
37981137361,The Children's Society,The Children's Society,≤100,2
135456716565905,Guardian Jobs,Guardian Jobs,≤100,11
108995912015327,Energy Advice London,Energy Advice London,≤100,26
804917826282199,Elmbridge Liberal Democrats,Jaska Alanko,≤100,16
632184833605348,YouPolitics.uk,Robin Michael Horsley,≤100,5
104732130870119,Slough Borough Council,Slough Borough Council,≤100,1
2279966602282911,Stoke-on-Trent Labour,Stoke-on-Trent Labour,≤100,14
89151782746,Fauna & Flora International,Fauna & Flora International,≤100,5
407959605904723,Labour West Lancashire,West Lancashire Labour,≤100,19
391643007520822,Mid Suffolk Green Party,Mid Suffolk Green Party,≤100,42
111339325988454,The Coders Guild,The Coders Guild,≤100,5
310039442421596,Scottish Labour Party,Scottish Labour Party,≤100,33
