Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,3358,5
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,2389,229
102811109411234,Do:łącz,Dołącz,2195,26
178362315106,European Parliament,European Parliament,1685,14
342536459089859,Beata Kempa,Grupa EKR - Beata Kempa MEP,1596,4
107750507339408,Bart Staszewski,Fundacja Basta,1529,1
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,1322,3
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,1261,16
57544755889,Amnesty International Polska,Amnesty International Polska,1163,29
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,1144,12
160978464020426,Sławomir Nitras,Sławomir Nitras,797,16
228168274881,wysokieobcasy,wysokieobcasy,755,7
286672948180163,Tomasz Trela,Poseł Tomasz Trela,700,5
339855706171439,Dobra Fabryka,Dobra Fabryka,637,2
102931488739,Platforma Obywatelska,Platforma Obywatelska,613,22
618179678235315,wschód,wschód,606,3
104581499325617,Wybory bez picu,Obywatelska Kontrola Wyborów,589,12
50063176484,TVN24,TVN,499,1
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,498,9
228366267271894,Warsaw Enterprise Institute,Fundacja Warsaw Enterprise Institute,481,1
371359310400318,Janusz Kowalski,Janusz Kowalski,423,18
1227194230675141,Pratia,Pratia SA,417,11
292640324174614,Hellozdrowie.pl,Redakcja Hello Zdrowie,416,8
110554885250920,Postawmy na młodzież,Stowarzyszenie Projekt Poznań,402,68
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,374,5
129996417011607,Marcin OCIEPA,Marcin OCIEPA,362,3
312204349288060,Mariusz Gosek,Mariusz Gosek,352,10
335107452998,"InPost - Paczkomat, Kurier","InPost - Paczkomat, Kurier",348,4
1683534065241470,OKO.press,OKO.press,335,10
2230234047292966,Monika Pawłowska,Monika Pawłowska,334,7
178415208919146,Suwerenna Polska,Solidarna Polska,334,5
110876148028220,Izabela Bodnar,Izabela Bodnar,331,18
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,319,3
100569026183717,W Obronie Zdrowia,W Obronie Zdrowia,315,8
323818978380073,Stanisław Derehajło,Stanisław Derehajło,310,7
123910440019,Renew Europe,Renew Europe Group,308,1
387124011444132,Wojciech Saługa Poseł na Sejm,Wojciech Saługa Poseł na Sejm,290,6
959387840744974,Bezpartyjni Samorządowcy,Bezpartyjni Samorządowcy,278,31
648495745485275,Adrian Witczak - radny Tomaszowa Mazowieckiego,Adrian Witczak - radny Tomaszowa Mazowieckiego,276,4
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,263,13
