Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
102095934751904,Deva Partisi,Deva Partisi,13678,5
102911415086731,Ömer Yazıcıoğlu,Ömer Yazıcıoğlu,8397,2
100910024639566,Ali Babacan,Deva Partisi,7117,3
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,5587,19
111436922211991,AK Parti İstanbul,AK Parti İstanbul İl Başkanlığı,3591,2
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,2380,19
427667890724620,Tarkan Akıllı,Tarkan Akıllı,1950,4
483282718428036,Meral Akşener,İYİ Parti,1748,1
111743906915630,Ekrem Gökay Yüksel,Enes Güngör,1716,3
1532389387082678,Sarıçam Belediyesi,BİLAL ULUDAĞ,935,1
1978893555749866,Alim Karaca - Fethiye Belediye Başkanı,Alim Karaca - Fethiye Belediye Başkanı,748,4
105376981385020,Referandom,Referandom,720,1
188842724507690,مفوضية اللاجئين,These ads ran without a disclaimer,672,3
1677525365597858,Türkiye SMA Vakfı,Fatih Mehmet Akdan,644,1
577263849368473,Mehmet Murat Çalık,Mehmet Murat Çalık,552,1
498579987170393,العدسة  The Lens,The Lens Post,530,24
111751313846537,Hülya Erdem,Hülya Erdem,515,13
180404128680446,Dr. Şadi YAZICI,Dr. Şadi YAZICI,496,1
842962915908391,Seçim Oyunu,These ads ran without a disclaimer,408,14
107817238461120,Edition İstanbul,These ads ran without a disclaimer,354,1
158077404753235,Çanakkale Zafer TV,Zafer Durmaz,350,5
107716364514474,Özkan Yılmaz,Özkan Yılmaz,300,1
109407151806354,İsmail İnlidere,Ismail Inlidere,294,4
103693141575878,nVidyo,Birkan Erol,294,2
64625878491,Eyüpsultan Belediyesi,Eyüpsultan Belediyesi,289,1
1493744950841097,Kınık Belediyesi,Sadik Dogruer,277,1
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,231,1
1604958276192112,Alper Taban,Alper Taban,218,4
1424394931135090,AK Parti Samsun İl Başkanlığı,Betul Zer,211,1
498108350567415,Nilüfer Deveci,Nilufer Deveci,200,1
100345912204104,Nuri Cengiz,Cumhuriyet Halk Partisi,200,6
108326202061234,Paramistr,These ads ran without a disclaimer,196,1
145814368809315,Kadıköy Belediyesi,Kadıköy Belediyesi,189,8
111448048019972,مركز صدارة للمعلومات,مركز صدارة للمعلومات,188,12
101774222749359,Ela Leyla Umur Altan,Ela Leyla Umur,188,3
107924807410702,Samet Bağcı,Samet Bağcı,185,7
110010815263548,Gerçek Gündem TV,Bülent Özdoğan,171,2
544709892682598,KPSS KOÇU,These ads ran without a disclaimer,166,1
115200872713381,Muzaffer Bıyık,Darıca Belediyesi,145,2
