Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
532716330164048,Sole Núñez,PautaPY,2444124,45
110447625137045,Pilar Callizo,PautaPY,1720045,9
1468570519872644,Santiago Peña,PRANA SA,1209006,17
150229055012487,UNICEF Paraguay,UNICEF Paraguay,1080236,8
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,662007,8
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,654154,11
196599783696918,Efrain Alegre,Efrain Alegre,570800,35
102467002671611,Jorge Heisecke,Jorge Heisecke,555817,8
1222077187832207,Gustavo Leite,Gustavo Alfredo Leite Gusinky,549048,3
102963512483270,PyElige,PY Elige,538274,6
105796025619350,Tati Giménez Diputado 2023,Tati Giménez Diputado 2023,389971,7
325540631525675,En La Tecla,En la Tecla,388791,5
102266292553995,Sucia Política,Diego Ricardo Ramírez,318756,5
161156667809582,Leo Rubin,Leo Rubín,285505,7
176941749043831,YAMIL ESGAIB,Yamil Esgaib,274730,3
103771265752808,Vysokolán,Stephan Vysokolán,272255,1
1856745507987901,Dr. Guillermo Rodriguez Duré,Douglas Mateus Hendges,272155,3
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,259709,15
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,250126,4
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,242908,5
153958777947957,Paulo Reichardt,Paulo Reichardt,240262,5
100959471597014,José Antonio Galeano,José Antonio Galeano,196953,10
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,176513,3
103681832340596,Nelson Kpeto Cano,Kpeto Cano,157524,3
113351910838827,Alma Cívica,Alma Cívica,128128,6
1753251591598763,Dani Mujica,Celso Kevin Ramon Sánchez Florentin,119928,7
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,109810,4
104430091943649,Juan Manuel Del Puerto. Senador 2023,Verenis Liliana Raquel Araujo Rojas,106655,4
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,98521,4
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,91825,4
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,91761,3
103114005868340,Rodrigo Rios Coronel,IMAGEN DE GOBIERNO,85082,4
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,84645,4
105052422297773,Pedrito Gómez,Maria Jose Castillo Vega,84149,6
517426394969535,Ricardo Canese,Ricardo Canese,82631,2
1575743279360941,Carlos Cáceres Sarubbi Senador 2023,Carlos Agustin Caceres Sarubbi,76911,7
241512319274531,Sixto Pereira,Sixto Pereira,71075,2
102171848430562,Dr. Noguera 2023,Jacinto Rafael Noguera Arzamendia,67415,4
102137945346781,Movimiento Ciudadanía Activa,Movimiento Ciudadanía Activa,67027,1
103966462488145,Ulises Martínez - Gobernador,Moises Ulises Martinez Benitez,64609,4
1386037631635162,Hugo Ramírez,Nahuel Ayala Gomez,63445,2
107833595148374,Diputado José Rodríguez 2023 - 2028,Diputado José Rodríguez 2023 - 2028,58000,2
2153366651445517,Líder Radio Tv Online,Líder Radio Tv Online,52330,1
1151984808290856,Hugo Portillo,Hugo Portillo,50416,4
103373961784268,Giani Ramírez,Giani Ramírez,48731,1
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,44481,4
141678063114851,Ruben Velazquez,Dalva Natividad Acosta Vallejos,44319,4
102940895895901,Victor Herreros Gimenez,Victor Herreros,42452,2
392501567470357,Martín Arévalo,Mario Martin Arevalo Fernandez,40805,1
943824938962084,Luis Fernando,Luis Carlos Arce,40250,1
495567100804506,Tito 2023,Federico Rafael Vergara Aguero,36694,2
111519571676798,Abel Cabral Lista 300 Opción 2,Abel Cabral,34203,2
114574908102864,Alianza VAMOS Por Boquerón,Alianza Vamos Por Boquerón,32503,3
102649292598442,Senador Hugo Richer,Senador Hugo Richer,32456,3
2308001132577054,Alejo Ventura,Alejo Ventura,31356,1
1403603539906921,Manu Morínigo Chaparro PY,Manu Morínigo Chaparro,29606,1
105181039022571,Alcides Samudio RAS Diputado,Rumildo Alcides Samudio Peña,27213,1
1518537951510136,Sidinei Heinemann Zuse,Sidinei Heinemann Zuse,26616,1
1510805942583059,Norma Zarate de Monges,Norma Zarate,25975,1
110259408342427,Walter Garcia,Walter Garcia,23682,1
461660720881072,José Rodríguez,These ads ran without a disclaimer,22957,1
613341488786700,Miguel Del Puerto,Miguel Angel Del Puerto Silva,22095,1
105249395726210,Edgar Leite Resquin,Edgar Trinidad Leite Resquin,21898,1
110519067948636,Silvani Concejal x Cordillera 2023,Anibal Silvani Asilvera Martinez,21531,2
112692571431064,Jaime Samudio,Maria Irismar Armoa Diaz,20761,2
100265174952816,Cesarito Sosa,César Luis Sosa Fariña,20228,1
110213485203305,Celso Ynsaurralde,Celso Ynsaurralde,19889,1
1441704549436832,Regina Rios,Regina Rios Irala,18375,1
123599227695584,Patria Querida Lambaré,Patria Querida Lambaré,17199,2
103429818624929,Edu Garay,Eduardo Garay,17107,3
124476131441330,Partido Hagamos,Partido Hagamos,16673,1
112013680926673,Fabiola Galeano,Fabiola Galeano,14915,2
101750721716486,Dra. Maria Gloria Rodriguez,Maria Gloria Rodriguez De Fragnaud,14198,1
109846981881280,Arlene Aquino Diputada,Edith Arlene Aquino Morel,13326,1
222961017827862,Edgar Olmedo,Edgar Olmedo,10897,1
1480283795370502,Jorge Avalos Mariño Diputado Nacional,Omar Fretes,10628,1
438741996188530,Eusebio Alvarenga Diputado Nacional,Eusebio Alvarenga Diputado Nacional,10518,1
797815127058039,Delighttourscancun,These ads ran without a disclaimer,10513,1
109041755331821,Esther Roa,Maria Esther Roa De Espinola,8541,1
101557432041474,Levi Leguizamón,Levi Leguizamón,8355,1
103067808746490,Omar Velázquez,Omar Velazquez,8263,2
109558111824540,Rafa Burgos,Cristian David Moreira Gonzalez,8109,1
101694278594292,Nelson Cano,Eric Fabian Benitez,8023,2
107280817646184,Estefi Careaga,Estefanía Maria Careaga Cacace,7739,1
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,7326,2
108982768685910,Cynthia Rios Diputada,Wilson Armoa,7321,1
104395551660554,Belem Melgarejo Jara,Hugo Milciades Morel Figueredo,6285,1
881571071938611,Radar Social TV,Armando Daniel Urbieta,6076,1
943824938962084,Luis Fernando,Luis Fernando,6047,1
237898026337131,Impacto Caaguazú- Digital.,impactocaaguazu,5630,2
1547194582252394,Denis Lichi,Global Agencia,5475,6
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,4719,1
108956608577334,Gaspar Centurión,Gaspar Centurión,4618,2
108154268869735,Dr. Vicente Fariña Senador,William Andrés Campuzano Ruiz,3733,2
101384675336775,OSCAR LÓPEZ Tu Concejal,Yisel Maria Esperanza Ojeda Lopez,3497,1
