Location name,Amount spent (EUR)
Burgenland,187
Carinthia,2187
Lower Austria,1146
Salzburg,508
Styria,1054
Tyrol,535
Unknown,≤100
Upper Austria,985
Vienna,1465
Vorarlberg,252
