Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,40345,29
120343698070515,Liberální institut,Liberální institut,17360,5
314038193269,211 - Zdravotní pojišťovna ministerstva vnitra ČR,Zdravotní pojišťovna ministerstva vnitra ČR,11632,23
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",8914,5
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,6210,8
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,3573,7
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,2860,6
178362315106,European Parliament,European Parliament,2622,10
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,2499,8
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,2269,4
107898832590939,European Commission,European Commission,2168,6
228361180513562,Deník E15,CZECH NEWS CENTER a. s.,2039,1
1956144064659620,BlueTV,Aliance pro budoucnost,1811,1
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,1763,5
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,1676,4
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,1546,4
356451014434612,Marian Jurečka,KDU-ČSL,1421,10
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,1359,2
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",1060,12
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,1049,1
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,919,6
108726857444837,České zájmy v EU,DFMG,843,7
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,832,3
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,791,4
424114981002397,Český rozhlas Plus,Český rozhlas,745,20
287724754662359,HateFree Culture,HateFree Culture,674,2
2355870998014543,Sázíme budoucnost,Nadace Partnerství,636,2
101894271393926,Daniel Kůs - Radní Plzně,Daniel Kůs,620,3
1469427909957890,Reportér magazín,Reportér magazín,614,2
90002267161,TOP 09,TOP 09,565,6
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,544,18
107996628144164,PRAHA 6 SOBĚ,PRAHA SOBĚ,521,6
693725074166331,Naše zdravotnictví,Naše zdravotnictví,484,6
416190415243,Fakulta životního prostředí - ČZU v Praze,Fakulta životního prostředí,464,20
302134090396266,Zdeněk Hřib - náměstek pro dopravu,Česká pirátská strana - Praha,424,3
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,424,3
495496033796328,Stanislav Blaha,Stanislav Blaha,402,4
822146574595819,Agrární komora České republiky,Agrární komora České republiky,402,1
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,383,7
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,368,1
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,334,3
102844685102730,Olga Richterová - místopředsedkyně Sněmovny,Česká pirátská strana,325,3
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,313,4
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,294,4
609246842426009,Rekonstrukce státu,Rekonstrukce státu,293,2
251656685576,KDU-ČSL,KDU-ČSL,276,2
114979717860158,VL&Partneři,VL&Partneři s.r.o,273,4
101571722521084,Prahajede.cz,Magistrát hl. města Prahy,266,2
1488001698123402,Tomáš Kaštovský,Tomáš Kaštovský,261,6
125830487980906,Solární asociace,Solární asociace,257,2
