Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,34314306,3
54779960819,United Nations,United Nations with Facebook Ad Credits,6923838,3
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,5461674,71
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,2498028,2
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,2284072,8
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,2157762,30
197545083607941,Harian Kompas,Harian Kompas,1658340,54
1419236281714929,Andrei Angouw,Bryan Sumilat,1421491,1
110090765246136,Yanti Airlangga,Yayasan Golkar Institute SPKP,1149183,9
101960622677350,E-KTA Partai Golkar,Yayasan Golkar Institute SPKP,1144874,11
102262302515901,Henry Indraguna,Ananda Puja Wandra,1034989,4
695605000462574,CNN Indonesia,CNN Indonesia,992375,1
104549327891079,Dermawan,Frista Kurniasari,788885,2
105124862343150,G24 Golkar Jateng,Yayasan Golkar Institut SPKP,733976,7
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,683272,13
108308008686834,G24 Golkar Jabar,Yayasan Golkar Institut SPKP,612453,4
102122622640795,Catatan Menko Airlangga,Yayasan Golkar Institut,577046,2
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,534477,25
100248349384577,Jateng Dukung Ganjar,Ganjar Nusantara Indonesia,508536,5
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,506724,4
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,470683,36
144214102401186,Maman Abdurrahman,Maman Abdurrahman,457110,4
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,415317,27
101203454841155,Kota Kite,Prayogo,376769,4
106659018854198,G24 Golkar Jatim,Yayasan Golkar Institut SPKP,371613,3
105621692292591,G24 Golkar Sulsel,Yayasan Golkar Institut SPKP,365898,6
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,359276,2
103581752405141,Sobar Harahap,Juniar Dwi Harianto,358676,5
103110502426027,Jatim Dukung Ganjar,Ganjar Nusantara Indonesia,358240,15
1959960104257176,Ariyo Bimmo,Partai Solidaritas Indonesia,353074,1
342449962923657,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,343506,6
1690573611256871,Pemerintah Kota Manado,Bryan Sumilat,294492,1
107087892161368,G24 Golkar Sulut,Yayasan Golkar Institute SPKP,266534,3
100738338510838,Bangkitlah Indonesia,Iwan Hardiansyah,259458,12
105351238986805,G24 Golkar Sumut,Yayasan Golkar Institut SPKP,236996,3
109614491898151,G24 Golkar NTT,Yayasan Golkar Institut SPKP,218472,3
106074385580593,G24 Golkar Banten,Yayasan Golkar Institut SPKP,208532,6
103610389181419,G24 Golkar Jambi,Yayasan Golkar Institut SPKP,203501,9
105567345649477,G24 Golkar Sumsel,Yayasan Golkar Institut SPKP,191562,3
1033193516732257,Jabar Dukung Ganjar,Ganjar Nusantara Indonesia,182972,4
109421458610554,G24 Golkar Riau,Yayasan Golkar Institute SPKP,163980,3
101389706093580,G24 Golkar Lampung,Yayasan Golkar Institute SPKP,163127,5
102551632634848,G24 Golkar Papua,Yayasan Golkar Institute SPKP,157708,5
111705291366075,Sobat Erick Thohir,Antonius Maghu Ate,157126,6
102981496004696,Relawan Sedulur Nafa Urbach,Siti Rospeni,152318,6
111431385073299,G24 Golkar Bengkulu,Yayasan Golkar Institute SPKP,149500,9
1716437738583378,Banten Dukung Ganjar,Ganjar Nusantara Indonesia,149077,4
102477679297861,G24 Golkar Sumbar,Yayasan Golkar Institute SPKP,146426,4
975393075954579,Syahrul Yasin Limpo,Ideabuzz ID,145802,1
100398849135155,Sandiku Sayang,Iwan Hardiansyah,142020,6
102608695949373,G24 Golkar Gorontalo,Yayasan Golkar Institut SPKP,140843,6
102331445974678,G24 Golkar Kalbar,Yayasan Golkar Institut SPKP,137416,5
