Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,228
Guria,≤100
Imereti,256
Kakheti,≤100
Kvemo Kartli,127
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,156
Samtskhe-Javakheti,≤100
Shida Kartli,119
Tbilisi,1184
