Location name,Amount spent (BRL)
Acre (state),726
Alagoas,3208
Amapá,1250
Amazonas,4843
Bahia,11600
Ceará,11893
Espírito Santo,4401
Federal District,6892
Goiás,8398
Maranhão,5771
Mato Grosso,5379
Mato Grosso do Sul,4840
Minas Gerais,33929
Paraná,18209
Paraíba,3544
Pará,7286
Pernambuco,8742
Piauí,3335
Rio Grande do Norte,3482
Rio Grande do Sul,22011
Rio de Janeiro (state),22185
Rondônia,4133
Roraima,1226
Santa Catarina,11297
Sergipe,3364
São Paulo (state),73303
Tocantins,1448
Unknown,≤100
