Page ID,Page name,Disclaimer,Amount spent (VEF),Number of ads in Library
564188034075673,Roberto Enriquez,an advertiser in Venezuela,41252371,2
114588254559934,Concejo Municipal de San Francisco,an advertiser in Venezuela,24487423,2
108236238428619,Concejo Municipal de Maracaibo,an advertiser in Venezuela,18509942,3
11449543593,Carlos Ocariz,an advertiser in Venezuela,15204952,4
100426612940178,Concejo Municipal de San Diego,an advertiser in Venezuela,6464980,1
116093674518,César Pérez Vivas,an advertiser in Venezuela,5189984,8
31121558686,BBVA Careers,These ads ran without a disclaimer,2334283,1
342910153967,Upata al Día TV,an advertiser in Venezuela,500000,1
108537340548276,"Haiku, Inc.",These ads ran without a disclaimer,500000,1
101873452829340,estafasinmobiliarias,These ads ran without a disclaimer,372499,1
1473321922884514,Chińskie Radio Międzynarodowe,These ads ran without a disclaimer,100177,1
101087222659264,Viral vid 82,These ads ran without a disclaimer,37500,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,2841,1
102240822781031,aboriginalwarfare,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
128985777176957,Church Life Journal,These ads ran without a disclaimer,≤100,1
148231808588187,Gatorade Venezuela,an advertiser in Venezuela,≤100,1
502665456448329,Federico Barolin,These ads ran without a disclaimer,≤100,1
156788224389897,University of Toronto Scarborough (UTSC),These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,2
178168275528158,Secretaría General Iberoamericana (SEGIB),These ads ran without a disclaimer,≤100,1
136515966360349,BBTV,These ads ran without a disclaimer,≤100,1
100638232952026,X21-20,These ads ran without a disclaimer,≤100,1
106614631788380,Kitco Mining,These ads ran without a disclaimer,≤100,2
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,2
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100,1
239638081291884,Bodegas Contigo,These ads ran without a disclaimer,≤100,1
