Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
301774903545521,Brasil Paralelo,Brasil Paralelo,17528,68
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,11111,265
239665829565195,Cidade de São Paulo,Pago por Prefeitura de SP,5176,43
54779960819,United Nations,United Nations with Facebook Ad Credits,4084,9
159103797542,Greenpeace Brasil,Greenpeace Brasil,2716,165
101189854802059,Revista Oeste,Revista Oeste,2483,12
465235726843103,Ambev,Ambev,2326,5
109770755848061,Suzano,Suzano SA,1948,8
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,1471,42
105527742878890,Prefeitura do Recife,Prefeitura do Recife,1246,12
197587446941661,Valor Econômico,Editora Globo,1164,20
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,1136,197
330379553673497,Oxfam Brasil,Oxfam Brasil,1056,150
130458937054870,Governo do Estado do Paraná,Governo do Estado do Paraná,1046,1
314916388685112,Deputado Val Ceasa,Roosevelt Barcelos,1031,3
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,996,18
145247469014742,Prefeitura do Rio de Janeiro,PREFEITURA DA CIDADE DO RIO DE JANEIRO - PCRJ,971,17
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,932,23
139640876082234,Pés Sem Dor,These ads ran without a disclaimer,892,24
106869981440689,Brasil Certo,BRASIL CERTO,674,15
560599677292902,Prefeitura de Belém,Prefeitura de Belém,613,2
520803328039440,Recicla Sampa,Eco Urbis e Loga,597,50
843985505628610,Órigo Energia,Órigo Energia,592,2
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,590,4
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,578,6
169264993128249,Prefeitura de Fortaleza,Outcome Digital Strategy,576,2
7970426802,WWF-Brasil,WWF-Brasil,569,40
104738421003389,InvestNews BR,Easynvest,567,15
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,542,8
267683643272117,Edmilson Rodrigues,Edmilson Brito Rodrigues,510,1
367980806622995,Bruna Furlan Deputada Estadual,Bruna Furlan,509,58
1943461812591225,Francês Ativo Avec Elisa,These ads ran without a disclaimer,497,14
454363287967300,Elvis Cezar,Governo360,473,5
258088921369,TOTVS,TOTVS,470,6
106091268052699,Prefeitura de Diadema,Prefeitura de Diadema,466,5
