Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
109217671008015,A kopasz oszt,Megafon,439391,4
118152054556475,Deák Dániel,Megafon,427832,4
103946674951254,Kötter Tamás,Megafon,427321,8
102414628645144,Korondy Tamás,Megafon,299439,2
224274995688487,Bohár Dániel - Riporter,Megafon,282357,2
503614639975773,Trombitás Kristóf,Megafon,280640,2
278117815576023,EU Justice and Consumers,EU Justice and Consumers,176196,12
543788999005363,ORIGO,Mediaworks Hungary Zrt.,173902,19
286759004682537,Tranzit,Kommentár Alapítvány,173472,3
248172631940,Mandiner,Mediaworks Hungary Zrt.,138658,17
191461774219575,hirado.hu,hirado.hu,113222,28
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,88126,8
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,74577,9
1534911313439123,Ripost,Ripost,69220,8
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,58156,6
178362315106,European Parliament,European Parliament,42485,9
193702058028595,Lázár János,Lázár János hivatalos oldala,34316,2
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,32849,6
131283758531,HVG,HVG Kiadó ZRt.,32845,22
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,31564,6
109414841321682,Magyar Falu Program,Miniszterelnökség,29726,4
107714692006327,Szájensz Szeánsz,Szájensz Szeánsz,26386,10
76748198685,Budapest Pride,Budapest Pride,22964,12
100505208108482,Budapest Városháza,Budapest Főváros Önkormányzat,22781,14
167604093409160,Promenad24,Dél-alföldi Média Centrum Kft.,21230,1
109528965046103,MCC Feszt,Mathias Corvinus Collegium,20243,7
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,19827,10
1265353903615539,Oeconomus,Oeconomus,19127,23
594088897289853,Alapjogokért Központ,Alapjogokért Központ,18978,8
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,17846,56
265672590604606,Makronóm.Blog,Makronóm.Blog,17380,4
1920158678081160,Nemzetpolitikai Államtitkárság,Nemzetpolitikai Államtitkárság,17236,4
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,16014,2
123910440019,Renew Europe,Renew Europe Group,14627,2
431912934327201,Lőcsei Lajos,Momentum Mozgalom,13869,1
851784814892644,Simicskó István,KDNP frakció,13402,3
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,12838,4
1926735160968885,Válasz Online,Válasz Online,12527,5
