Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
101589645013040,Thrive by Five,Thrive By Five,7687,36
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,5350,399
532962446729390,Australian Families,Department of Social Services,3915,49
299753643444311,AEC,Australian Electoral Commission,3238,30
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,3002,26
104419985146228,Ekō Australia,Ekō Australia,2101,2
10113538711,WWF-Australia,WWF-Australia,1999,23
514475628623089,Our Watch,Our Watch,1983,2
494820897261439,Bank Australia,Bank Australia,1777,55
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1529,42
196586557019555,CPA Australia,CPA Australia,1500,1
104180525925926,Fair Australia,Advance Australia,1419,11
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,1296,15
160054227468,World Vision Australia,World Vision Australia,1204,14
1776727752614025,Glencore,Glencore Australia,1132,12
845410525497100,Launch Housing,Launch Housing,1121,36
89794331215,Oxfam,Oxfam Australia,732,87
182564410468,Australia for UNHCR,Australia for UNHCR,643,83
350996037887,Beyond Zero Emissions,Beyond Zero Emissions,640,42
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,636,26
108695110952294,Greens MPs,Greens MPs,593,16
345960425540557,The Climate Council,The Climate Council,581,27
119271104477423,Essential Medicine Shortages,The Pharmacy Guild of Australia,577,11
101791315693,Destiny Rescue,Destiny Rescue,555,29
486290621414640,Australian Government Department of Health and Aged Care,Australian Government Department of Health,510,3
231341250224498,Australian Ethical Investment,Australian Ethical Investment,490,65
102329728050606,Yes23,Yes23,471,19
105140971475089,Chuffed.org - Australia,Chuffed.org,431,4
157812980921536,Environmental Defenders Office,Environmental Defenders Office,416,67
44295826958,Australian Marine Conservation Society,Australian Marine Conservation Society,409,7
161854162881,Greenfleet,Greenfleet,404,29
352953834815624,Jason Wood MP,Jason Wood MP,401,9
10852627380,World Animal Protection Australia,World Animal Protection Australia,389,25
325083185784,Minus18,Minus18,382,10
104389532222332,Solutions,Solutions for Australia,378,6
1414406035466037,Jeremy Rockliff,Jeremy Rockliff,364,5
8422338499,The Wilderness Society,The Wilderness Society,363,50
1606513883009154,Kerrynne Liddle - Liberal Senator for SA,Senator Kerrynne Liddle,362,5
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,350,120
194784127232544,SBS Arabic24,SBS Arabic24,350,5
425487554863185,First Peoples' Assembly of Victoria,First Peoples' Assembly of Victoria,348,26
107939487783753,Garth Hamilton MP,Garth Hamilton MP,339,23
148322645565800,Andrew Wallace - LNP Federal Member for Fisher,Andrew Wallace MP,337,2
362805317148988,Keith Pitt,Keith Pitt,328,6
105348385388237,Senator Babet,Ralph E D Babet,327,7
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,318,3
149648047339,Save the Children Australia,Save the Children Australia,306,21
150698155004187,Senator Louise Pratt,Senator Louise Pratt,299,9
157481181070130,Indigenous Employment Australia,Indigenous Employment Australia,296,107
936147539773859,Great Barrier Reef Foundation,Great Barrier Reef Foundation,292,93
332509390785960,Angie Bell MP,Angie Bell MP,292,1
135933556447881,Australian Republic Movement,Australian Republic Movement,275,4
1766598643576242,Place Score,PLACESCORE,261,24
147373667055,Senator Nick McKim,Senator Nick McKim,258,2
54879226285,Teach For Australia,Teach For Australia,256,76
726565307466774,Peta Murphy MP Federal Member for Dunkley,Peta Murphy MP Federal Member for Dunkley,255,5
523586527672529,Annastacia Palaszczuk MP,Annastacia Palaszczuk MP,254,13
759333260797196,Libby Mettam,Libby Mettam,246,94
125812604095801,Invasive Species Council,Invasive Species Council,245,108
145262132264710,Angus Taylor MP,Angus Taylor MP,244,6
140527268700,Act for Peace,Act for Peace Ltd,243,24
200819325600,ActionAid Australia,ActionAid Australia,243,54
694832627392516,Prime Super,Prime Super,240,107
22746335927,Bob Brown Foundation,Bob Brown Foundation,239,2
376006035816016,Storyworth,These ads ran without a disclaimer,237,1
90728602000,Greening Australia,Greening Australia,235,50
100492139310916,Australian Assange Campaign,Australian Assange Campaign,233,3
109529059078471,Australian Himalayan Foundation,Australian Himalayan Foundation,229,19
312189205577810,Australian & New Zealand Mental Health Association,AST Management,227,3
502649159770974,Tim Watts MP,Tim Watts MP,226,2
948595148496917,Andrew Hastie,Andrew Hastie,221,23
1660905180833979,Parliament of Victoria,Parliament of Victoria,220,12
316480331783930,Australian Unions,Australian Unions,216,75
101791443183,Melbourne Water,Melbourne Water,208,4
134712696593275,Dan Andrews,Daniel Andrews MP,208,1
2383045228374491,CPAC Australia,Conservative Political Action Network Ltd,207,14
150255771679533,Karen Andrews MP,Karen Andrews MP,198,1
174666115898903,Jerome Laxale MP,Jerome Laxale,193,2
708439212837712,Tasmanian Government,Department of Premier and Cabinet,190,3
317158175535179,BitLife,These ads ran without a disclaimer,181,4
198538033525283,deadly stories,"Department of Seniors, Disability Services and Aboriginal and Torres Strait Islander Partnership",176,4
113174381629359,Alcoa Australia,Alcoa Australia,176,17
504855933190931,Time for Change - Change Aged Care,United Workers Union,172,33
161107919341,Save Our Marine Life (Australia),Save Our Marine Life (Australia),170,12
162107547181406,LNP - Liberal National Party,Liberal National Party of Queensland,168,27
353909191473562,Darren Chester MP,Darren Chester MP,166,4
272757739102,Engineers Australia,Engineers Australia,163,10
117058357932949,Constitutional Equality,Constitutional Equality,162,14
107765634022348,Henry Pike MP,Henry Pike MP,159,16
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),156,35
2232624883416629,Melissa McIntosh MP,Melissa McIntosh MP,155,23
109064267654080,Senator Dorinda Cox,Senator Dorinda Cox,154,7
1621692424754301,Minderoo Foundation,Minderoo Foundation,152,8
424864151385105,Gavin Pearce MP,Gavin Pearce MP,150,1
76212817063,CARE Australia,CARE Australia,148,6
708298282615442,Ted O'Brien MP - Federal Member for Fairfax,Ted O'Brien MP,146,2
32799215298,Animals Australia,Animals Australia,146,15
279645455502809,Ross Vasta MP,Ross Vasta MP,145,3
521903907906391,Senator Linda Reynolds,Senator Linda Reynolds,143,7
105084998845350,BPH Energy,BPH ENERGY LTD,142,147
397307097023253,Justine Elliot MP,Justine Elliot MP,139,2
387624131383295,Dept of Communities and Justice NSW - stronger together,Department of Communities and Justice,135,4
547466642107014,Josh Wilson MP,Josh Wilson MP,135,2
134195116658191,UNSW Law & Justice,UNSW Sydney,133,1
