Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,18470084,15
23383061178,Prabowo Subianto,indonesia Adil makmur,6818095,7
102793242742002,Jaksapedia,JAKSAPEDIA,5383643,34
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,4270922,143
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,2018678,18
164882486874333,antaranews.com,antaranews.com,1941506,6
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,1696986,79
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,1376147,19
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,1328857,15
342449962923657,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,1317418,66
197545083607941,Harian Kompas,Harian Kompas,1058497,30
111864151754055,Esensi TV,Esensi Tv,983571,13
101284185918970,Rumah Kita Riau,Ganjar Nusantara Indonesia,778064,5
102708602466860,Riau Dukung Ganjar,Ganjar Nusantara Indonesia,773629,5
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,689764,3
100382756075812,GP Kalimantan Timur,Ganjar Nusantara Indonesia,688443,4
102317908914727,Climate Justice Indonesia,Climate Justice Indonesia,665461,6
144214102401186,Maman Abdurrahman,Maman Abdurrahman,632059,4
104830667806476,Melihat Indonesia,Melihat Indonesia,589522,22
102350232731810,Satochi Jepang - Solusi Untuk Penderita Diabetes Tipe 1 Dan 2,These ads ran without a disclaimer,589004,2
1716437738583378,Banten Dukung Ganjar,Ganjar Nusantara Indonesia,577107,4
105984728799517,Sulsel Dukung Ganjar,Ganjar Nusantara Indonesia,540306,4
106681168697547,Rumah kita sulsel,Ganjar Nusantara Indonesia,495402,4
217841272115804,Kabar Golkar,Yayasan Kabar Golkar,491760,35
103290336009963,Akbar Faizal Uncensored,Yayasan Infobox,490579,37
2222018624739038,Jakarta Dukung Ganjar,Ganjar Nusantara Indonesia,485541,3
107611851968705,Sumsel Dukung Ganjar,Ganjar Nusantara Indonesia,482577,3
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,419380,28
104427162506872,Fakta Anies,Fakta Anies,417249,4
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,410046,2
318316705029207,Jefirstson R Riwu Kore,Jefirstson R Riwu Kore,404477,2
105425845606525,Balikpapan terdepan,Ganjar Nusantara Indonesia,400000,2
108033718631640,GP Kalimantan Barat,Ganjar Nusantara Indonesia,400000,2
112121101796090,Opini 2024,Juniar Dwi Harianto,395348,13
444318475704011,Yayasan Bangun Kecerdasan Bangsa,Yayasan Bangun Kecerdasan Bangsa,386449,18
101552865962561,GP Oku Raya,Ganjar Nusantara Indonesia,379805,3
111805655036485,Humas DPRD Pati,Aditya Rachmat Pamungkas,341369,9
110952238516382,Kiki Daliyo,Juniar Dwi Harianto,329999,11
173776079818775,Saiful Mujani,Saidiman,324000,2
1854187061497992,Jogja Dukung Ganjar,Ganjar Nusantara Indonesia,323751,2
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,320989,1
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,320211,12
101013849386195,Tema Bantul,Ganjar Nusantara Indonesia,299861,2
101383579268587,Sumut Dukung Ganjar,Ganjar Nusantara Indonesia,297208,2
813887722072071,Yayasan Pundi Amal Bakti Ummat,Yayasan Pundi Amal Bakti Ummat,297100,18
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,293869,5
111090608323091,GP Kalimantan Selatan,Ganjar Nusantara Indonesia,292445,2
103581752405141,Sobar Harahap,Juniar Dwi Harianto,291769,11
104217932476562,Ali Badrudin,Aditya Rachmat Pamungkas,291346,6
110195338413992,GP Kalimantan Tengah,Ganjar Nusantara Indonesia,290651,2
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,279550,12
101053572540830,Sahabat Inspirasi,Ganjar Nusantara Indonesia,269930,2
101897212629526,Suasana jogjakarta,Ganjar Nusantara Indonesia,265961,2
39684526732,Wanda Hamidah,Yayasan Infobox,251142,1
1419236281714929,Andrei Angouw,Bryan Sumilat,249911,1
1481929088506672,Andini Effendi,Yayasan Infobox,246134,2
104708079203574,Airlangga Hartarto 2024,Yayasan Infobox,246103,1
110090765246136,Yanti Airlangga,Yayasan Golkar Institute SPKP,246065,3
1690573611256871,Pemerintah Kota Manado,Bryan Sumilat,245992,3
109152778730274,Miea Kusuma,Yayasan Infobox,245450,2
101433369464014,Talang Institute,Yayasan Infobox,245273,1
101077676255512,Yayasan Berbakti Semangat Indonesia,Yayasan Infobox,243772,1
104529685103842,Fraksi Gerindra DPRD Jawa Barat,Andre Lukman,213895,6
1033193516732257,Jabar Dukung Ganjar,Ganjar Nusantara Indonesia,200000,1
101218402657205,GP Aceh,Ganjar Nusantara Indonesia,200000,1
112465261559898,Lensa Kutai Kartanegara,Ganjar Nusantara Indonesia,200000,1
100343616115301,Deli serdang tertanam,Ganjar Nusantara Indonesia,200000,1
101872465967714,Samarinda Bahagia,Ganjar Nusantara Indonesia,199999,1
642603442612516,Muktar Efendi Harahap,Muktar efendi harahap,197528,8
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,191008,22
106499898747570,Lampung Dukung Ganjar,Ganjar Nusantara Indonesia,171838,4
104317482149268,DPRD Provinsi Jawa Timur,Dinni Anggraeni,165314,5
111705291366075,Sobat Erick Thohir,Antonius Maghu Ate,157723,8
114046941578656,Tim Pemenangan HAM,Relawan HAM,148550,1
101428652793656,Readktif,Aditia Ramdani,146255,6
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",Rohmat Marzuki,143333,3
895727830637189,Relawan Puan,Mohammad Izur Islami,127826,6
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,118923,12
103411659195911,JIMAT,Arik Luviani Putri Yasa,114399,6
312490859193724,mensbatik,Bayu Setayudha,113687,3
211489955729025,KompasData,Harian Kompas (PT Kompas Media Nusantara),111152,6
111241268349257,Ogan Komering ilir Cerita,Ganjar Nusantara Indonesia,110653,1
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,109207,12
342449962923657,Berita Ganjar Pranowo,Septian Raharjo,104757,2
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,102262,2
103110502426027,Jatim Dukung Ganjar,Ganjar Nusantara Indonesia,100000,1
101491652672085,Gagasan Banyuasin,Ganjar Nusantara Indonesia,96584,1
111272021680009,Cendekiawan Palembang,Ganjar Nusantara Indonesia,95800,1
101367882644316,GP Gorontalo,Ganjar Nusantara Indonesia,94929,1
112570091503539,GP Papua,Ganjar Nusantara Indonesia,94902,1
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,93669,1
102418629201622,GP Nusa Tenggara Timur,Ganjar Nusantara Indonesia,92788,1
114105438017003,GP Nusa Tenggara Barat,Ganjar Nusantara Indonesia,92197,1
107019302070970,GP Kepulauan Riau,Ganjar Nusantara Indonesia,91276,1
101220845990276,GP Bengkulu,Ganjar Nusantara Indonesia,91217,1
112121504882485,GP Bali,Ganjar Nusantara Indonesia,90554,1
106767125434048,Rumah GP Sumatra Barat,Ganjar Nusantara Indonesia,90273,1
101851468280755,RUMAH KITA Lamongan,Ganjar Nusantara Indonesia,90233,1
106584595452427,Rumah GP Pantura,Ganjar Nusantara Indonesia,89430,1
101648362613609,GP Sulawesi Tengah,Ganjar Nusantara Indonesia,89277,1
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,89041,10
110897011635842,Ganjar Jabar,Ganjar Nusantara Indonesia,88776,1
104052735675516,Sulut Dukung Ganjar,Ganjar Nusantara Indonesia,88433,1
100248349384577,Jateng Dukung Ganjar,Ganjar Nusantara Indonesia,87647,1
109506435180993,Gowa terbuka,Ganjar Nusantara Indonesia,87311,1
108705558596782,Makassar berteman,Ganjar Nusantara Indonesia,87221,1
103459482464091,Membawa langkat,Ganjar Nusantara Indonesia,85769,1
108294188639371,Medan satu,Ganjar Nusantara Indonesia,85513,1
635425077088293,Sahabat Pak Tengku,Ero Sukarna,80743,4
108590398254377,Ibnu Abdillah,Ibnu Abdillah,79762,2
127232094369851,Sayed Abubakar A. Assegaf - Fanspage,Sayed Abu Bakar Abdullah,78667,10
101772656128822,Pesawaran Menawan,Ganjar Nusantara Indonesia,76099,1
104059522383148,Golkar Bangka Barat,Golkar Bangka Barat,74908,3
105316368950838,Pantau Magelang,Ganjar Nusantara Indonesia,74705,1
101396779210463,Rumah Kita Jatim,Ganjar Nusantara Indonesia,72805,1
100754459407291,Inspirasi Bandar Lampung,Ganjar Nusantara Indonesia,68494,1
544107539358354,"Dr. H. Rusman Ya'qub, SPd, MSi",Rusman Yaqub,67895,14
103742372435301,Serang News,Ganjar Nusantara Indonesia,66614,1
108358428631534,Lampung Selatan Bersuara,Ganjar Nusantara Indonesia,56769,1
111613951635299,Lampung Timur Pedia,Ganjar Nusantara Indonesia,56136,1
565208910168178,HKTDC 香港貿發局,These ads ran without a disclaimer,55398,4
100780439404059,Aspirasi jakarta utara,Ganjar Nusantara Indonesia,55006,1
110827921712816,Melihat jakarta pusat,Ganjar Nusantara Indonesia,53009,1
105511122295964,"Muhammad Syauqie., S.Hut",Iwang Mujiono,52048,2
102273039070802,Info Terkini,Muhammad Miftakhunnaim,52017,6
172364852969570,Anwar Sadad,Anwar Sadad,51918,1
101157472699039,Lensa Lebak,Ganjar Nusantara Indonesia,50972,1
105193322287911,Ideal jakarta selatan,Ganjar Nusantara Indonesia,49464,1
106304798840888,Potret Pandeglang,Ganjar Nusantara Indonesia,49142,1
107690102033332,Diskusi Tanggamus,Ganjar Nusantara Indonesia,48085,1
104732402342782,Filosofi tangerang selatan,Ganjar Nusantara Indonesia,47695,1
101221822692653,Filosofi Serang,Ganjar Nusantara Indonesia,47676,1
110440058420230,Discussion Cilegon,Ganjar Nusantara Indonesia,47600,1
