Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
282015575255187,Moonis Elahi,Moonis Elahi,15807,1
120437430938970,Syed Mohammad Kirmani,John Kirmani,8404,6
407889229718531,Sardar Tanveer Ilyas Khan,Sardar Tanveer Ilyas Khan,6084,6
315863402653597,Prime Minister’s Youth Programme,Prime Minister’s Youth Programme,5011,2
106310985616296,Ch Rauf Ahmad Hundal,Ch Rauf Ahmad Hundal,2628,2
543755195637715,Mian Aslam,Mian Aslam,2018,1
361971188258443,Syed Tariq Mahmood ul Hassan,Syed Tariq Mahmood ul Hassan,1414,3
97429917898,ProPakistani,ProPakistani,1304,1
101269169346393,Barrister Abdullah Mumtaz Kahloon,Barrister Abdullah Mumtaz Kahloon,1284,2
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,1277,1
2107858016193986,Voice of Sindh,Voice of Sindh,1198,3
1706863532970589,Nasir Hashmi,Osama Rehman Butt,1130,1
165581276799084,Commitbiz Management Consultants,These ads ran without a disclaimer,1072,1
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹,1040,1
133648753466105,Group Development Pakistan,Group Development Pakistan,1006,3
101213152594376,Dr. Mehr Mohsin Raza,Dr. Mehr Mohsin Raza,786,2
102690905990373,Mian Zeeshan Rafique PMLN,Zeeshan Rafique,686,1
223495844457800,China Plus Culture,These ads ran without a disclaimer,683,1
103720225643302,Chaudhry ijaz Ahmad Ranian,Chaudhry ijaz Ahmad Ranian,642,1
104699294839888,Pakistan Tribune,Pakistan Tribune,634,3
102718215543023,Pakistan Republic,Pakistan Republic,556,1
101737024836683,Anjuman-E-Tajran انجمن تاجران,Mujahid Maqsood Butt,540,3
104789632113642,Republic URDU,Republic URDU,509,1
109812220412504,Musa Habib Raja,Musa Habib Raja,497,1
109000345311180,WE8 Marketing,These ads ran without a disclaimer,490,1
101371932720459,Malik Mohtisham Raza KhoKhar- مرد بحران,Ahsan Mujtaba,482,1
107801948674316,BBU News WORLD,BBU NEWS WORLD,446,2
103430555733473,Raja Talia Saeed Khan,Raja Talia Saeed Khan,419,1
493247557843898,Sania Alam,These ads ran without a disclaimer,311,2
113002131698465,Zahid Khan Official,These ads ran without a disclaimer,279,1
549412198507631,"Allied Schools Shahpur Campus, Sargodha","Allied Schools Shahpur Campus, Sargodha",265,2
195176914656595,Saif Ali Khan PP-40,Saif Ali Khan,240,1
115558644746754,Ehsan Ul Haq Bajwa,Medical Resource Group,236,1
187258925420723,Leading Lawyers,Leading Lawyers,235,1
105467255798071,_medicamentum_,These ads ran without a disclaimer,190,1
194953000528458,Global Campus of Human Rights,These ads ran without a disclaimer,183,1
115206228145270,faraz_lakhani,These ads ran without a disclaimer,173,1
100297025991496,NA Yazman,NA Yazman,172,1
19740928752,World Animal Protection,These ads ran without a disclaimer,169,2
100427168538381,Sardar Mehboob Khan Khetran,Sardar Mehboob Khan Khetran,164,1
101557952802019,Hussain Marketers,These ads ran without a disclaimer,141,1
100435805831644,Tanveer Ahmad Virk PP141,Jahanzaib Naveed,137,1
273161129539624,Khalid Javed Warraich,Khalid Javed Warraich,≤100,1
102564242679730,Waheed Ahmad Khan Official,Akhter Hussain,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
103303179348636,Rouf Bhatti,These ads ran without a disclaimer,≤100,1
105990575253275,fizafarhanofficial,These ads ran without a disclaimer,≤100,1
368119983327926,العربي الجديد,These ads ran without a disclaimer,≤100,1
256538061180119,Ghulam bilal javid PTI,These ads ran without a disclaimer,≤100,1
75608370019,United States Institute of Peace,These ads ran without a disclaimer,≤100,1
157219929419666,Asean+3 Macroeconomic Research Office,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
756877521031964,CCTV+,These ads ran without a disclaimer,≤100,1
106942452264389,Fashion Globe,These ads ran without a disclaimer,≤100,1
111163675041261,Makemajor.club,These ads ran without a disclaimer,≤100,2
502665456448329,Federico Barolin,These ads ran without a disclaimer,≤100,1
