Location name,Amount spent (EUR)
Baden-Württemberg,9507
Bayern,12195
Berlin,4279
Brandenburg,1499
Bremen,883
Hamburg,2428
Hessen,5592
Mecklenburg-Vorpommern,990
Niedersachsen,6277
Nordrhein-Westfalen,16376
Rheinland-Pfalz,3175
Saarland,911
Sachsen,2784
Saxony-Anhalt,1341
Schleswig-Holstein,2070
Thüringen,1283
Unknown,≤100
