Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,951684,20
150229055012487,UNICEF Paraguay,UNICEF Paraguay,920938,6
241512319274531,Sixto Pereira,Sixto Pereira,808261,5
102963512483270,PyElige,PY Elige,732301,6
102266292553995,Sucia Política,Diego Ricardo Ramírez,584548,10
325540631525675,En La Tecla,En la Tecla,420607,7
153958777947957,Paulo Reichardt,Paulo Reichardt,408923,1
102917519228790,Bruno Defelippe,Bruno Defelippe,380399,16
196599783696918,Efrain Alegre,Efrain Alegre,351437,19
102804492578710,Legalmente Hablando,Nueva Tecno,292832,4
103771265752808,Vysokolán,Stephan Vysokolán,284481,1
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,279404,7
105796025619350,Tati Giménez Diputado 2023,Tati Giménez Diputado 2023,248902,3
176941749043831,YAMIL ESGAIB,Yamil Esgaib,213589,2
1468570519872644,Santiago Peña,PRANA SA,205418,2
1408670452551206,Rodrigo Gamarra,Rodrigo Daniel Gamarra Krayacich,174970,2
943824938962084,Luis Fernando,Luis Fernando,161785,5
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,152057,8
110213485203305,Celso Ynsaurralde,Celso Ynsaurralde,140512,2
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,101779,2
1856745507987901,Dr. Guillermo Rodriguez Duré,Douglas Mateus Hendges,100303,1
103681832340596,Nelson Kpeto Cano,Kpeto Cano,97927,1
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,92996,3
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,91269,3
148674428628750,El Taller de Políticos,Rocio Soledad Martinez Larroza,90892,1
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,87904,3
103759862278474,Victor Miranda Py,Clicnovo,87848,3
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,83172,1
100566575581065,Ramón Montanía,Ramón Montania Fernandez,73206,1
118890043360348,Pedro Santa Cruz,Pedro Arthuro Santa Cruz Insaurralde,66514,3
613444678793192,Josías Escobar Concejal 2023,Josía Eliezer Escobar Fernandez,63794,1
725834240910220,Noticiero Paraguay,Noticiero Paraguay,60928,2
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,60469,1
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,58565,2
1151984808290856,Hugo Portillo,Hugo Portillo,56424,3
106721948731693,Prof. Aldo Centurión López,Prof. Aldo Centurión López,51579,1
517426394969535,Ricardo Canese,Ricardo Canese,48846,1
110042318505775,Zenaida tú Senadora,Zenaida tú Senadora,41852,6
108839041769929,José López 2023,Hugo Alfonso Aquino Diaz,41602,2
1441704549436832,Regina Rios,Regina Rios Irala,41362,1
102940895895901,Victor Herreros Gimenez,Victor Herreros,41205,2
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,40884,1
1510805942583059,Norma Zarate de Monges,Norma Zarate,40718,1
102649292598442,Senador Hugo Richer,Senador Hugo Richer,36636,4
103373961784268,Giani Ramírez,Giani Ramírez,35283,1
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,31293,2
114574908102864,Alianza VAMOS Por Boquerón,Alianza Vamos Por Boquerón,30772,1
161156667809582,Leo Rubin,Leo Rubín,29283,2
108956608577334,Gaspar Centurión,Gaspar Centurión,28367,3
105704565507675,Andrés Fernández Concejal Dptal.,Cristhian Isaac Fretez Caceres,28173,1
483666425147964,Richard Ramirez,Richard Rolando Ramirez Rodriguez,27007,1
773720583042911,La Verdad Digital Noticias,La Verdad Digital Noticias,25708,1
613341488786700,Miguel Del Puerto,Miguel Angel Del Puerto Silva,24008,1
104163249192265,Arnold Goossen Senador,Arnold Goossen Senador,23317,5
100445112671378,Fernando Camacho Senador 2023,Norma Graciela Ávalos Lezcano,22740,1
108232338616875,María Stela Invernizzi,Alejandro David Fernandez Silva,21962,1
100385868930919,Federico Wunderlich,DECIDE Movimiento Decisión Ciudadana y Democrática,20065,1
1403603539906921,Manu Morínigo Chaparro PY,Manu Morínigo Chaparro,19840,1
876472822508954,Ahoracde,Portal Digital de Noticias AHORACDE,19604,2
105199707946952,Crónicas del Caaguazú Noticias,Crónicas del Caaguazú,19563,1
1931792046849375,Daniel Romero,Jorge Daniel Romero Lovera,19141,1
181461032397199,Billy Vaesken,Billy Vaesken,19121,2
104456201144006,Alba Oviedo,Alba Nieve Oviedo De Torres,18286,1
101589739286507,Óscar González Senador,Maria Alejandra Correa Miño,16528,2
2013186305564108,Ing.Alvarenga Diputado 2023,Julio Cesar Alvarenga Rodriguez,16327,1
107280817646184,Estefi Careaga,Estefanía Maria Careaga Cacace,16295,2
124476131441330,Partido Hagamos,Partido Hagamos,16052,1
111967891694362,Osmar Ferreira,IMAGEN DE GOBIERNO,15511,2
2091152541182518,OLACEFS,These ads ran without a disclaimer,15132,1
108982768685910,Cynthia Rios Diputada,Wilson Armoa,14641,2
101557432041474,Levi Leguizamón,Levi Leguizamón,13791,2
103966462488145,Ulises Martínez - Gobernador,Moises Ulises Martinez Benitez,13748,2
125249971414945,Hugo Meza,Hugo Joel Meza,12823,2
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,11564,1
397788123735216,Pey Vargas,Pedro Jose Emmanuel Vargas Carnibella,11294,1
123892278310235,Eduardo Valiente,Rocio Soledad Martinez Larroza,10292,1
102171848430562,Dr. Noguera 2023,Jacinto Rafael Noguera Arzamendia,9742,1
359307964420456,Terere Cómplice,Meli Olavarrieta,9060,1
599371683431175,Cooperativa Cumbre de la Cordillera,Cooperativa Cumbre de la Cordillera,8665,1
107706177740738,Periodismo 29,Periodismo 29,8595,1
107833595148374,Diputado José Rodríguez 2023 - 2028,Diputado José Rodríguez 2023 - 2028,7495,1
110313300559942,Oscar Chicho Riquelme Diputado 2023,Oscar Angel Riquelme Fleitas,7331,1
107106825374681,Jesús Guapi,Jesús Fernando Guapi Narvaez,7275,1
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,7033,1
106493971887575,Zurda Social Media,Zurda Social Media,6886,1
101694278594292,Nelson Cano,Eric Fabian Benitez,6569,1
109490458518494,Ariel Franco,Ariel Franco,5704,1
112692571431064,Jaime Samudio,Maria Irismar Armoa Diaz,5250,1
105545157610039,Euclides Acevedo,Euclides Roberto Acevedo Candia,4721,1
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,3356,1
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,3356,1
769841676551533,Mirta González,KaiAriel,2899,1
105249395726210,Edgar Leite Resquin,Edgar Trinidad Leite Resquin,2333,1
107326631853562,Hugo Sosa Pasmor,Maria Alejandra Correa Miño,2093,1
235526436573168,Ing. Eche Tu Diputado,Adalberto Pastor Echeverría Villasboa,1758,1
103150501144126,xioacevedo,These ads ran without a disclaimer,861,1
996897113707773,Roberto Ferreiro,These ads ran without a disclaimer,816,1
111514131760016,Julio Cabrera,Julio Cesar Cabrera Cabrera,561,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,2
19740928752,World Animal Protection,These ads ran without a disclaimer,≤100,2
756877521031964,CCTV+,These ads ran without a disclaimer,≤100,1
241664783089008,Xin,These ads ran without a disclaimer,≤100,1
75608370019,United States Institute of Peace,These ads ran without a disclaimer,≤100,1
110919974897108,SH,These ads ran without a disclaimer,≤100,1
502665456448329,Federico Barolin,These ads ran without a disclaimer,≤100,1
107329544831360,Commission on Human Rights Region 02,These ads ran without a disclaimer,≤100,1
94199711897,Hábitat para la Humanidad,These ads ran without a disclaimer,≤100,3
