Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
113469085034295,בחירות 360 - ניהול קמפיינים לבחירות,בחירות 360 - ניהול קמפיינים לבחירות,196,2
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,194,2
108003595625725,"עו""ד תומר בכר לראשות מחוז תל אביב בלשכת עורכי הדין",Tomer Bechar,190,19
106057988971053,אלי כהן - Eli Cohen,אלי כהן - Eli Cohen,189,4
106291042155217,الصفحه الرسمية للمرشح عدنان عيسى لرئاسة بلدية كفر قاسم 2023,Adnan Issa,188,4
321795461283120,גנאדי בורשבסקי,גנאדי בורשבסקי,188,3
112518865169237,"לשכה אחרת, לכולם - בראשות עו""ד גיא סרוסי","עו""ד גיא סרוסי",188,8
108979322204008,יוסי דגן - yosi dagan,יוסי דגן,188,2
108099935457173,עו״ד ארז צ׳צ׳קס לראשות ועד מחוז ירושלים,Erez Chachkes,188,5
111707201911192,"עו""ד אדיר צבי - Adir Zvi Adv",Adir Zvi,188,2
105907482438233,שלומית שיחור רייכמן לראשות מ.א. עמק יזרעאל,שלומית שיחור רייכמן,188,2
2027886563888573,סיון גולדברג - סגן ראש עיריית גבעתיים,סיון גולדברג - סגן ראש עיריית גבעתיים,187,2
124191360932729,התעוררות בירושלים,התעוררות בירושלים,186,10
106895605678077,מחאת המילואימניקים,מילואימניקים,185,3
534335679927121,מועצה אזורית עמק חפר,מועצה אזורית עמק חפר,177,1
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,177,43
109861774703806,MK Simon Davidson - סימון דוידסון,MK Simon Davidson - סימון דוידסון,172,2
931632193671798,נתניה חופשית  - אפרים בולמש,נתניה חופשית  - אפרים בולמש,168,2
358391697641207,מחוז דרום - לשכת עורכי הדין,מחוז דרום - לשכת עורכי הדין,166,13
104507095974550,שלמה ששון מנסורה לראשות מועצת מעלה יוסף,שלמה ששון מנסורה,165,2
240626859400146,Gilad Kariv - גלעד קריב,Gilad Kariv - גלעד קריב,165,4
153991671307861,אישה לאישה - למען נשים נפגעות אלימות וילדיהן,אישה לאישה - למען נשים נפגעות אלימות וילדיהן,163,9
166161510917460,קובי אביבי ראש המועצה האזורית באר טוביה,קובי אביבי ראש המועצה האזורית באר טוביה,163,3
1259719310739231,נשיאות המגזר העסקי,נשיאות המגזר העסקי,157,1
182916765074767,אדם טבע ודין,אדם טבע ודין,155,1
1510157982620509,הלן גלבר - Helen Gelber,הלן גלבר - Helen Gelber,151,2
561328147655037,רחובות חופשית,רחובות חופשית,151,3
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",149,4
103085619445870,ניר ברכיה משרד עורכי דין,Michael Michel Levi,148,2
519587265446919,יוראי להב הרצנו - Yorai Lahav Hertzanu,Yorai Lahav Hertzanu,148,2
1616620351898508,Адвокат Варша • Иммиграция • Рабочая виза в Израиле • Воссоединение семьи,"משרד עו""ד תומר ורשה",148,6
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",147,6
403470203161681,"קרן רש""י - Rashi Foundation","קרן רש""י לצמצום פערים חברתיים",146,2
239923809487038,צעירי יש עתיד,מפלגת יש עתיד,144,1
310624629402758,מורן ישראל,מורן ישראל,144,2
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,142,1
124894077550811,ישראל חופשית,ישראל חופשית,140,2
378985879235977,ערן דורון- Eran Doron,ערן דורון- Eran Doron,140,1
126073733720950,Шанс на Жизнь,צ'אנס לחיים,140,2
137449656335533,Amnesty International Israel,Amnesty International Israel,138,13
218832864804823,הקריה האקדמית אונו - מינהל הציונות הדתית,הקריה האקדמית אונו - מנהל הציונות הדתית,132,2
251119721945461,אופיר סופר - Ofir Sofer,אופיר סופר - Ofir Sofer,130,2
399925850154841,מרכז ישיבות ואולפנות בני עקיבא,מרכז ישיבות ואולפנות בני עקיבא,128,21
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,127,2
370270343005611,ישראל ביתנו,Avigdor Liberman - אביגדור ליברמן,125,2
1822651321364643,121 - מנוע לשינוי חברתי,121 - מנוע לשינוי חברתי,124,6
1034509719896684,המכון החרדי למחקרי מדיניות,מכון החרדי למחקרי מדיניות,122,1
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,120,1
110897178941008,מרכז אדוה,מרכז אדוה,118,3
108787681841168,רישיון נשק בקליק,Michael Michel Levi,117,1
433529446712013,Ayman Odeh - أيمن عودة,Ayman Odeh - أيمن عودة,116,1
103546549403297,ניהול משברים,Ben Horin Alexandrovitz,115,2
104783631865965,תלם,קרן ברל כצנלסון,114,10
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,113,5
994217980595847,איגוד ערים לאיכות הסביבה נפת אשקלון,Municipal Environmental Association - Ashkelon District,109,1
767262423350854,פורום הדיור הציבורי,Danny Gigi,109,1
115411601520704,מיכל עוזיהו לראשות המועצה האזורית  אשכול,מיכל פלג עוזיהו,106,1
102875512730840,רון קוגמן - Ron Kogman,Ron Kogman,105,2
109234611748978,منظمة العفو الدولية في اسرائيل,Amnesty International Israel,104,1
849824028408565,תנועת אם תרצו,תנועת אם תרצו,104,9
100255059520803,שאמה 38,רמת גנים בעד רמת גן,103,1
108760035823125,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,102,3
124333777706475,עיריית רמלה,עיריית רמלה - העמוד הרשמי,102,3
248660961864475,שחרית | سحرية | Shaharit,שחרית | سحرية | Shaharit,101,1
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,≤100,20
103183301914371,כוח של אמא,Nataly Milner,≤100,1
1710352505687844,משה ליבר - Moshe Liber,משה ליבר,≤100,4
117177111377152,Шломи Лахьяни,שלומי לחיאני,≤100,1
166981530486600,המכון למדיניות העם היהודי - The Jewish People Policy Institute,The Jewish People Policy Institute,≤100,1
1230703323658792,מרכזים לצדק חברתי,מרכזים לצדק חברתי,≤100,12
810904589094226,צביקה ברוט - Tzvika Brot,צביקה ברוט - Tzvika Brot,≤100,1
118359977918473,יובל ארד - לראשות מועצת כוכב יאיר-צור יגאל,Yuval Arad,≤100,1
153028785566305,Parents Against Child Detention הורים נגד מעצרי ילדים,Parents Against Child Detention הורים נגד מעצרי ילדים,≤100,4
1477479039147346,شريف زعبي,شريف زعبي,≤100,1
220045128798930,"עו""ד ידידיה בלומהוף - תביעות משרד הביטחון",משרד עורכי דין ידידיה בלומהוף,≤100,6
213683622308164,עמיחי בן שלוש - Amihai Ben Shlush,עמיחי בן שלוש - Amihai Ben Shlush,≤100,1
334640329998323,בני ביטון,בני ביטון,≤100,4
161804953943328,Яир Лапид,יש עתיד - בראשות יאיר לפיד,≤100,4
193264714026809,אמונה - תנועת האישה הדתית לאומית,אמונה - תנועת האישה הדתית לאומית,≤100,5
102684482764860,داني عطار لرئاسة المجلس الإقليمي جلبوع,Daniel Atar,≤100,3
110726252003225,אושרת בראל - לראשות העיר בית שאן,Oshrat Barel,≤100,2
155237077282,מגמה ירוקה - Green Course,מגמה ירוקה - Green Course,≤100,8
140020759367864,הוועד נגד עינויים -  Pcati - اللجنة لمناهضة التعذيب,The Public Committee Against Torture in Israel,≤100,1
390531014386170,Шимон Кацнельсон - Единый Ашдод,Шимон Кацнельсон - Единый Ашдод,≤100,1
216394682076449,צילה רשף מועצת זכרון יעקב,צילה רשף מועצת זכרון יעקב,≤100,1
158195257562237,מיכאל לייטמן,"בני ברוך קבלה לעם ע""ר",≤100,15
632806616739261,איציק רוכברגר 2023,איציק רוכברגר 2023,≤100,1
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,≤100,4
117621584537422,"עו""ד ניסן זכריה לראשות העיר חולון",ניסן זכריה,≤100,5
101499376186375,עפרי רביב,עפרי רביב,≤100,7
554308731366675,محامون من أجل إدارة سليمة - Lawyers for Good Governance,lawyers for good governance,≤100,18
106836891775374,אסנת ספורטה - Osnat Saporta,אסנת ספורטה - Osnat Saporta,≤100,1
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,≤100,2
105882429103143,ערן פרלמן לראשות העיר הוד השרון,ערן פרלמן,≤100,1
104222621115858,הביטחוניסטים,הביטחוניסטים,≤100,7
347519992380551,אביעד סיני לראשות מועצת פרדס חנה כרכור,אביעד סיני לראשות מועצת פרדס חנה כרכור,≤100,1
284842737603,Yesh Din  ييش دين  יש דין,יש דין ארגון מתנדבים לזכויות אדם,≤100,1
107570621520073,אמיר ווסקו לראשות העיר קריית ים,אמיר ווסקו לראשות העיר קריית ים,≤100,2
1527767014131371,עקבות Akevot,עקבות Akevot,≤100,1
136803203078703,להב - לשכת ארגוני העצמאים והעסקים בישראל,להב,≤100,1
188976174766762,דוברת וייזר,Dovrat Weizer,≤100,1
493870400705407,"ד""ר אלי לחמני","ד""ר אלי לחמני",≤100,2
107926607591864,זוּלת - לשוויון וזכויות אדם,זוּלת - לשוויון וזכויות אדם,≤100,6
500238833397356,ציפי ברנד,ציפי ברנד,≤100,2
387662485168743,LPY הוצאת אזרחות פולנית,LPY הוצאת אזרחות פולנית,≤100,2
109913515759452,Bokra Net بُــــكرا,Bokra Net بُــــكرا,≤100,7
299400893458808,המכון הדמוקרטי,המכון הדמוקרטי - חברה וחינוך,≤100,2
107107231197546,אלון אזולאי -Alon Azulay,אלון אזולאי,≤100,3
2024383551205478,אלדד בר כוכבא,אלדד בר כוכבא,≤100,1
101189206302646,"עמית אדר - עו""ד הסדרי חובות, פשיטת רגל, חדלות פירעון",These ads ran without a disclaimer,≤100,1
206692749419285,עיריית ראשון לציון,Debby&Ron LTD,≤100,1
94762908662,נעמת - תנועת הנשים של ישראל,נעמת | Women @ Work,≤100,4
122151567825903,ארגון בטרם לבטיחות ילדים,ארגון בטרם לבטיחות ילדים,≤100,2
369655989728696,אסף דעבול - Asaf Daabul,אסף דעבול,≤100,1
141721971504,Histadrut - ההסתדרות החדשה,Ricki Bar,≤100,3
823182014484495,שחר אורגד - סגן ראש לשכת עורכי הדין,"שחר אורגד  - משרד עו""ד",≤100,1
100978407934166,תנועה ישראלית,Israeli Movement,≤100,5
1029616787159895,יהודה דואה - הבחירה הנכונה לראשות המועצה,Yehuda Dua,≤100,3
113789568181754,איציק דנינו - ראש העיר שלי,איציק דנינו,≤100,1
501512673192146,Авигдор Либерман,Avigdor Liberman - אביגדור ליברמן,≤100,1
106396902115076,فادي عراقي مهنية - ارادة - قدرات,فادي عراقي مهنية - ارادة - قدرات,≤100,1
280542409315,יד יצחק בן-צבי,יד יצחק בן-צבי,≤100,5
276364932900823,יוני חכימי לראשות פרדס חנה כרכור,יוני חכימי לראשות פרדס חנה כרכור,≤100,2
114497231906750,רן קוניק העמוד הרשמי,רן קוניק העמוד הרשמי,≤100,1
114889288265006,رياض حصري مرشح لرئاسة بلدية شفاعمرو,Riad Hosari,≤100,1
1221259494682253,מנהיגים - ארגון מנהלי בתי הספר,מנהיגים - ארגון מנהלי בתי הספר,≤100,1
678348175524845,"עו""ד טל אליהו - יחד למען חדרה","עו""ד טל אליהו - יחד למען חדרה",≤100,2
103185328887035,דניאל ליזרוביץ',דניאל ליזרוביץ,≤100,1
100726719689553,ליאת גרוסמן תמיר,ליאת גרוסמן תמיר,≤100,1
452342168247343,יוחנן פלסנר - Yohanan Plesner,המכון הישראלי לדמוקרטיה,≤100,11
172680759548006,האקדמית רמת-גן,המכללה האקדמית רמת גן,≤100,2
610994792373739,ירון לוי - Yaron Levi,Yaron Levi,≤100,2
102036005190785,Logivote - הפתרון השלם למערכת ניהול קמפיינים ובחירות דיגיטליות,LogiVote,≤100,1
531891887148785,הראל שהם - Harel shoham,הראל שהם - Harel shoham,≤100,1
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,≤100,2
179266922268816,שלמה מליחי - Shlomo Malihi,שלמה מליחי,≤100,2
187986401534068,"Amram - עמר""ם - חטיפת ילדי תימן מזרח ובלקן",Amram,≤100,1
548894211951595,פורום חברות הקדישא,Unik,≤100,2
100160129076368,רפי סער - ראש העיר כפר סבא,רפי סער - ראש העיר כפר סבא,≤100,1
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,≤100,1
101529666123079,אוהד טל - Ohad Tal,אוהד טל - Ohad Tal,≤100,4
116726184624195,Партия Ноам,מפלגת נעם,≤100,6
102734421879481,מרכז פנדה לגיל הרך,מרכז פנדה לגיל הרך,≤100,1
221429664638160,קדמה,קדמה,≤100,1
2036461326389031,Nir A. Cohen,Nir A. Cohen,≤100,2
390174201363786,Eli Nacht • אלי נכט,Eli Nacht • אלי נכט,≤100,4
243802603036454,חיפה בשבילנו - בראשות שרית גולן-שטיינברג,חיפה בשבילנו - בראשות שרית גולן-שטיינברג,≤100,5
1563244617330030,מכון גולדה מאיר למנהיגות וחברה - ע״ר,מכון גולדה מאיר למנהיגות וחברה - ע״ר,≤100,1
107110828789769,רוני בריק,רוני בריק,≤100,2
563018707177711,בידינו - למען הר הבית Beyadenu - Returning to the Temple Mount,בידינו - למען הר הבית Beyadenu - Returning to the Temple Mount,≤100,2
524120487653662,דב צור,Dov Zur,≤100,2
125126963820139,רז קינסטליך - רקביחד,רז קינסטליך- בחירות לראשות עיריית ראשל״צ,≤100,1
1824323844461002,יקיר שינדלר,יקיר שינדלר,≤100,1
422665717788216,חיים כץ - Haim Katz,חיים כץ - Haim Katz,≤100,2
138399090105076,הבנק החברתי למזון תינוקות,הבנק החברתי למזון תינוקות,≤100,2
877405719007268,מכון ארגמן ללימודים שמרניים,מכון ארגמן,≤100,5
110272901276573,עדי שטרנברג - Adi Shterenberg,עדי שטרנברג - Adi Shterenberg,≤100,1
192242644687256,גל לנצ'נר חבר המועצה בגבעת שמואל,גל לנצ'נר חבר המועצה בגבעת שמואל,≤100,2
116877711723730,ממרי,ממרי,≤100,4
443505192443192,A Land for All ארץ לכולם بلاد للجميع,A Land for All ארץ לכולם بلاد للجميع,≤100,2
243225259419017,Roman Gisher -רומן גישר,Roman Gisher -רומן גישר,≤100,1
160178307760913,מחזקים,מחזקים,≤100,2
106820492383861,רן מנו,רן מנו,≤100,4
191738340912361,Taub Center - מרכז טאוב,מרכז טאוב לחקר המדיניות החברתית בישראל,≤100,1
142062606449584,משה (קינלי) טור-פז Moshe Turpaz,קינלי טור-פז,≤100,1
102286921516581,תעסוקה במשגב - משרות חמות,Arie Erner,≤100,2
101545285387643,Beegreen ביגרין  - קירות ירוקים,Haim Dilaroza,≤100,4
129618240428658,כוח לעובדים,כוח לעובדים,≤100,1
106325622347502,אלחנן שורץ לראשות מועצה אזורית חוף הכרמל,Elhanan Schwartz,≤100,2
33942762466,Shalom Hartman Institute מכון שלום הרטמן,Shalom Hartman Institute - מכון שלום הרטמן,≤100,1
271404389601060,Yaakov Hagoel - יעקב חגואל,Yaakov Hagoel - יעקב חגואל,≤100,1
114884923663318,"מקו""ם - מועצת הקבוצות והקהילות המשימתיות בישראל","מקו""ם - מועצת הקבוצות והקהילות המשימתיות בישראל",≤100,1
147314178787332,אלי יריב - Eli Yariv,אלי יריב,≤100,3
107864540916006,אורן סרויה,אורן סרויה,≤100,5
104984005680662,משמר הראיסים,משמר הראיסים מאת דוד סוויסה,≤100,2
591727857554934,פוליטיקלי קוראת,פוליטיקלי קוראת,≤100,1
1073460539346074,אלון שוסטר - Alon Schuster,אלון שוסטר - Alon Schuster,≤100,2
521033141311888,Ulpan Bayit - אולפן בית,Ulpan Bayit,≤100,3
1372218169585611,"איתי מתיתיהו - סגן ראש עיריית ראשון לציון, מחזיק תיק הצעירים והנוער",Itay Matityahu,≤100,1
227073477334754,אופיר שפיגל - יחסי ציבור,אופיר שפיגל תקשורת וקשרי ממשל,≤100,7
358388837629256,דרור שור,דרור שור,≤100,1
561508917249930,Gal Sharabi - גל שרעבי - דמאיו,Gal Sharabi Damayo,≤100,1
128753804569169,"עו""ד רחל פרץ גלם","עו""ד רחל פרץ גלם",≤100,2
789739694548360,Razi Tatour-ראזי טאטור-رازي طاطور,These ads ran without a disclaimer,≤100,1
776082669092963,רשות ניקוז ונחלים ירדן דרומי,רשות ניקוז ונחלים ירדן דרומי,≤100,3
650655681612302,Sharren Haskel שרן השכל,Sharren Haskel שרן השכל,≤100,1
289430634536225,جبهة وحدة يافة الناصرة - الصفحة الرسمية,جبهة وحدة يافة الناصرة - الصفحة الرسمية,≤100,1
109866420817770,NWS,חדשות NWS,≤100,1
207175656718749,אביהו האן לראשות עיריית חיפה,אביהו האן לראשות עיריית חיפה,≤100,1
115651214845969,טימור מיכאלי - Timor Michaeli,טימור מוחדיסוב,≤100,1
114337291577655,البقيعة بيتنا- جميل خير,Jameel Khair,≤100,1
102865851897315,ארגון חברות הניקיון בישראל,ארגון חברות הניקיון בישראל,≤100,1
100150135880863,תכלית - המכון למדיניות ישראלית,Tachlith,≤100,1
116850018045907,ניסן חסון - Nissan Hason,Nissan Hason,≤100,1
172654247853282,Shenhav musanbar,Shenhav Musanbar,≤100,1
2055858104652943,מרכז יסודות أُسس,מרכז מעשה,≤100,4
115256976973278,Nikk.Agency IL UA Новости Израиля - Привет Израиль Что нового?,אלכסנדר לוצנקו,≤100,11
100897009622001,דרך המים,דרך המים,≤100,1
846516645391265,ולדימיר בליאק - Vladimir Beliak,Vladimir Beliak,≤100,1
562315384163994,עדי לוי סקופ לראשות העיר כפר סבא,עדי לוי סקופ לראשות העיר כפר סבא,≤100,1
114869678131807,משמר החינוך הממלכתי,משמר החינוך,≤100,6
164514821050422,בועז שלמה לראשות המועצה האזורית לכיש,בועז שלמה,≤100,1
251040535229741,יאיר צברי - Yair Zabari,יאיר צברי - Yair Zabari,≤100,2
517540671748006,"Движение ""Единство"" во главе с Дмитрием Бруком",Dmitry Bruk,≤100,3
123411907672446,יד שרה yad sarah,These ads ran without a disclaimer,≤100,1
102703162781358,הדס שקד - נכונה לגלבוע,הדס שקד - נכונה לגלבוע,≤100,1
319883612234507,ליאור שמחה - Lior Zimche,ליאור שמחה - Lior Zimche,≤100,1
112933168448095,בת שבע אבוחצרה,בתשבע אזיקרי אבוחצרה,≤100,1
1707634605950132,קרן גרין,קרן גרין,≤100,1
120166391073545,ביחד עפולה ביתנו - Бе Яхад Афула Бетейну,מיכאל ברקן,≤100,1
107570621520073,אמיר ווסקו לראשות העיר קריית ים,Amir Voskoboinik,≤100,1
206250942884871,גמלאים בחיפה - שדולת גמלאים חיפה למועצת העיר,Eli Landau,≤100,1
108871831952328,רוח מערבית,רוח מערבית,≤100,1
101810062705599,Эяль Певзнер - Мехубарим,Эяль Певзнер - Мехубарим,≤100,1
172720001100793,تميز,These ads ran without a disclaimer,≤100,3
106652318513330,אלי בן חמו,Eli Ben Hemo,≤100,1
2024003551147460,החופש לבחור - בראשות איל פביאן,Eyal Fabian,≤100,1
270133532996654,בית פרת - מדרשה ישראלית,בית פרת - מדרשה ישראלית,≤100,1
119373658139954,Friedrich-Ebert-Stiftung Israel,Friedrich Ebert Stiftung Israel,≤100,1
100333626297666,هآرتس بالعربي,Orly Dumitrescu,≤100,1
115755304767435,"ח""כ אושר שקלים - MK Osher Shkalim",Adi Arkin,≤100,1
529447160443258,ארגון הקבלנים והבונים,Tal Sanderoni,≤100,2
2004473956432075,ישראל זרי - המשנה לראש העיר רמת-גן,Israel Zari,≤100,1
1804437023107196,לשכת שמאי מקרקעין בישראל - הדף הרשמי,לשכת שמאי המקרקעין,≤100,2
281651925267113,ארגון סגל ההוראה והמחקר באוניברסיטת תל אביב,ארגון סגל ההוראה והמחקר באוניברסיטת תל אביב,≤100,1
1954699454767994,שי זולדן - Shay Zoldan,שי זולדן,≤100,2
402936269773132,עליזה לביא,עליזה משיח לביא,≤100,1
110884521513269,עורכי דין לקידום מנהל תקין,עורכי דין לקידום מנהל תקין,≤100,1
108695997467499,Михаил Пелливерт,Michael Pellivert,≤100,1
119194297776590,אוריאל לין,אוריאל לין,≤100,1
994811120638154,כרם נבות كرم نابوت,כרם נבות كرم نابوت,≤100,2
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",≤100,2
176837935758736,צפת נט,These ads ran without a disclaimer,≤100,1
103183635427295,The Jewish Leadership Project,These ads ran without a disclaimer,≤100,1
114962801548216,אבי דיאמנט לראשות המועצה האזורית לכיש,אבי דיאמנט לראשות המועצה האזורית לכיש,≤100,1
106801758928583,המזרח התיכון - סיקור כלי התקשורת במדינות האסלאם,Danel Salim,≤100,1
102590401615806,Adir Schwarz - אדיר שוורץ,Adir Schwarz - אדיר שוורץ,≤100,3
258598010822055,איוב קרא - Ayoob kara,These ads ran without a disclaimer,≤100,1
740979979265707,פורום דרור בליכוד,פורום דרור בליכוד,≤100,1
548104018590078,נועם ששון - Noam Sasson,Noam Sasson,≤100,1
479285342097950,AeroTime,These ads ran without a disclaimer,≤100,1
2230802387184223,العربية فلسطين  Alarabiya Palestine,These ads ran without a disclaimer,≤100,1
218798922334223,COFCO,These ads ran without a disclaimer,≤100,1
100451933698060,AdVenture Communist,These ads ran without a disclaimer,≤100,2
114186743283123,Australia Express,These ads ran without a disclaimer,≤100,1
666263786873603,Kerem Navot - Naboth’s Vineyard,Kerem Navot - Naboth’s Vineyard,≤100,1
872194049600781,Joorala,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
