Location name,Amount spent (USD)
Bomi County,≤100
Bong County,≤100
Grand Bassa County,≤100
Grand Cape Mount County,≤100
Grand Gedeh County,≤100
Lofa County,≤100
Margibi County,≤100
Maryland County,≤100
Montserrado County,154
Nimba County,≤100
Rivercess County,≤100
Sinoe County,≤100
Unknown,≤100
