Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
1511782779066279,Indian National Congress - Karnataka,Indian National Congress - Karnataka,1201607,36
486980998032652,BJP Karnataka,Bharatiya Janata Party (BJP),584507,54
102811167950527,Janata Dal Secular,Pancharatna Yojane,63561,10
114423274957250,"Nivedith Alva - ""ಪ್ರಗತಿಪರ ಯುವಸೇವಕ""",Coceptual Media,28632,46
102099855874205,40% Sarkara - 40% ಸರ್ಕಾರ,40percentsarkara,26810,16
630955390420927,Amitabh Bajpai,Hari Om Tripathi,26773,18
21169267101,Give,Give,26315,37
808339755882267,Suresh Shetty Gurme,Suresh Shetty Gurme,26010,53
374053839347947,Aam Aadmi Party - Punjab,Aam Aadmi Party - Punjab,25173,3
411129449009589,K.C. Venugopal,K.C. Venugopal,25081,58
107395897271506,Kutumb,Swatantra Verma,24990,36
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,23965,1
100626912687369,Congress Baralide Pragathi Taralide,Congress Baralide Pragathi Taralide,22330,13
102835346135703,Fans of Gurme Suresh Anna,Gurme Suresh Anna,21879,26
109470364774303,Ellorum Nammudan,Ellorum Nammudan,21764,36
124366547225308,ಜಯಶ್ರೀ ಕೆ.ಎನ್. ರಾಜು - ಗುಂಡ್ಲುಪೇಟೆ,Kalavathi M,21152,56
349222085840969,Youth in Politics,Indian Political Action Committee,20098,32
111525635603133,C T Ravi,Vijay S,20021,5
1735584716762864,Dr. Sukhwinder Kumar Sukhi,Dr. Sukhwinder Kumar Sukhi,18281,15
270666596375251,Jhatkaa.org,Jhatkaa.org,17569,17
123405501008524,Mercedes-Benz India,Mercedes-Benz India,14561,7
220333908099821,Aam Aadmi Party Karnataka,Aam Aadmi Party Karnataka,13917,43
163382127013868,Shiromani Akali Dal,Shiromani Akali Dal,13203,15
147694659289470,Ashok Managuli,Ashok Managuli,12506,21
200480966638039,Supremacy 1914,These ads ran without a disclaimer,12466,2
110861872278207,Asianet Suvarna News,Asianet Suvarna News,12350,12
562212137468656,S D DILIP KUMAR,S D DILIP KUMAR,12265,16
104878157547649,H Nagesh,Hk Ramesh,11761,4
100855212912542,Hunsur ulisi manjanna gellisi / ಹುಣಸೂರು ಉಳಿಸಿ ಮಂಜಣ್ಣ ಗೆಲ್ಲಿಸಿ,Hunsur ulisi manjanna gellisi / ಹುಣಸೂರು ಉಳಿಸಿ ಮಂಜಣ್ಣ ಗೆಲ್ಲಿಸಿ,11454,17
696067314066568,Mahesh Tenginkai,BrandRaga,10807,10
1826435860922199,Rajkumar Rawat,Martand Dev,10747,2
112952941626423,ನಿಮ್ಮ ಸಿದ್ದಾರ್ಥ ಸಿಂಗ್,ನಿಮ್ಮ ಸಿದ್ದಾರ್ಥ ಸಿಂಗ್,10716,11
104719664464698,Prashasnik Gurukul,Shraddha Singh,10559,2
105861005829107,Kaup Central,Kaup Central,10053,13
100549119644561,Jo Ram Ko Laye Hain Hum Unko Layenge 2024,Jo Ram Ko Laye Hain Hum Unko Layenge 2024,9959,1
132689140088396,smilefoundation,smilefoundation,9612,13
26781952138,The Times of India,The Times of India,9378,1
278423842321236,BJP Rajasthan,Bharatiya Janata Party (BJP),9353,70
1101097403326599,Chief Electoral Officer Karnataka,Chief Electoral Officer Karnataka,9106,32
100453486197309,Abdulla Gulzar,Abdulla Gulzar,8726,8
21169267101,Give,These ads ran without a disclaimer,8586,2
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,8276,9
1401117106783618,Bjp Chhattisgarh,Bharatiya Janata Party,8079,61
103782051383159,School of Politics,School of Politics,7874,33
173132270075189,Dr. S Shivaraj Patil,Dr. S Shivaraj Patil,7702,3
296002831234834,Swapnil Kothari,Swapnil Kothari,7684,2
2294083647297498,Asianetnews Hindi,Asianetnews Hindi,7598,1
284805671674675,Krishna Byre Gowda For Bengaluru North,Krishna Byre Gowda For Bengaluru North,7592,11
115452171516554,V. Somanna 4 Varuna,Sai Kiran,7440,2
220915357934024,Arvind Sangal,Bharat Sangal,7258,9
107388915676520,Sudha Devi - सुधा देवी,Avyakta Singh,7233,11
228661333934484,Bikram Singh Majithia,Shiromani Akali Dal,7015,2
101939526213473,,webrainy,6960,4
109545244848137,Crafto,Kutumb App,6904,11
531434090219534,Aam Aadmi Party Bangalore,Aam Aadmi Party Karnataka,6842,25
103366971822681,Sab Fade Jange -ਸਭ ਫੜੇ ਜਾਣਗੇ,Digital Maniaz,6787,1
108672068366317,बृजेश गुप्ता,Mukesh Singh,6574,30
1860049324092045,A.M. Vikramaraja,Prathap Raja -,6466,8
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,6443,32
1906315629698533,Ashok Kheny,Ashok Kheny,6426,16
114907348250593,Team Dinesh Hegde,Dinesh Hegde Molahalli,6398,22
797927846899300,Flag Foundation of India,Flag Foundation of India,6378,8
117426084569698,Unfiltered Jammu Kashmir,Unfiltered Jammu Kashmir,6212,22
105863649164971,TheSwitchads_,Indu  Rayadurgam,6189,5
129937706674391,We are with Shobha Karandlaje,Basavachetan,5863,12
115222701524003,We Support Shobha Karandlaje,Basavachetan,5860,12
106844625621727,Karnataka Rashtra Samithi Ballari,K Srinivasa Reddy,5858,19
1246158135498613,प्रमोद कुमार उर्फ़ पप्पू भैया,Vikram Raj,5497,3
112977871776752,Varuna Constituency Trending,Sai Kiran,5446,1
111419338439620,Congress Mukt BTM,Congress Mukt BTM,5444,13
106280695607208,Dr Ajay Kumar Singh,Rakesh Kumar,5401,6
640369399392914,Baijayant 'Jay' Panda,Baijayant Panda,5331,4
912096938897209,Vijay Singh,Vijay Singh,5178,43
108080828884036,Gehlot Phir Se,DesignBoxed,5055,7
129093997253405,C.R.I. Group,C.R.I. Group,5007,7
1826687970879874,Haji Zameer Ullah Khan,Haji Zameer Ullah Khan,4998,9
117661964547522,ಕುರಗೋಡು,Valmikimithra,4948,3
100739659684071,T S Srivatsa,BJP Mysore,4945,4
271925582604,Citizens For Justice and Peace,Citizens for Justice and Peace,4918,6
129687976696624,Proud BJP Karyakarta -Shobha Karanlaje,Basavachetan,4847,12
106090269114819,The Hope - Shobha Karandlaje,Basavachetan,4837,12
286385214770352,Hindu Sena,Hindu Sena,4810,1
115883701481069,Hubballi Central Speaks,Giridhar Hiremath,4777,19
110458847449388,Dr. Narayana Gowda / ಡಾ. ನಾರಾಯಣ ಗೌಡ,Vijay S,4698,2
418608865242948,Rekha Verma Orai,Krishna Murti Sharma,4679,12
438732172878624,Aravind Limbavali,Aravind Limbavali,4664,8
1012740472118925,Thammesh Gowda HC,Thammesh Gowda HC,4535,2
114563814949718,Prashant Singhal BJP,Vishal Varshney,4532,4
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,4499,22
101600652501172,Swati Vira,Swati Vira,4353,7
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,4324,12
140861612672485,Umesh Gautam,FACS ADVERTISING,4267,16
105978524767243,ರಾಷ್ಟ್ರೀಯ ಪಕ್ಷಗಳ ಮುಕ್ತ ಕರ್ನಾಟಕ,ರಾಷ್ಟ್ರೀಯ ಪಕ್ಷಗಳ ಮುಕ್ತ ಕರ್ನಾಟಕ,4187,1
102112294844241,Hemlata Diwakar Kushwaha,Puneet Kumar Singh,4161,2
105478632537093,Priya krishna Youth Leader,Naveen Kumarc,4126,3
