Location name,Amount spent (USD)
Barisal Division,112
Chittagong Division,246
Dhaka Division,717
Khulna Division,≤100
Rajshahi Division,≤100
Rangpur Division,≤100
Sylhet Division,≤100
Unknown,≤100
