Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
105256562063637,Beta Naija Group,Beta Naija,29643,1
252185758819200,Babajide Sanwo-Olu,Babajide Sanwo-Olu,23450,24
111353874017544,Mukhail Adetokunbo Abiru,Mukhail Adetokunbo Abiru,23055,11
107659108870484,infolasiama,Osasona Oluwasina,15781,1
103018869332378,BantuPage,Ikechukwu Orji,11261,9
100486959387581,Ada Ogbu Nara,Chisom Okechukwu Kenneth,7817,2
112268064929703,Mailantarki Campaign Organisation 2023,Mailantarki Campaign Organisation 2023,6443,10
110720301643921,Omatseye Nesiama Campaign Organisation,Gbone Nesiama,5994,6
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,5608,4
654180731859809,T-Police,T-Police,5092,2
754967464564993,Youth Alive Foundation,Youth Alive Foundation,4611,1
103959275862698,TYCON 2023,Tycon,4480,1
205279466743027,Lux Terra Leadership Foundation,Lux Terra Leadership Foundation,4281,2
1598205703573433,Senator Uba Sani,Uba Sani Media,3444,2
106631167863859,Nigerians Poll,Khalil  Abubakar Sadiq,3002,1
112349224687773,Kufre Ekpoh,Kufre Imo Ekpoh,2725,6
106820952234883,Professor Ngozi Nma Odu,Tamunokiri Biebele Lawrence,2528,3
585140311510068,Foundation For Value Transformation,Foundation For Value Transformation,2306,1
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,2278,1
101561625974035,Dr. Paul Akika,Dr. Paul Akika,2236,1
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,2132,3
108796611296489,INUWA 4+4 TV,INUWA 4+4 TV,2008,2
101622722635138,Advocacy For Good Governance,Nnadi Sunny,1863,6
100202924924063,Page 36,Page 36,1860,6
110151371700778,Bishop Dr. Sunday Ndukwo Onuoha,Bishop Dr. Sunday Ndukwo Onuoha,1838,2
102399141248203,Chief Edward David Onoja,Isaac Ukpahiu'ojo Agene,1689,1
107676437643727,Inuwa Media Vanguard,Inuwa Media Vanguard,1596,2
230313924444832,Eunice Atuejide,Garuba Oladeji,1586,1
101669621264320,Lawrence B. Tamunokiri,Tamunokiri Biebele Lawrence,1555,2
117743160054780,RiversofHope,RiversofHope,1376,1
402052193189194,Siemens,These ads ran without a disclaimer,1371,3
111613868484577,Politicsnow,Politicsnow,1152,1
106955635517175,Petroleum Industry Act and You,The Nigerian Upstream Petroleum Regulator Commission,1116,2
701090923257144,Within Nigeria,WITHIN NIGERIA MEDIA LTD,1060,2
102169824695398,Rero TV,Oghenebrorhie Okotie,1058,7
1600094170320323,Enormous FACTS,Enormous FACTS Magazine by MediaMall,1030,1
108938728492589,"Hon. Danjuma Azi  CPA, Gmnimn, JP, PDP Candidate PLSHA Jos-North West",Isaac Bilson,922,1
954380707995179,Hon. Obinna Chidoka,Ikechukwu Okafor,918,1
108976588043083,AA ZAURA TV,Ayodeji Adeola Badru,876,3
1746241522274014,Hajiya Maryam Mairo Aminu Waziri Tambuwal Online Forum,Amiru Adamu,798,2
106355637651765,Gombe Media & Publicity,Gombe Media & Publicity,768,1
106900875202419,Newsflow.com.ng,newsflow,728,1
101075832871727,Progressives For Renewed Hope,Progressives For Renewed Hope,726,1
248584495820796,Ibe Okwara for House of Representatives - Arochukwu/Ohafia Constituency,Ibe Okwara Support Group,681,2
113628970777085,Hon Shaaban Tv,Ayodeji Adeola Badru,656,2
241652942562933,Yomi Idowu,Adfol Global Enterprise,614,1
104180761873736,Massive Entertainment.ng,Massive Entertainment,590,1
522773744459687,Template for Good Governance,Ogbe Chukwunonso Daniel,579,1
1259858270808148,Abdullahi Adamu Misilli,Abdullahi Adamu Misilli,514,1
688681654827108,Gombe Hub,Gombe Hub,511,1
119921809408007,Don King Media,Don King Media,509,1
215863191948778,Frank Nweke Jr,Frank Nweke Ii,479,1
103961995309429,KO KUN SAN KT?,Aminu Isah,463,1
110043258402172,Hon. Habibu Abubakar Sambo -Imamu,Habibu Sambo Abubakar,461,1
1689132724682504,MMAWT legacy initiative,Amiru Adamu,461,1
105580098826545,"Rev. Fr. Hyacinth Iormem Alia, PhD","Rev. Fr. Hyacinth Iormem Alia, PhD",417,1
