Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
268616437382220,Oscar Paciello,Oscar Paciello,885361,3
107674934088892,Enex Paraguay,Enex Paraguay,651566,10
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,577559,21
594511160567719,UNFPA Paraguay,Livia Mburucuyá Melgarejo Osorio,241404,3
347341592056826,Sergio Estigarribia.,Sergio Estigarribia.,240350,4
100157179072061,Financiera ueno SAECA,These ads ran without a disclaimer,140932,15
103594265451560,Diana Recalde,Diana Recalde,45094,2
368247363370300,LATITUD 25,Latitud 25,41879,1
1659775060937880,Guido González,Guido González,41759,1
111266434697216,Edgar Torres Argüello,Edgar Torres Argüello,40611,1
1073454492740713,Emmanuel Cuevas,Emmanuel Cuevas,36940,1
586900951991270,Ing. Richard Duarte,Ing. Richard Duarte,36854,1
103422905337202,Laura Gamarra Intendente,Laura Gamarra Intendente,36417,1
184860595385745,Ing. Roberto Jiménez - Concejal,Ing. Roberto Jiménez - Concejal,32748,1
725834240910220,Noticiero Paraguay,Noticiero Paraguay,29418,2
272098156231873,Diario HOY Paraguay,Diario HOY Paraguay,26803,6
357095164345257,Oviedo Press,Oviedo Press,19776,3
2081242738816473,RTV del Sur,RTV del Sur,15235,1
137071910500968,Alvaro Grau,Alvaro Grau,14567,1
101209788723937,Dr. Omar Gonzalez,Dr. Omar Gonzalez,13794,1
108779854000922,Enrique Quintana,Enrique Quintana,8617,3
108259318940861,TD_Ln2_Cuidado Cariñoso,These ads ran without a disclaimer,5608,1
106438588789107,Luis Palacios Intendente,Luis Palacios Intendente,4714,1
100588788587363,Fernando Ramírez,Fernando Ramírez,1998,1
157623961572461,Te va encantar,These ads ran without a disclaimer,558,1
139681112726364,Boletín de la Computación,These ads ran without a disclaimer,≤100,1
103736139244309,Coach Mercedez Lerne,These ads ran without a disclaimer,≤100,2
106170864917317,Aprende y emprende con tus manos,These ads ran without a disclaimer,≤100,1
106375945766381,Los amo a todos.KK,These ads ran without a disclaimer,≤100,1
109226351931340,Jimena Gonzalez,These ads ran without a disclaimer,≤100,2
104762075732099,Fany Pineda,These ads ran without a disclaimer,≤100,1
