Page ID,Page name,Disclaimer,Amount spent (THB),Number of ads in Library
681918321922813,ดร.ตั้น กฤชนนท์ อัยยปัญญา,ดร.ตั้น กฤชนนท์ อัยยปัญญา,8609,8
109239188766815,ดร. วิทยา อินาลา,Klod Sawadputsra,5520,5
104427797605274,ดร.เฉลิมชัย ศรีอ่อน รัฐมนตรีว่าการกระทรวงเกษตรและสหกรณ์,ดร.เฉลิมชัย ศรีอ่อน รัฐมนตรีว่าการกระทรวงเกษตรและสหกรณ์,2832,11
626952517700280,ลิ้ม ศรัณยสัณฑ์ วีรกุลสุนทร ว่าที่ผู้สมัคร ส.ส. เขตจอมทอง พรรคเพื่อไทย,ลิ้ม ศรัณยสัณฑ์ วีรกุลสุนทร ว่าที่ผู้สมัคร ส.ส. เขตจอมทอง พรรคเพื่อไทย,2506,3
112953064222988,อั๋น ภูวดล วงษ์โสภณากุล,อั๋น ภูวดล วงษ์โสภณากุล,2475,4
118757751143686,อิทธิพล ชลธราศิริ - Itthiphon Chontharasiri - แบงค์ชัย,Itthiphon Chontharasiri,2258,12
101274425792459,กิตติพงศ์ รวยฟูพันธ์ - ส.ก.ไอซ์ เขตทุ่งครุ,กิตติพงศ์ รวยฟูพันธ์ - ส.ก.ไอซ์ เขตทุ่งครุ,2206,3
157659344260788,จุรินทร์ ลักษณวิศิษฏ์ Aoodda,Jurin Laksanawisit,2176,7
101535845426970,พรรคไทยสร้างไทย,พรรคไทยสร้างไทย,2016,5
101755712680612,รัก ณิชาภา โกวิทานนท์ ว่าที่ผู้สมัคร สส. เพื่อไทย สมุทรสงคราม,รัก ณิชาภา โกวิทานนท์ ว่าที่ผู้สมัคร สส. เพื่อไทย สมุทรสงคราม,2001,3
264065496937763,My Chavapol (ชวพล วัฒนพรมงคล),My Chavapol (ชวพล วัฒนพรมงคล),2000,1
296508406790,"Democrat Party, Thailand พรรคประชาธิปัตย์","Democrat Party, Thailand พรรคประชาธิปัตย์",1919,17
100454798870209,พรรคเส้นด้าย - Zendai Party,พรรคเส้นด้าย - Zendai Party,1810,3
1686179558087025,ไพลิน เทียนสุวรรณ,ไพลิน เทียนสุวรรณ,1748,23
2131398436998925,ชนินทร์ รุ่งแสง ปชป.,ชนินทร์ รุ่งแสง ปชป.,1708,4
109682405379656,,Azmudin Binibrahim,1588,4
345127652279503,มูลนิธิสากลเพื่อคนพิการ,มูลนิธิสากลเพื่อคนพิการ,1412,1
1635406246730420,วรงค์ เดชกิจวิกรม - Warong Dechgitvigrom,Supaporn Sakuljuy,1405,4
104909135396165,Phuthita Chaianun - พุธิตา ชัยอนันต์,Phuthita Chaianun,1331,3
102807719039442,พรรครวมไทยสร้างชาติ United Thai Nation Party,พรรครวมไทยสร้างชาติ United Thai Nation Party,1285,3
496992307468643,ฐิติกันต์ ฐิติพฤฒิกุล - Thitikan Thitipruethikul,ฐิติกันต์ ฐิติพฤฒิกุล - Thitikan Thitipruethikul,1277,3
112969264517494,เพ็ญพิสุทธิ์ จินตโสภณ - Penpisut Jintasophon,Vatcharapong Wongkom,1251,6
972019486321939,บู้ จเด็ศ จันทรา,จเด็ด จันทรา,1251,7
114396410315247,ร้านสยามกีฬา-จำหน่ายชุดกีฬา/ปลีก-ส่ง,These ads ran without a disclaimer,1191,1
104719802543391,ยงยุทธ มั่นบุปผชาติ,These ads ran without a disclaimer,1184,1
113855987049534,โอเล่ เอกชัย ผ่องจิตร์,โอเล่ เอกชัย ผ่องจิตร์,1180,6
241115389300595,คุณหญิงสุดารัตน์ เกยุราพันธุ์ Sudarat Keyuraphan,คุณหญิงสุดารัตน์ เกยุราพันธุ์ Sudarat Keyuraphan,1172,2
107392695633799,สรวีย์ เขต1ปทุมธานี พรรคก้าวไกล,Suppalerk Suppapantita,1138,2
100399988164632,ร่มธรรม ขำนุรักษ์ -หวาย,Romtham Khumnurak,1107,6
100530401779420,พรรคไทยภักดี,พรรคไทยภักดี,1099,3
111341764925564,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,1071,18
105782438913837,มีศักดิ์ ภักดีคง,มีศักดิ์ ภักดีคง,1068,4
107449532000210,ธิติวัฐ อดิศรพันธ์กุล - Thitiwat Adisornphankul,ธิติวัฐ อดิศรพันธ์กุล - Thitiwat Adisornphankul,1067,2
106643522277071,แป๊ะยิ้ม - ทรงศักดิ์ ส่งเสริมอุดมชัย,Songsak Songsermudomchai,1044,1
113516956981172,ขจรศักดิ์ ประดิษฐาน,ขจรศักดิ์ ประดิษฐาน,1036,6
622674297897819,Screenshirt2020,Screenshirt2020,1031,1
243465416352138,พรรคเพื่อชาติ,บริษัท เวิร์ค 360 จำกัด,1007,2
104179515944602,ประชาธิปัตย์ จันทบุรี-ตราด,Unicronet - Digital Marketing Solution,989,10
110124428667637,อดิสัณห์ ชัยวิวัฒน์พงศ์-เทศป้อม,Adison Chaiwiwatpong,969,5
392520858044712,แรมโบ้ ก้าวไกล กัณตภณ ดวงอัมพร ว่าที่ผู้สมัคร ส.ส. เขตดินแดง,กัณตภณ ดวงอัมพร แรมโบ้ ก้าวไกล พญาไท ดินแดง,870,3
204016840519336,ศ.ดร.นฤมล ภิญโญสินวัฒน์,ศ.ดร.นฤมล ภิญโญสินวัฒน์,799,5
467424870040934,ปกรณ์ อารีกุล,ปกรณ์ อารีกุล,799,4
1105604039583762,Line One สว.นท. ขอเชิญส่งประวัติ ส่วนตัว องค์กร เพื่อเข้ารับรางวัลประจำปี,Suksan Booran,752,1
317911298372936,อรอนงค์  กาญจนชูศักดิ์,อรอนงค์  กาญจนชูศักดิ์,749,2
102119372069250,สจ. ธานินท์ นวลวัฒน์,Studio415,646,3
106872458897954,ระพีพัฒน์ สุเมธโชติเมธา,ระพีพัฒน์ สุเมธโชติเมธา,610,3
177948972256358,เอกนัฏ พร้อมพันธุ์ (ขิง),Chonticha Mahachai,606,4
107535498701936,ธาม สมุทรานนท์ - Tharm Smuthranond,Yonlapat Wangsarn,600,1
105797342104349,พี่ตาเล็ก โรจน์พิศาล อินทรักษ์,ทศวรรษ คงรอด,592,4
841504069272304,รชตะ ซี ด่านกุล,รชตะ ด่านกุล,583,4
109253101480638,วรท ศิริรักษ์ - Warot Sirirak,วรท ศิริรักษ์ - Warot Sirirak,571,3
113023081702937,ธีระ สลักเพชร,ธีระ สลักเพชร,547,2
106337912336664,ปั้น ณัทกร แก้วพิจิตร,ปั้น ณัทกร แก้วพิจิตร,542,4
2046265545683549,เชียร์ลุง,เชียร์ลุง,533,10
399190156841695,อนุวัตร์ ชาติพัฒนากล้า สุราษฎร์ธานี,อนุวัตร์ ชาติพัฒนากล้า สุราษฎร์ธานี,528,2
257083724467673,ยุทธพล  อังกินันทน์,ยุทธพล อังกินันทน์,527,2
2245605448891362,จักรวี วิสุทธิผล,Jakravee Visutipol,525,3
115922723434700,ครูเจพีสรุปย่อ for Teacher,ครูเจพีสรุปย่อ for Teacher,523,3
100281742774712,อำนาจ วิชัย พะเยา,อำนาจ วิชัย พะเยา,519,1
107146294523649,พันธ์ศักดิ์ บุญแทน,พันธ์ศักดิ์ บุญแทน,515,1
109960305368979,ฐานุพงศ์ รังสิไตรพงศ์ - โจ๊ย,Pimmada Rangsitaiphong,505,1
102530815945359,องอาจ วชิรพงศ์,Areeya Namdokmai,489,1
