Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,15113,110
693907914395620,良杯製所 Oolab,良杯製所 Oolab,12657,9
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),11584,52
101046209392101,新事貸-新鑫特優經銷商,新事貸-新鑫特優經銷商,9467,1
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,6445,7
105864701769057,瑞馳智庫學院,瑞馳智庫股份有限公司,4682,4
177161918975981,基督教芥菜種會,基督教芥菜種會,4300,30
1436850183290438,One-Forty,One-Forty,3843,6
104499778172400,臺灣雷伊漢勒世界公民中心,臺灣雷伊漢勒世界公民中心,3383,18
215213505975,FUNDAY英語教育,FUNDAY英語教育,2819,4
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,2443,44
1649523455281990,遠山呼喚,遠山呼喚,2398,4
460410744059213,TotalEnergies,沛儒謝,1993,3
2430390413849261,奕綸有限公司,京昀,1883,6
106801464127093,目目非營利 MUVE NPO,目目非營利,1755,9
2076282802683734,桃園好農,桃園好農,1567,2
104381935820077,南方，寂寞鐵道 On The Train,貝殼放大股份有限公司,1514,6
390569611008641,願景工程基金會 Vision Project,願景工程基金會,1492,24
104624290080479,張育美,翊斌黃,1249,4
1649151078446134,卓冠廷,冠廷卓,1237,17
200363073753153,彩虹平權大平台,彩虹平權大平台,1063,1
1587628301470657,林沛祥,沛祥林,1051,3
141794853262655,中山大同陳怡君,怡君 陳,1048,2
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,1006,4
1487218698275407,南門書局二店-網路特價書店-也有實體店面，價格親民，誠信可靠的老店。（師友文化）,玉河 孫,965,2
155906881874882,涂權吉市議員,權吉涂,954,1
267210596804238,啟德機械起重工程-股公司,鈺梅蔡,879,3
1537741526464370,桃園市議長邱奕勝,奕勝 邱,856,2
219315794887869,聯合報,聯合報股份有限公司,751,4
